date	pm10
2009-09-15	35.600
2009-05-25	35.700
2008-05-05	35.800
2009-10-06	35.800
2007-07-24	35.900
2006-09-19	36.100
2009-10-16	36.100
2008-07-03	36.200
2009-06-06	36.200
2006-05-22	36.300
2009-05-10	36.300
2008-08-16	36.400
2006-09-07	36.700
2009-05-22	36.700
2009-09-12	36.700
2010-02-10	36.700
2010-05-30	36.900
2010-02-13	37.100
2007-07-08	37.200
2008-06-13	37.200
2009-07-30	37.200
2009-08-21	37.200
2007-01-18	37.300
2007-07-10	37.400
2008-06-08	37.500
2006-12-07	37.600
2009-07-06	37.600
2008-02-05	37.700
2008-04-27	37.700
2006-07-28	37.800
2008-07-05	37.800
2006-10-12	37.900
2007-10-30	37.900
2009-07-13	38.300
2006-08-25	38.400
2010-02-11	38.400
2006-12-09	38.500
2008-09-02	38.600
2009-07-09	38.700
2007-12-08	39.100
2008-07-06	39.100
2006-06-07	39.200
2006-04-01	39.400
2009-05-07	39.400
2010-01-07	39.400
2006-10-13	39.500
2008-06-16	39.500
2008-10-20	39.500
2010-04-14	39.700
2010-03-16	39.900
2008-06-12	40.300
2007-08-25	40.400
2008-10-29	40.500
2007-09-19	40.700
2007-11-14	40.700
2007-06-15	40.900
2009-10-17	40.900
2006-06-26	41.200
2007-01-05	41.400
2007-09-10	41.400
2010-06-08	41.400
2007-07-17	41.500
2007-11-15	41.700
2010-03-07	41.700
2007-06-02	41.800
2007-06-01	42.100
2009-05-26	42.200
2006-11-03	42.300
2008-08-26	42.400
2006-05-18	42.500
2006-08-15	42.500
2007-06-03	42.500
2009-05-27	42.600
2007-04-22	42.800
2008-04-21	42.900
2010-06-05	42.900
2006-07-25	43.100
2007-04-17	43.100
2008-04-22	43.100
2008-08-21	43.100
2009-07-01	43.100
2009-07-20	43.300
2007-11-16	43.400
2006-09-18	43.500
2008-06-18	43.500
2008-06-20	43.500
2009-05-17	43.500
2009-09-11	43.500
2010-03-15	43.500
2008-02-03	43.800
2007-10-14	44.100
2008-06-23	44.100
2008-10-19	44.200
2006-05-17	44.300
2006-10-28	44.300
2007-07-13	44.300
2007-07-06	44.400
2007-11-13	44.400
2009-06-12	44.400
2007-08-23	44.600
2006-03-19	44.800
2006-05-14	44.800
2008-06-22	44.800
2006-03-31	45.100
2008-08-10	45.100
2008-08-20	45.300
2007-05-30	45.400
2009-08-18	45.400
2009-07-04	45.500
2009-05-12	45.600
2010-03-10	45.700
2007-11-18	45.800
2009-07-15	45.800
2009-07-19	45.800
2010-03-06	45.800
2008-07-10	45.900
2010-06-13	46.100
2007-04-20	46.500
2007-05-31	46.600
2010-06-23	46.700
2006-09-06	46.900
2010-03-12	47.300
2006-06-08	47.500
2006-03-15	47.600
2008-06-07	47.600
2009-11-26	47.600
2009-10-12	47.700
2006-06-24	47.900
2006-12-08	48.100
2010-05-29	48.500
2010-03-05	48.600
2006-07-24	48.800
2008-08-13	49.100
2010-03-04	49.200
2008-04-23	49.400
2008-07-14	49.400
2010-03-03	49.500
2009-05-28	49.700
2010-03-02	49.700
2009-05-18	49.800
2006-07-03	49.900
2007-03-08	50.100
2007-06-30	50.800
2006-10-07	50.900
2010-06-22	51.200
2009-10-13	51.400
2006-07-09	51.500
2006-09-14	51.500
2007-03-17	51.600
2008-08-06	51.600
2009-06-08	51.600
2006-10-10	51.800
2006-03-26	52.100
2009-05-09	52.100
2009-06-07	52.100
2010-05-28	52.100
2007-08-03	52.400
2007-06-14	52.500
2010-06-10	52.600
2008-08-03	52.700
2007-07-20	52.800
2007-08-10	52.800
2006-04-21	52.900
2008-08-02	52.900
2006-07-30	53.400
2007-03-10	53.700
2007-09-11	54.200
2009-07-22	54.200
2009-08-26	54.200
2006-06-09	54.500
2007-04-19	54.600
2007-06-20	54.600
2006-06-06	54.700
2009-05-08	54.800
2009-06-02	54.800
2007-07-16	54.900
2009-10-09	54.900
2009-07-10	55.100
2009-07-27	55.300
2006-07-18	55.400
2007-10-11	55.500
2008-07-19	55.500
2006-06-03	55.600
2007-07-23	55.700
2009-11-04	55.700
2006-03-14	56.200
2007-04-18	56.600
2007-04-21	56.700
2008-06-11	56.800
2010-05-26	56.900
2006-03-30	57.700
2007-03-07	57.900
2009-06-24	57.900
2008-08-05	58.200
2007-06-25	58.700
2006-07-15	59.300
2006-09-04	59.300
2009-07-08	59.600
2010-06-11	59.700
2009-07-23	59.900
2007-07-25	60.100
2006-08-11	60.200
2010-03-19	60.200
2009-07-03	60.700
2007-11-12	60.800
2008-09-06	61.500
2007-03-06	61.600
2010-05-23	61.600
2007-03-12	61.700
2008-08-15	62.100
2007-03-09	62.400
2007-07-12	62.600
2006-03-27	63.500
2010-06-24	64.300
2008-05-09	64.400
2006-07-13	65.900
2006-07-19	66.600
2006-07-04	66.900
2009-07-14	67.100
2010-03-17	67.100
2010-03-11	67.900
2007-05-13	68.100
2009-06-27	68.100
2006-09-15	69.200
2006-06-13	69.600
2007-05-16	70.300
2006-06-10	71.600
2007-11-11	71.600
2006-07-10	72.700
2006-07-23	72.700
2008-06-15	72.900
2006-07-29	73.400
2007-07-26	73.700
2010-03-18	74.500
2009-09-28	74.900
2010-06-09	75.300
2007-09-23	75.700
2009-06-28	75.800
2007-05-17	76.200
2007-07-01	77.900
2010-05-27	78.400
2010-05-25	78.500
2007-08-08	78.700
2006-07-27	78.900
2006-04-20	79.200
2006-06-11	79.200
2010-04-04	79.200
2010-04-27	79.900
2009-10-05	81.600
2006-06-05	81.900
2007-05-18	82.200
2008-10-13	84.400
2006-06-04	86.400
2009-09-27	88.200
2006-06-20	88.700
2006-07-14	89.900
2010-04-01	91.200
2006-06-23	93.800
2006-03-20	95.600
2006-08-23	96.200
2008-05-06	96.600
2010-04-02	96.600
