09/01/2015 07:00;Vendredi ;18,8
09/01/2015 08:00;Vendredi ;19,8
09/01/2015 09:00;Vendredi ;35
09/01/2015 10:00;Vendredi ;35,5
09/01/2015 11:00;Vendredi ;22,8
09/01/2015 12:00;Vendredi ;24,5
09/01/2015 13:00;Vendredi ;22
09/01/2015 14:00;Vendredi ;19,3
09/01/2015 15:00;Vendredi ;19
09/01/2015 16:00;Vendredi ;20
09/01/2015 17:00;Vendredi ;14
09/01/2015 18:00;Vendredi ;15,8
09/01/2015 19:00;Vendredi ;26,8
09/01/2015 20:00;Vendredi ;14,8
09/01/2015 21:00;Vendredi ;14,8
09/01/2015 22:00;Vendredi ;16,5
09/01/2015 23:00;Vendredi ;19,8
10/01/2015 00:00;Vendredi ;16,8
10/01/2015 01:00;Samedi ;15
10/01/2015 02:00;Samedi ;12,3
10/01/2015 03:00;Samedi ;8,3
10/01/2015 04:00;Samedi ;14,3
10/01/2015 05:00;Samedi ;20
10/01/2015 06:00;Samedi ;23
10/01/2015 07:00;Samedi ;20,8
10/01/2015 08:00;Samedi ;21,3
10/01/2015 09:00;Samedi ;24,5
10/01/2015 10:00;Samedi ; 
10/01/2015 11:00;Samedi ; 
10/01/2015 12:00;Samedi ; 
10/01/2015 13:00;Samedi ; 
10/01/2015 14:00;Samedi ; 
10/01/2015 15:00;Samedi ; 
10/01/2015 16:00;Samedi ; 
10/01/2015 17:00;Samedi ;41,8
10/01/2015 18:00;Samedi ;37,3
10/01/2015 19:00;Samedi ;60
10/01/2015 20:00;Samedi ;83,5
10/01/2015 21:00;Samedi ;81,5
10/01/2015 22:00;Samedi ;84,3
10/01/2015 23:00;Samedi ;26,5
11/01/2015 00:00;Samedi ;14,8
11/01/2015 01:00;Dimanche ;20
11/01/2015 02:00;Dimanche ;23,3
11/01/2015 03:00;Dimanche ;11,8
11/01/2015 04:00;Dimanche ;28
11/01/2015 05:00;Dimanche ;49,3
11/01/2015 06:00;Dimanche ;12,5
11/01/2015 07:00;Dimanche ;12
11/01/2015 08:00;Dimanche ;10,8
11/01/2015 09:00;Dimanche ;10
11/01/2015 10:00;Dimanche ;19,3
11/01/2015 11:00;Dimanche ;13
11/01/2015 12:00;Dimanche ;16,3
11/01/2015 13:00;Dimanche ;21,8
11/01/2015 14:00;Dimanche ;17,3
11/01/2015 15:00;Dimanche ;17,8
11/01/2015 16:00;Dimanche ;13,8
11/01/2015 17:00;Dimanche ; 
11/01/2015 18:00;Dimanche ;15
11/01/2015 19:00;Dimanche ;9,3
11/01/2015 20:00;Dimanche ;8,5
11/01/2015 21:00;Dimanche ;13,8
11/01/2015 22:00;Dimanche ;12,3
11/01/2015 23:00;Dimanche ;10,5
12/01/2015 00:00;Dimanche ;4,5
12/01/2015 01:00;Lundi ;6,5
12/01/2015 02:00;Lundi ;3,3
12/01/2015 03:00;Lundi ;6,3
12/01/2015 04:00;Lundi ;6,8
12/01/2015 05:00;Lundi ;7,5
12/01/2015 06:00;Lundi ;6
12/01/2015 07:00;Lundi ;9,3
12/01/2015 08:00;Lundi ;8,5
12/01/2015 09:00;Lundi ;12,5
12/01/2015 10:00;Lundi ;18,8
12/01/2015 11:00;Lundi ;11,8
12/01/2015 12:00;Lundi ;15
12/01/2015 13:00;Lundi ;15,5
12/01/2015 14:00;Lundi ;15,3
12/01/2015 15:00;Lundi ;14,5
12/01/2015 16:00;Lundi ;22,8
12/01/2015 17:00;Lundi ;21,5
12/01/2015 18:00;Lundi ;18,8
12/01/2015 19:00;Lundi ;19,8
12/01/2015 20:00;Lundi ;18,8
12/01/2015 21:00;Lundi ;11,8
12/01/2015 22:00;Lundi ;22,5
12/01/2015 23:00;Lundi ;27,3
13/01/2015 00:00;Lundi ;21,8
13/01/2015 01:00;Mardi ;14,5
13/01/2015 02:00;Mardi ;10,3
13/01/2015 03:00;Mardi ;8
13/01/2015 04:00;Mardi ;3,8
13/01/2015 05:00;Mardi ;5
13/01/2015 06:00;Mardi ;5
13/01/2015 07:00;Mardi ;3
13/01/2015 08:00;Mardi ;11,5
13/01/2015 09:00;Mardi ;14,5
13/01/2015 10:00;Mardi ;12,8
13/01/2015 11:00;Mardi ;15,8
13/01/2015 12:00;Mardi ;12,5
13/01/2015 13:00;Mardi ;13
13/01/2015 14:00;Mardi ;18
13/01/2015 15:00;Mardi ;15,3
13/01/2015 16:00;Mardi ;14,5
13/01/2015 17:00;Mardi ;16,5
13/01/2015 18:00;Mardi ;18,3
13/01/2015 19:00;Mardi ;16,8
13/01/2015 20:00;Mardi ;12,8
13/01/2015 21:00;Mardi ; 
13/01/2015 22:00;Mardi ; 
13/01/2015 23:00;Mardi ; 
14/01/2015 00:00;Mardi ; 
14/01/2015 01:00;Mercredi ;1,8
14/01/2015 02:00;Mercredi ;3,3
