date	cape	cape_virt	conv_inhib	cins	pressure	temp	mixr	relhumidity	windspeed	wind_direction	pm10_mean
2006-01-01	232.23	350.91	-14.01	-10.00	300.0	-34.5	0.01	2.0	24	290	19.5420000
2006-01-01	232.23	350.91	-14.01	-10.00	400.0	-16.5	0.10	4.0	11	0	19.5420000
2006-01-01	232.23	350.91	-14.01	-10.00	500.0	-7.1	0.29	6.0	10	80	19.5420000
2006-01-01	232.23	350.91	-14.01	-10.00	700.0	6.4	6.13	71.0	23	100	19.5420000
2006-01-01	232.23	350.91	-14.01	-10.00	850.0	14.6	11.19	90.0	27	90	19.5420000
2006-01-01	232.23	350.91	-14.01	-10.00	925.0	19.2	13.53	88.0	29	85	19.5420000
2006-01-01	232.23	350.91	-14.01	-10.00	1000.0	23.2	15.63	86.0	16	70	19.5420000
2006-01-02	36.05	136.16	-29.45	-18.01	300.0	-33.3	0.01	1.0	29	325	20.0420000
2006-01-02	36.05	136.16	-29.45	-18.01	400.0	-16.9	0.06	2.0	13	340	20.0420000
2006-01-02	36.05	136.16	-29.45	-18.01	500.0	-5.7	0.16	3.0	13	335	20.0420000
2006-01-02	36.05	136.16	-29.45	-18.01	700.0	8.0	0.38	4.0	17	60	20.0420000
2006-01-02	36.05	136.16	-29.45	-18.01	850.0	14.6	8.31	67.0	25	85	20.0420000
2006-01-02	36.05	136.16	-29.45	-18.01	925.0	20.0	11.72	73.0	21	65	20.0420000
2006-01-02	36.05	136.16	-29.45	-18.01	1000.0	23.4	15.24	83.0	3	10	20.0420000
2006-01-03	62.64	106.80	-10.20	-5.68	300.0	-33.3	0.01	1.0	21	305	22.9580000
2006-01-03	62.64	106.80	-10.20	-5.68	400.0	-17.3	0.02	1.0	8	335	22.9580000
2006-01-03	62.64	106.80	-10.20	-5.68	500.0	-6.3	0.05	1.0	18	30	22.9580000
2006-01-03	62.64	106.80	-10.20	-5.68	700.0	10.0	0.19	2.0	16	85	22.9580000
2006-01-03	62.64	106.80	-10.20	-5.68	850.0	13.6	9.40	81.0	19	95	22.9580000
2006-01-03	62.64	106.80	-10.20	-5.68	925.0	18.6	11.80	80.0	13	90	22.9580000
2006-01-03	62.64	106.80	-10.20	-5.68	1000.0	23.6	14.67	79.0	7	80	22.9580000
2006-01-04	8.81	34.76	-42.14	-30.59	300.0	-32.7	0.17	21.0	45	285	22.5420000
2006-01-04	8.81	34.76	-42.14	-30.59	400.0	-17.7	0.02	1.0	16	305	22.5420000
2006-01-04	8.81	34.76	-42.14	-30.59	500.0	-5.9	0.05	1.0	11	10	22.5420000
2006-01-04	8.81	34.76	-42.14	-30.59	700.0	9.4	0.18	2.0	8	40	22.5420000
2006-01-04	8.81	34.76	-42.14	-30.59	850.0	14.0	9.15	77.0	15	90	22.5420000
2006-01-04	8.81	34.76	-42.14	-30.59	925.0	19.6	11.42	73.0	17	105	22.5420000
2006-01-04	8.81	34.76	-42.14	-30.59	1000.0	23.2	14.12	78.0	6	245	22.5420000
2006-01-06	17.30	51.42	-29.92	-22.01	300.0	-31.3	0.10	11.0	16	280	16.3330000
2006-01-06	17.30	51.42	-29.92	-22.01	400.0	-16.3	0.03	1.0	8	45	16.3330000
2006-01-06	17.30	51.42	-29.92	-22.01	500.0	-4.9	0.06	1.0	19	40	16.3330000
2006-01-06	17.30	51.42	-29.92	-22.01	700.0	7.0	3.78	42.0	8	90	16.3330000
2006-01-06	17.30	51.42	-29.92	-22.01	850.0	14.0	9.92	83.0	11	85	16.3330000
2006-01-06	17.30	51.42	-29.92	-22.01	925.0	19.2	11.80	77.0	12	85	16.3330000
2006-01-06	17.30	51.42	-29.92	-22.01	1000.0	22.4	14.39	83.0	3	20	16.3330000
2006-01-07	0.00	3.27	0.00	-56.53	300.0	-32.7	0.12	15.0	23	290	14.2920000
2006-01-07	0.00	3.27	0.00	-56.53	400.0	-15.7	0.03	1.0	4	345	14.2920000
2006-01-07	0.00	3.27	0.00	-56.53	500.0	-5.1	0.06	1.0	10	125	14.2920000
2006-01-07	0.00	3.27	0.00	-56.53	700.0	6.0	3.51	42.0	16	25	14.2920000
2006-01-07	0.00	3.27	0.00	-56.53	850.0	14.4	6.20	51.0	14	80	14.2920000
2006-01-07	0.00	3.27	0.00	-56.53	925.0	18.8	8.86	60.0	13	90	14.2920000
2006-01-07	0.00	3.27	0.00	-56.53	1000.0	22.6	13.33	76.0	6	45	14.2920000
2006-01-08	0.00	0.00	0.00	0.00	300.0	-32.7	0.15	19.0	20	265	15.9580000
2006-01-08	0.00	0.00	0.00	0.00	400.0	-14.5	0.38	12.0	8	225	15.9580000
2006-01-08	0.00	0.00	0.00	0.00	500.0	-4.3	0.38	7.0	8	105	15.9580000
2006-01-08	0.00	0.00	0.00	0.00	700.0	7.2	1.36	15.0	13	80	15.9580000
2006-01-09	8.02	66.04	-28.51	-12.17	300.0	-33.3	0.06	7.0	33	260	17.1740000
2006-01-09	8.02	66.04	-28.51	-12.17	400.0	-16.1	0.09	3.0	9	200	17.1740000
2006-01-09	8.02	66.04	-28.51	-12.17	500.0	-5.7	0.05	1.0	3	45	17.1740000
2006-01-09	8.02	66.04	-28.51	-12.17	700.0	7.6	0.64	7.0	27	90	17.1740000
2006-01-09	8.02	66.04	-28.51	-12.17	850.0	14.2	7.55	63.0	24	80	17.1740000
2006-01-09	8.02	66.04	-28.51	-12.17	925.0	18.6	10.00	68.0	23	75	17.1740000
2006-01-09	8.02	66.04	-28.51	-12.17	1000.0	22.4	14.86	86.0	8	25	17.1740000
2006-01-10	280.71	461.93	-5.73	-2.56	300.0	-32.7	0.01	1.0	43	270	20.2500000
2006-01-10	280.71	461.93	-5.73	-2.56	400.0	-18.3	0.02	1.0	10	270	20.2500000
2006-01-10	280.71	461.93	-5.73	-2.56	500.0	-4.5	0.06	1.0	3	10	20.2500000
2006-01-10	280.71	461.93	-5.73	-2.56	700.0	6.0	1.86	22.0	23	75	20.2500000
2006-01-10	280.71	461.93	-5.73	-2.56	850.0	15.0	8.54	67.0	22	100	20.2500000
2006-01-10	280.71	461.93	-5.73	-2.56	925.0	18.8	11.95	80.0	22	95	20.2500000
2006-01-10	280.71	461.93	-5.73	-2.56	1000.0	23.2	16.44	90.0	10	105	20.2500000
2006-01-11	0.00	3.09	0.00	-72.88	300.0	-36.1	0.01	1.0	52	260	24.1670000
2006-01-11	0.00	3.09	0.00	-72.88	400.0	-18.1	0.03	1.0	18	285	24.1670000
2006-01-11	0.00	3.09	0.00	-72.88	500.0	-5.7	0.05	1.0	5	340	24.1670000
2006-01-11	0.00	3.09	0.00	-72.88	700.0	6.8	4.34	49.0	14	95	24.1670000
2006-01-11	0.00	3.09	0.00	-72.88	850.0	14.6	8.90	72.0	22	70	24.1670000
2006-01-11	0.00	3.09	0.00	-72.88	925.0	19.0	10.27	68.0	24	75	24.1670000
2006-01-11	0.00	3.09	0.00	-72.88	1000.0	23.2	13.33	73.0	9	80	24.1670000
2006-01-12	0.00	0.00	0.00	0.00	300.0	-34.5	0.01	1.0	46	275	20.5710000
2006-01-12	0.00	0.00	0.00	0.00	400.0	-18.5	0.02	1.0	18	320	20.5710000
2006-01-12	0.00	0.00	0.00	0.00	500.0	-6.3	0.05	1.0	12	40	20.5710000
2006-01-12	0.00	0.00	0.00	0.00	700.0	9.6	0.22	2.0	4	85	20.5710000
2006-01-12	0.00	0.00	0.00	0.00	850.0	15.4	7.14	55.0	27	95	20.5710000
2006-01-12	0.00	0.00	0.00	0.00	925.0	19.2	9.11	60.0	19	100	20.5710000
2006-01-12	0.00	0.00	0.00	0.00	1000.0	25.4	9.75	47.0	10	100	20.5710000
2006-01-13	0.00	0.00	0.00	0.00	300.0	-35.7	0.01	1.0	48	250	23.2920000
2006-01-13	0.00	0.00	0.00	0.00	400.0	-19.5	0.02	1.0	19	255	23.2920000
2006-01-13	0.00	0.00	0.00	0.00	500.0	-8.3	0.04	1.0	8	250	23.2920000
2006-01-13	0.00	0.00	0.00	0.00	700.0	10.2	0.19	2.0	5	25	23.2920000
2006-01-13	0.00	0.00	0.00	0.00	850.0	16.0	7.44	55.0	21	115	23.2920000
2006-01-13	0.00	0.00	0.00	0.00	925.0	19.8	6.74	43.0	19	120	23.2920000
2006-01-13	0.00	0.00	0.00	0.00	1000.0	23.4	13.94	76.0	10	95	23.2920000
2006-01-14	327.65	496.84	-18.18	-6.87	300.0	-32.1	0.06	7.0	49	265	19.9170000
2006-01-14	327.65	496.84	-18.18	-6.87	400.0	-20.9	0.37	20.0	25	260	19.9170000
2006-01-14	327.65	496.84	-18.18	-6.87	500.0	-7.9	0.40	9.0	5	290	19.9170000
2006-01-14	327.65	496.84	-18.18	-6.87	700.0	9.2	0.17	2.0	1	0	19.9170000
2006-01-14	327.65	496.84	-18.18	-6.87	850.0	15.2	8.66	67.0	25	120	19.9170000
2006-01-14	327.65	496.84	-18.18	-6.87	925.0	19.6	11.42	73.0	26	115	19.9170000
2006-01-14	327.65	496.84	-18.18	-6.87	1000.0	24.6	15.43	78.0	13	100	19.9170000
2006-01-15	0.00	0.00	0.00	0.00	400.0	-17.5	0.05	2.0	12	300	19.2500000
2006-01-15	0.00	0.00	0.00	0.00	500.0	-5.3	0.38	7.0	6	310	19.2500000
2006-01-15	0.00	0.00	0.00	0.00	850.0	15.6	8.90	67.0	14	150	19.2500000
2006-01-15	0.00	0.00	0.00	0.00	925.0	20.2	11.12	68.0	15	95	19.2500000
2006-01-15	0.00	0.00	0.00	0.00	1000.0	24.2	14.86	77.0	2	15	19.2500000
2006-01-17	0.00	0.00	0.00	0.00	300.0	-34.5	0.01	1.0	32	340	23.0420000
2006-01-17	0.00	0.00	0.00	0.00	400.0	-20.7	0.02	1.0	38	0	23.0420000
2006-01-17	0.00	0.00	0.00	0.00	500.0	-7.5	0.05	1.0	25	350	23.0420000
2006-01-17	0.00	0.00	0.00	0.00	700.0	8.8	0.17	2.0	18	55	23.0420000
2006-01-17	0.00	0.00	0.00	0.00	850.0	14.4	9.15	75.0	19	80	23.0420000
2006-01-17	0.00	0.00	0.00	0.00	925.0	18.8	10.14	68.0	17	65	23.0420000
2006-01-17	0.00	0.00	0.00	0.00	1000.0	22.2	13.50	79.0	8	25	23.0420000
2006-01-18	11.83	89.91	-36.93	-30.46	300.0	-32.9	0.01	1.0	37	340	19.4170000
2006-01-18	11.83	89.91	-36.93	-30.46	400.0	-17.3	0.02	1.0	55	20	19.4170000
2006-01-18	11.83	89.91	-36.93	-30.46	500.0	-5.9	0.05	1.0	44	25	19.4170000
2006-01-18	11.83	89.91	-36.93	-30.46	700.0	6.6	3.15	36.0	14	60	19.4170000
2006-01-18	11.83	89.91	-36.93	-30.46	850.0	14.0	8.90	75.0	19	65	19.4170000
2006-01-18	11.83	89.91	-36.93	-30.46	925.0	19.4	13.01	84.0	21	70	19.4170000
2006-01-18	11.83	89.91	-36.93	-30.46	1000.0	22.6	14.57	83.0	5	195	19.4170000
2006-01-19	606.84	758.38	-11.51	-6.10	300.0	-34.3	0.03	4.0	47	355	19.1670000
2006-01-19	606.84	758.38	-11.51	-6.10	400.0	-22.1	0.19	12.0	26	25	19.1670000
2006-01-19	606.84	758.38	-11.51	-6.10	500.0	-9.3	0.62	16.0	31	20	19.1670000
2006-01-19	606.84	758.38	-11.51	-6.10	700.0	5.4	5.66	70.0	27	70	19.1670000
2006-01-19	606.84	758.38	-11.51	-6.10	850.0	14.4	9.66	79.0	24	65	19.1670000
2006-01-19	606.84	758.38	-11.51	-6.10	925.0	18.6	11.80	80.0	23	60	19.1670000
2006-01-19	606.84	758.38	-11.51	-6.10	1000.0	23.4	15.05	82.0	12	50	19.1670000
2006-01-20	2.33	10.61	-125.83	-99.43	300.0	-35.5	0.10	16.0	32	50	17.5000000
2006-01-20	2.33	10.61	-125.83	-99.43	400.0	-20.7	0.75	40.0	13	75	17.5000000
2006-01-20	2.33	10.61	-125.83	-99.43	500.0	-8.5	1.95	48.0	23	70	17.5000000
2006-01-20	2.33	10.61	-125.83	-99.43	700.0	6.2	6.68	78.0	26	85	17.5000000
2006-01-20	2.33	10.61	-125.83	-99.43	850.0	15.2	9.27	72.0	32	70	17.5000000
2006-01-20	2.33	10.61	-125.83	-99.43	925.0	19.6	10.69	68.0	32	70	17.5000000
2006-01-20	2.33	10.61	-125.83	-99.43	1000.0	22.0	14.48	86.0	17	55	17.5000000
2006-01-21	218.68	317.35	-10.50	-5.55	300.0	-34.3	0.01	2.0	20	275	15.7080000
2006-01-21	218.68	317.35	-10.50	-5.55	400.0	-17.5	0.07	3.0	19	20	15.7080000
2006-01-21	218.68	317.35	-10.50	-5.55	500.0	-7.7	2.90	67.0	11	55	15.7080000
2006-01-21	218.68	317.35	-10.50	-5.55	700.0	7.4	7.23	78.0	28	85	15.7080000
2006-01-21	218.68	317.35	-10.50	-5.55	850.0	15.0	10.82	85.0	27	95	15.7080000
2006-01-21	218.68	317.35	-10.50	-5.55	925.0	18.8	13.27	89.0	28	80	15.7080000
2006-01-21	218.68	317.35	-10.50	-5.55	1000.0	22.4	15.83	91.0	20	65	15.7080000
2006-01-22	0.00	10.95	0.00	-28.27	300.0	-34.5	0.01	1.0	44	285	21.3330000
2006-01-22	0.00	10.95	0.00	-28.27	400.0	-19.1	0.02	1.0	11	320	21.3330000
2006-01-22	0.00	10.95	0.00	-28.27	500.0	-8.1	0.04	1.0	6	50	21.3330000
2006-01-22	0.00	10.95	0.00	-28.27	700.0	7.4	0.14	2.0	22	70	21.3330000
2006-01-22	0.00	10.95	0.00	-28.27	850.0	14.4	8.20	67.0	33	75	21.3330000
2006-01-22	0.00	10.95	0.00	-28.27	925.0	19.2	11.12	73.0	26	80	21.3330000
2006-01-22	0.00	10.95	0.00	-28.27	1000.0	23.6	13.76	74.0	9	90	21.3330000
2006-01-23	2.72	12.11	-43.86	-26.41	300.0	-35.9	0.01	1.0	30	280	28.2920000
2006-01-23	2.72	12.11	-43.86	-26.41	400.0	-18.1	0.07	3.0	18	295	28.2920000
2006-01-23	2.72	12.11	-43.86	-26.41	500.0	-7.9	0.17	4.0	8	45	28.2920000
2006-01-23	2.72	12.11	-43.86	-26.41	700.0	9.0	0.60	6.0	33	95	28.2920000
2006-01-23	2.72	12.11	-43.86	-26.41	850.0	13.4	7.14	63.0	21	115	28.2920000
2006-01-23	2.72	12.11	-43.86	-26.41	925.0	19.0	10.98	73.0	28	85	28.2920000
2006-01-23	2.72	12.11	-43.86	-26.41	1000.0	23.8	12.99	69.0	13	75	28.2920000
2006-01-24	4.03	21.05	-42.74	-24.99	300.0	-34.3	0.01	1.0	47	260	27.0000000
2006-01-24	4.03	21.05	-42.74	-24.99	400.0	-18.5	0.02	1.0	31	280	27.0000000
2006-01-24	4.03	21.05	-42.74	-24.99	500.0	-7.3	0.05	1.0	6	315	27.0000000
2006-01-24	4.03	21.05	-42.74	-24.99	700.0	9.6	0.18	2.0	21	95	27.0000000
2006-01-24	4.03	21.05	-42.74	-24.99	850.0	13.2	7.55	67.0	29	100	27.0000000
2006-01-24	4.03	21.05	-42.74	-24.99	925.0	18.2	9.74	68.0	27	90	27.0000000
2006-01-24	4.03	21.05	-42.74	-24.99	1000.0	22.8	12.99	73.0	20	85	27.0000000
2006-01-25	14.55	36.29	-36.91	-8.34	300.0	-33.1	0.01	1.0	49	270	27.7920000
2006-01-25	14.55	36.29	-36.91	-8.34	400.0	-19.7	0.04	2.0	15	305	27.7920000
2006-01-25	14.55	36.29	-36.91	-8.34	500.0	-6.9	0.14	3.0	8	350	27.7920000
2006-01-25	14.55	36.29	-36.91	-8.34	700.0	10.2	0.56	5.0	7	55	27.7920000
2006-01-25	14.55	36.29	-36.91	-8.34	850.0	13.8	6.85	58.0	12	110	27.7920000
2006-01-25	14.55	36.29	-36.91	-8.34	925.0	19.4	7.03	46.0	15	100	27.7920000
2006-01-25	14.55	36.29	-36.91	-8.34	1000.0	24.0	14.48	76.0	10	110	27.7920000
2006-01-26	34.66	64.19	-16.85	-10.09	300.0	-32.3	0.09	11.0	33	265	29.7920000
2006-01-26	34.66	64.19	-16.85	-10.09	400.0	-16.5	0.03	1.0	9	230	29.7920000
2006-01-26	34.66	64.19	-16.85	-10.09	500.0	-4.7	0.06	1.0	7	185	29.7920000
2006-01-26	34.66	64.19	-16.85	-10.09	700.0	10.6	1.66	15.0	17	315	29.7920000
2006-01-26	34.66	64.19	-16.85	-10.09	850.0	13.6	8.60	74.0	13	110	29.7920000
2006-01-26	34.66	64.19	-16.85	-10.09	925.0	19.2	11.95	78.0	18	120	29.7920000
2006-01-26	34.66	64.19	-16.85	-10.09	1000.0	23.6	15.24	82.0	14	95	29.7920000
2006-01-27	74.84	104.71	-29.45	-19.90	300.0	-32.5	0.01	1.0	51	265	28.2080000
2006-01-27	74.84	104.71	-29.45	-19.90	400.0	-17.5	0.38	16.0	15	280	28.2080000
2006-01-27	74.84	104.71	-29.45	-19.90	500.0	-4.5	0.34	6.0	16	305	28.2080000
2006-01-27	74.84	104.71	-29.45	-19.90	700.0	9.2	3.84	37.0	14	315	28.2080000
2006-01-27	74.84	104.71	-29.45	-19.90	850.0	14.2	9.79	81.0	0	0	28.2080000
2006-01-27	74.84	104.71	-29.45	-19.90	925.0	19.4	11.95	77.0	10	55	28.2080000
2006-01-27	74.84	104.71	-29.45	-19.90	1000.0	23.6	14.67	79.0	7	40	28.2080000
2006-01-28	7.43	43.58	-10.13	-4.78	300.0	-31.3	0.25	27.0	61	265	21.0830000
2006-01-28	7.43	43.58	-10.13	-4.78	400.0	-17.7	0.02	1.0	34	280	21.0830000
2006-01-28	7.43	43.58	-10.13	-4.78	500.0	-6.1	0.05	1.0	20	280	21.0830000
2006-01-28	7.43	43.58	-10.13	-4.78	700.0	7.2	6.59	72.0	21	325	21.0830000
2006-01-28	7.43	43.58	-10.13	-4.78	850.0	14.2	9.53	79.0	15	30	21.0830000
2006-01-28	7.43	43.58	-10.13	-4.78	925.0	17.8	11.49	82.0	8	15	21.0830000
2006-01-28	7.43	43.58	-10.13	-4.78	1000.0	22.4	14.57	84.0	1	5	21.0830000
2006-01-29	106.56	198.39	-2.11	-0.82	300.0	-30.9	0.04	4.0	68	275	18.1500000
2006-01-29	106.56	198.39	-2.11	-0.82	400.0	-17.9	0.05	2.0	48	275	18.1500000
2006-01-29	106.56	198.39	-2.11	-0.82	500.0	-7.3	0.05	1.0	31	285	18.1500000
2006-01-29	106.56	198.39	-2.11	-0.82	700.0	7.8	0.28	3.0	8	320	18.1500000
2006-01-29	106.56	198.39	-2.11	-0.82	850.0	13.4	9.02	79.0	17	80	18.1500000
2006-01-29	106.56	198.39	-2.11	-0.82	925.0	17.4	11.65	85.0	21	60	18.1500000
2006-01-29	106.56	198.39	-2.11	-0.82	1000.0	21.8	15.05	90.0	9	5	18.1500000
2006-01-30	64.98	116.95	-50.99	-24.62	300.0	-30.9	0.01	1.0	47	300	21.7080000
2006-01-30	64.98	116.95	-50.99	-24.62	400.0	-15.7	0.03	1.0	55	0	21.7080000
2006-01-30	64.98	116.95	-50.99	-24.62	500.0	-5.5	0.05	1.0	34	0	21.7080000
2006-01-30	64.98	116.95	-50.99	-24.62	700.0	4.2	4.81	65.0	3	30	21.7080000
2006-01-30	64.98	116.95	-50.99	-24.62	850.0	14.2	9.02	75.0	19	95	21.7080000
2006-01-30	64.98	116.95	-50.99	-24.62	925.0	18.0	9.61	68.0	24	70	21.7080000
2006-01-30	64.98	116.95	-50.99	-24.62	1000.0	22.4	13.85	80.0	15	55	21.7080000
2006-01-31	7.66	30.38	-32.95	-21.61	300.0	-31.5	0.01	1.0	22	320	28.7500000
2006-01-31	7.66	30.38	-32.95	-21.61	400.0	-15.5	0.03	1.0	13	15	28.7500000
2006-01-31	7.66	30.38	-32.95	-21.61	500.0	-5.9	0.05	1.0	20	50	28.7500000
2006-01-31	7.66	30.38	-32.95	-21.61	700.0	8.0	0.15	2.0	9	145	28.7500000
2006-01-31	7.66	30.38	-32.95	-21.61	850.0	13.0	8.14	73.0	11	125	28.7500000
2006-01-31	7.66	30.38	-32.95	-21.61	925.0	18.0	10.34	73.0	17	90	28.7500000
2006-01-31	7.66	30.38	-32.95	-21.61	1000.0	21.8	13.50	81.0	9	70	28.7500000
2006-02-01	55.57	72.95	-40.43	-30.95	300.0	-31.3	0.01	1.0	29	290	17.2920000
2006-02-01	55.57	72.95	-40.43	-30.95	400.0	-16.1	0.09	3.0	4	210	17.2920000
2006-02-01	55.57	72.95	-40.43	-30.95	500.0	-5.3	0.21	4.0	9	145	17.2920000
2006-02-01	55.57	72.95	-40.43	-30.95	700.0	5.8	7.23	87.0	20	75	17.2920000
2006-02-01	55.57	72.95	-40.43	-30.95	850.0	15.4	11.34	87.0	8	90	17.2920000
2006-02-01	55.57	72.95	-40.43	-30.95	925.0	19.4	13.01	84.0	13	105	17.2920000
2006-02-01	55.57	72.95	-40.43	-30.95	1000.0	23.4	14.95	81.0	8	90	17.2920000
2006-02-02	0.00	0.10	0.00	-77.82	300.0	-31.9	0.09	11.0	24	280	17.4580000
2006-02-02	0.00	0.10	0.00	-77.82	400.0	-17.5	0.18	8.0	23	310	17.4580000
2006-02-02	0.00	0.10	0.00	-77.82	500.0	-4.3	0.28	5.0	7	350	17.4580000
2006-02-02	0.00	0.10	0.00	-77.82	700.0	11.2	0.21	2.0	14	125	17.4580000
2006-02-02	0.00	0.10	0.00	-77.82	850.0	16.8	3.85	27.0	17	100	17.4580000
2006-02-02	0.00	0.10	0.00	-77.82	925.0	19.4	9.23	60.0	10	105	17.4580000
2006-02-02	0.00	0.10	0.00	-77.82	1000.0	21.8	14.86	89.0	3	110	17.4580000
2006-02-03	26.49	41.61	-11.19	-7.23	300.0	-31.9	0.21	24.0	31	285	15.7920000
2006-02-03	26.49	41.61	-11.19	-7.23	400.0	-17.5	0.57	23.0	28	350	15.7920000
2006-02-03	26.49	41.61	-11.19	-7.23	500.0	-4.1	0.17	3.0	15	5	15.7920000
2006-02-03	26.49	41.61	-11.19	-7.23	700.0	10.8	1.43	12.0	13	80	15.7920000
2006-02-03	26.49	41.61	-11.19	-7.23	850.0	14.4	11.04	90.0	19	70	15.7920000
2006-02-03	26.49	41.61	-11.19	-7.23	925.0	18.6	12.27	83.0	19	95	15.7920000
2006-02-03	26.49	41.61	-11.19	-7.23	1000.0	23.6	14.30	77.0	8	105	15.7920000
2006-02-05	0.00	2.48	0.00	-13.83	300.0	-31.1	0.04	4.0	22	340	14.3750000
2006-02-05	0.00	2.48	0.00	-13.83	400.0	-15.5	0.09	3.0	14	40	14.3750000
2006-02-05	0.00	2.48	0.00	-13.83	500.0	-6.1	0.10	2.0	20	70	14.3750000
2006-02-05	0.00	2.48	0.00	-13.83	700.0	9.6	0.18	2.0	17	65	14.3750000
2006-02-05	0.00	2.48	0.00	-13.83	850.0	14.2	10.26	85.0	17	75	14.3750000
2006-02-05	0.00	2.48	0.00	-13.83	925.0	18.4	11.34	78.0	14	85	14.3750000
2006-02-05	0.00	2.48	0.00	-13.83	1000.0	22.8	14.95	84.0	8	130	14.3750000
2006-02-06	3.35	13.59	-39.74	-19.86	300.0	-32.1	0.32	36.0	10	345	21.5650000
2006-02-06	3.35	13.59	-39.74	-19.86	400.0	-15.9	0.03	1.0	7	80	21.5650000
2006-02-06	3.35	13.59	-39.74	-19.86	500.0	-6.1	0.10	2.0	12	75	21.5650000
2006-02-06	3.35	13.59	-39.74	-19.86	700.0	10.8	0.45	4.0	26	100	21.5650000
2006-02-06	3.35	13.59	-39.74	-19.86	850.0	14.2	8.78	73.0	26	90	21.5650000
2006-02-06	3.35	13.59	-39.74	-19.86	925.0	18.6	10.00	68.0	26	85	21.5650000
2006-02-06	3.35	13.59	-39.74	-19.86	1000.0	22.4	14.57	84.0	10	80	21.5650000
2006-02-07	19.36	33.16	-13.90	-9.68	300.0	-33.7	0.08	10.0	23	270	12.2080000
2006-02-07	19.36	33.16	-13.90	-9.68	400.0	-15.9	0.14	5.0	16	160	12.2080000
2006-02-07	19.36	33.16	-13.90	-9.68	500.0	-5.1	0.11	2.0	13	110	12.2080000
2006-02-07	19.36	33.16	-13.90	-9.68	700.0	7.8	5.42	57.0	22	90	12.2080000
2006-02-07	19.36	33.16	-13.90	-9.68	850.0	14.4	11.27	92.0	16	95	12.2080000
2006-02-07	19.36	33.16	-13.90	-9.68	925.0	18.2	13.10	91.0	11	70	12.2080000
2006-02-07	19.36	33.16	-13.90	-9.68	1000.0	21.8	15.05	90.0	2	10	12.2080000
2006-02-08	180.82	220.18	-22.22	-9.78	300.0	-35.1	0.02	3.0	28	305	17.4170000
2006-02-08	180.82	220.18	-22.22	-9.78	400.0	-17.5	0.20	8.0	12	335	17.4170000
2006-02-08	180.82	220.18	-22.22	-9.78	500.0	-4.3	0.68	12.0	12	145	17.4170000
2006-02-08	180.82	220.18	-22.22	-9.78	700.0	6.0	8.45	100.0	12	80	17.4170000
2006-02-08	180.82	220.18	-22.22	-9.78	850.0	14.4	9.79	80.0	20	105	17.4170000
2006-02-08	180.82	220.18	-22.22	-9.78	925.0	19.2	10.41	68.0	21	105	17.4170000
2006-02-08	180.82	220.18	-22.22	-9.78	1000.0	22.8	15.63	88.0	7	75	17.4170000
2006-02-09	0.00	9.19	0.00	-4.46	300.0	-35.7	0.01	1.0	28	300	21.1250000
2006-02-09	0.00	9.19	0.00	-4.46	400.0	-18.3	0.02	1.0	21	315	21.1250000
2006-02-09	0.00	9.19	0.00	-4.46	500.0	-4.9	0.06	1.0	17	210	21.1250000
2006-02-09	0.00	9.19	0.00	-4.46	700.0	9.4	0.43	4.0	16	225	21.1250000
2006-02-09	0.00	9.19	0.00	-4.46	850.0	14.0	8.54	72.0	13	35	21.1250000
2006-02-09	0.00	9.19	0.00	-4.46	925.0	18.6	10.00	68.0	17	100	21.1250000
2006-02-09	0.00	9.19	0.00	-4.46	1000.0	25.4	12.66	61.0	10	90	21.1250000
2006-02-10	6.02	13.68	-31.14	-25.23	300.0	-29.3	0.01	1.0	51	285	20.4580000
2006-02-10	6.02	13.68	-31.14	-25.23	400.0	-17.9	0.03	1.0	16	310	20.4580000
2006-02-10	6.02	13.68	-31.14	-25.23	500.0	-4.1	0.06	1.0	3	45	20.4580000
2006-02-10	6.02	13.68	-31.14	-25.23	700.0	11.4	0.22	2.0	5	55	20.4580000
2006-02-10	6.02	13.68	-31.14	-25.23	850.0	12.8	9.79	89.0	18	85	20.4580000
2006-02-10	6.02	13.68	-31.14	-25.23	925.0	18.2	11.80	82.0	8	100	20.4580000
2006-02-10	6.02	13.68	-31.14	-25.23	1000.0	21.8	13.67	82.0	2	20	20.4580000
2006-02-11	83.27	127.76	-14.35	-11.24	300.0	-29.7	0.02	2.0	55	300	15.7500000
2006-02-11	83.27	127.76	-14.35	-11.24	400.0	-20.3	0.08	4.0	37	330	15.7500000
2006-02-11	83.27	127.76	-14.35	-11.24	500.0	-5.3	0.31	6.0	14	350	15.7500000
2006-02-11	83.27	127.76	-14.35	-11.24	700.0	11.0	1.03	9.0	17	95	15.7500000
2006-02-11	83.27	127.76	-14.35	-11.24	850.0	13.6	9.99	86.0	26	100	15.7500000
2006-02-11	83.27	127.76	-14.35	-11.24	925.0	18.2	12.11	84.0	28	85	15.7500000
2006-02-11	83.27	127.76	-14.35	-11.24	1000.0	22.6	14.57	83.0	10	80	15.7500000
2006-02-14	0.00	0.00	0.00	0.00	300.0	-32.1	0.01	1.0	29	310	21.7920000
2006-02-14	0.00	0.00	0.00	0.00	400.0	-16.1	0.03	1.0	7	45	21.7920000
2006-02-14	0.00	0.00	0.00	0.00	500.0	-6.9	0.05	1.0	15	75	21.7920000
2006-02-14	0.00	0.00	0.00	0.00	700.0	10.6	0.20	2.0	16	70	21.7920000
