"","date","powerdry","powerhumid","powerwind","stdpowerwind","cape","cape_virt","station_name","powerall","normed_dry","normed_humid","normed_wind","normed_cape","normed_cape_virt"
"874","1975-11-25",440,730,1.38,0.52,367.44,546.34,"pr",1171.38,-1.00699221192655,-0.76032381110328,-0.689320388349514,-0.646563319275049,-0.760203490515362
"875","1975-11-26",399,611,1.71,0.49,667.12,870.63,"pr",1011.71,-1.24006594281166,-0.883670550188648,-0.368932038834951,-0.30496979368517,-0.444561473726341
"876","1975-11-27",473,723,2.43,0.53,100.76,167.49,"pr",1198.43,-0.819396282189756,-0.767579501637713,0.330097087378641,-0.950541433945059,-1.04108781058109
"877","1975-11-28",314,414,4,0.71,247.9,309.3,"pr",732,-1.72326758001251,-1.08786641237199,1.85436893203884,-0.782822295679927,-0.886110613736663
"878","1975-11-29",551,1524,3,0,779.85,986.69,"pr",2078,-0.37598772099369,0.0626788009453128,0.883495145631068,-0.176473270261028,-0.325827075192484
"879","1975-11-30",432,540,3,0.53,973.45,1075.66,"pr",975,-1.05247001307487,-0.957263982752187,0.883495145631068,0.0442038071355296,-0.121915254415807
"880","1975-12-01",504,1100,3.4,0.52,1141.82,1310.33,"pr",1607.4,-0.643169802740037,-0.376808739997512,1.27184466019417,0.236122193092443,0.0554227273206028
"881","1975-12-02",710,257,2.67,0.71,903.21,1005.06,"pr",969.67,0.52788357682906,-1.25060118578714,0.563106796116505,-0.0358600250769405,-0.195896485259577
"882","1975-12-03",635,376,0.57,0.53,476.64,550.35,"pr",1011.57,0.101529191063612,-1.12725444670177,-1.47572815533981,-0.522090504958395,-0.64518711226736
"883","1975-12-04",567,572,1.27,0.65,128.01,195.94,"pr",1140.27,-0.285032118697061,-0.924095111737634,-0.796116504854369,-0.919480223412744,-1.01238637919594
"884","1975-12-05",634,1014,2.3,0.48,104.25,260.86,"pr",1650.3,0.0958444659200728,-0.465950080849123,0.203883495145631,-0.946563319275048,-1.03741192083671
"885","1975-12-06",545,2877,3.2,0.42,655.19,877.05,"pr",3425.2,-0.410096071854926,1.46510012852938,1.07766990291262,-0.318568334663171,-0.457126907723582
"886","1975-12-07",276,564,1.67,0.52,132.28,176.76,"pr",841.67,-1.939287135467,-0.932387329491272,-0.407766990291262,-0.9146130172119,-1.00788894389265
"887","1975-12-08",553,672,2.44,0.53,340.3,471.88,"pr",1227.44,-0.364618270706611,-0.820442389817157,0.339805825242719,-0.677499145104297,-0.788789062911431
"888","1975-12-09",556,197,4.78,0.44,1971.52,2108.29,"pr",757.78,-0.347564095275993,-1.31279281893943,2.61165048543689,1.18186481249288,0.929315484027258
"889","1975-12-10",616,88,0.67,0.52,1222.44,1323.53,"pr",704.67,-0.00648058666363474,-1.42577428583275,-1.37864077669903,0.328017781830617,0.140336833679155
"890","1975-12-11",514,115,2.17,0.75,1389.21,1489.29,"pr",631.17,-0.586322551304644,-1.39778805091422,0.0776699029126214,0.518112390288385,0.315989593756254
"891","1975-12-12",690,2332,2.73,0.47,546.42,757.63,"pr",3024.73,0.414189073958274,0.900192794062772,0.621359223300971,-0.442551008776929,-0.571690382650643
"892","1975-12-13",451,1660,2.3,0.48,108.28,163.79,"pr",2113.3,-0.944460235347621,0.203646502757162,0.203883495145631,-0.941969679699077,-1.03316726878232
"893","1975-12-14",676,2198,2.9,0.57,17.27,33.97,"pr",2876.9,0.334602921948724,0.761298146689332,0.786407766990291,-1.04570842357232,-1.12902478329103
"894","1975-12-15",417,1097,2.71,0.49,598.11,749.79,"pr",1516.71,-1.13774089022796,-0.379918321655127,0.601941747572816,-0.383631596945173,-0.517247190419515
"895","1975-12-16",612,3070,2.12,0.35,0,10.27,"pr",3684.12,-0.029219487237792,1.6651498818359,0.0291262135922333,-1.06539382195372,-1.14721464457622
"896","1975-12-17",407,576,3,0,205.99,258.43,"pr",986,-1.19458814166335,-0.919949002860815,0.883495145631068,-0.830593867548159,-0.93025288857525
"897","1975-12-18",449,1625,2.33,0.49,117.87,163.16,"pr",2076.33,-0.955829685634699,0.167368050084995,0.233009708737864,-0.931038413313576,-1.02306647146182
"898","1975-12-20",635,1349,3,0,47.73,68.88,"pr",1987,0.101529191063612,-0.118713462415523,0.883495145631068,-1.01098825943235,-1.09694237595189
"899","1975-12-21",540,878,1.3,0.82,10.73,23.9,"pr",1419.3,-0.438519697572622,-0.606917782660973,-0.766990291262136,-1.05316311410008,-1.13591312682346
"900","1975-12-22",568,1873,0.64,0.5,240.54,348.79,"pr",2441.64,-0.279347393553522,0.42442680044778,-1.40776699029126,-0.791211672175995,-0.893862633369496
"901","1975-12-23",538,538,1,0.77,37.52,61.27,"pr",1077,-0.449889147859701,-0.959337037190597,-1.05825242718447,-1.02262623959877,-1.10769619666537
"902","1975-12-24",408,449,2,0.76,251.28,376.03,"pr",859,-1.18890341651981,-1.05158795969982,-0.0873786407766989,-0.778969565712983,-0.882550582981368
"903","1975-12-25",522,545,1.57,0.79,55.87,80.29,"pr",1068.57,-0.54084475015633,-0.952081346656163,-0.504854368932039,-1.00170979140545,-1.08836881076014
"904","1975-12-26",825,1873,2.89,0.33,15.06,18.44,"pr",2700.89,1.18162696833608,0.42442680044778,0.776699029126214,-1.04822751624302,-1.13135249570795
"905","1975-12-27",1172,3137,2.89,0.33,2.5,3.35,"pr",4311.89,3.15422659314422,1.73459720552262,0.776699029126214,-1.06254416961131,-1.14458148573355
"906","1975-12-28",972,3036,2.7,0.48,13.65,20.16,"pr",4010.7,2.01728156443636,1.62990795638293,0.592233009708738,-1.04983472016414,-1.13283759729522
"907","1975-12-29",1299,3373,3,0,0,1.3,"pr",4675,3.87618668637371,1.97921762925494,0.883495145631068,-1.06539382195372,-1.14721464457622
"908","1975-12-30",1280,3849,3,0,0.01,2.95,"pr",5132,3.76817690864647,2.47260458559642,0.883495145631068,-1.06538242334435,-1.14720411194085
"909","1975-12-31",1117,2706,2,0.82,18.33,28.44,"pr",3825,2.84156671024956,1.28785397404536,-0.0873786407766989,-1.04450017097914,-1.12790832394173
"910","1976-01-01",1225,3497,1.18,0.4,22.6,34.46,"pr",4723.18,3.45551702575181,2.10774700443634,-0.883495145631068,-1.0396329647783,-1.12341088863845
"911","1976-01-02",1216,3570,0.78,0.44,0,0.22,"pr",4786.78,3.40435449945995,2.18341349143829,-1.27184466019417,-1.06539382195372,-1.14721464457622
"912","1976-01-03",1237,3747,1.5,0.53,22.57,38.73,"pr",4985.5,3.52373372747428,2.36687880923753,-0.572815533980582,-1.03966716060641,-1.12344248654456
"913","1976-01-04",734,2809,1.22,0.83,34.92,59.56,"pr",3544.22,0.664316980274004,1.39461627762345,-0.844660194174757,-1.02558987803488,-1.11043468186175
"914","1976-01-05",677,1760,2,0,21.4,31.23,"pr",2439,0.340287647092263,0.30729922467764,-0.0873786407766989,-1.04100079790266,-1.12467480488293
"915","1976-01-06",501,1427,2.27,0.79,91.35,126.46,"pr",1930.27,-0.660223978170655,-0.0378643393175504,0.174757281553398,-0.961267525361906,-1.05099902046491
"916","1976-01-07",760,2440,2.23,0.6,79.54,107.34,"pr",3202.23,0.812119834006026,1.01213773373689,0.135922330097087,-0.974729283027471,-1.0634380628377
"917","1976-01-08",469,882,1.88,0.83,25.51,51.07,"pr",1352.88,-0.842135182763913,-0.602771673784154,-0.203883495145631,-1.03631596945173,-1.12034589174557
"918","1976-01-09",763,2734,2.38,0.51,0.01,4.03,"pr",3499.38,0.829174009436644,1.31687673618309,0.281553398058252,-1.06538242334435,-1.14720411194085
"919","1976-01-10",457,508,2.9,0.32,126.54,178.86,"pr",967.9,-0.910351884486385,-0.99043285376674,0.786407766990291,-0.921155818990083,-1.01393467659543
"920","1976-01-11",824,2847,2.7,0.82,11.54,29.48,"pr",3673.7,1.17594224319254,1.43400431195323,0.592233009708738,-1.05223982674114,-1.13505998335844
"921","1976-01-12",971,3446,3.38,0.52,0.03,0.5,"pr",4420.38,2.01159683929282,2.05488411625689,1.25242718446602,-1.06535962612561,-1.14718304667011
"922","1976-01-13",715,2981,2.11,0.33,70.97,108.97,"pr",3698.11,0.556307202546757,1.57289895932667,0.0194174757281554,-0.984497891257267,-1.07246453135039
"923","1976-01-14",802,3232,3.2,1.03,10.6,28.37,"pr",4037.2,1.05087829003468,1.83306729134707,1.07766990291262,-1.05331129602189,-1.13605005108328
"924","1976-01-15",620,1735,3.4,0.52,112.63,216.51,"pr",2358.4,0.0162583139105225,0.281386044197521,1.27184466019417,-0.937011284623276,-1.02858557239607
"925","1976-01-16",503,1488,2.5,0.53,112.28,207.04,"pr",1993.5,-0.648854527883577,0.0253638210539409,0.398058252427185,-0.937410235951214,-1.02895421463404
"926","1976-01-17",856,4188,2,0,14.43,43.47,"pr",5046,1.3578534477858,2.82398731290684,-0.0873786407766989,-1.04894562863331,-1.1320160517363
"927","1976-01-18",494,1169,2.62,0.92,17.27,75.55,"pr",1665.62,-0.700017054175431,-0.305288361872383,0.514563106796117,-1.04570842357232,-1.12902478329103
"928","1976-01-19",521,986,3,0,258.79,337.15,"pr",1510,-0.546529475299869,-0.494972842986857,0.883495145631068,-0.770409210076371,-0.874640573817975
"929","1976-01-20",569,2137,1.89,0.6,50.9,75.05,"pr",2707.89,-0.273662668409982,0.698069986317841,-0.194174757281553,-1.00737490026217,-1.09360353053938
"930","1976-01-21",1076,3141,2.11,0.33,3.37,9.82,"pr",4219.11,2.60849297936445,1.73874331439944,0.0194174757281554,-1.06155249059615,-1.1436651464563
"931","1976-01-22",936,2623,2.15,0.8,0.01,0.97,"pr",3561.15,1.81263145926894,1.20182221485136,0.0582524271844661,-1.06538242334435,-1.14720411194085
"932","1976-01-23",487,1298,1.27,0.47,160.26,222.56,"pr",1786.27,-0.739810130180206,-0.171576350594967,-0.796116504854369,-0.8827197081956,-0.978418630125444
"933","1976-01-24",585,2910,2.3,0.82,1.12,14.77,"pr",3497.3,-0.182707066113353,1.49930552676313,0.203883495145631,-1.06411717770432,-1.1460349894147
"934","1976-01-25",802,2882,2.75,0.62,186.71,258.88,"pr",3686.75,1.05087829003468,1.4702827646254,0.640776699029126,-0.852570386412858,-0.950559809569953
"935","1976-01-26",675,3597,4.27,0.65,192.62,269.02,"pr",4276.27,0.328918196805185,2.21139972635681,2.11650485436893,-0.84583380827539,-0.944335022065871
"936","1976-01-27",451,1516,3,0,62.09,112.89,"pr",1970,-0.944460235347621,0.0543865831916746,0.883495145631068,-0.994619856377522,-1.08181751155957
"937","1976-01-28",420,1023,2.12,0.35,127.06,176.41,"pr",1445.12,-1.12068671479734,-0.45662133587628,0.0291262135922333,-0.920563091302861,-1.01338697955615
"938","1976-01-29",746,1367,1,0,0,0.39,"pr",2114,0.732533681996476,-0.100055972469837,-1.05825242718447,-1.06539382195372,-1.14721464457622
"939","1976-01-30",408,1128,0.67,0.5,24.59,36.18,"pr",1536.67,-1.18890341651981,-0.347785977859779,-1.37864077669903,-1.03736464151374,-1.12131489419968
"940","1976-01-31",449,1899,1,0,0,1.31,"pr",2349,-0.955829685634699,0.451376508147104,-1.05825242718447,-1.06539382195372,-1.14721464457622
"941","1976-02-01",567,342,3.33,0.52,83.92,128.96,"pr",912.33,-0.285032118697061,-1.16249637215473,1.20388349514563,-0.969736692123561,-1.05882476854534
"942","1976-02-02",505,691,2.1,0.32,53.56,84.4,"pr",1198.1,-0.637485077596498,-0.800748372652266,0.00970873786407789,-1.00434287016984,-1.09080184953077
"943","1976-02-03",471,1228,2.1,0.32,123.27,172.05,"pr",1701.1,-0.830765732476835,-0.244133255939301,0.00970873786407789,-0.924883164253961,-1.01737884836165
"944","1976-02-04",792,4151,2.88,0.35,0.04,19.91,"pr",4945.88,0.994031038599284,2.78563580579626,0.766990291262136,-1.06534822751624,-1.14717251403474
"945","1976-02-05",532,1588,3,0,20.87,31.1,"pr",2123,-0.483997498720937,0.129016542974419,0.883495145631068,-1.04160492419925,-1.12523303455758
"946","1976-02-06",655,2285,2.25,0.71,93.11,129.19,"pr",2942.25,0.215223693934398,0.851476014760148,0.155339805825243,-0.959261370112846,-1.04914527663967
"947","1976-02-08",496,2198,1,0,68.43,110.21,"pr",2695,-0.688647603888352,0.761298146689332,-1.05825242718447,-0.98739313803716,-1.07513982073455
"948","1976-02-09",600,2363,1.11,0.78,0,0,"pr",2964.11,-0.0974361889602637,0.93232513785812,-0.951456310679611,-1.06539382195372,-1.14721464457622
"949","1976-02-10",518,2528,1.1,0.32,148,297.46,"pr",3047.1,-0.563583650730487,1.10335212902691,-0.961165048543689,-0.896694403282799,-0.991331641089917
"950","1976-02-11",596,848,1.44,0.53,240.88,358.97,"pr",1445.44,-0.120175089534421,-0.638013599237116,-0.631067961165048,-0.790824119457426,-0.893504523766892
"951","1976-02-12",352,613,2,0,483.92,621.54,"pr",967,-1.50724802455801,-0.881597495750238,-0.0873786407766989,-0.513792317337285,-0.637519353717494
"952","1976-02-13",624,2188,3,0,105.45,225.1,"pr",2815,0.0389972144846797,0.750932874497284,0.883495145631068,-0.94519548615069,-1.03614800459223
"953","1976-02-14",513,1233,3,0,161.86,317.81,"pr",1749,-0.592007276448184,-0.238950619843277,0.883495145631068,-0.880895930696455,-0.976733408466132
"954","1976-02-15",692,2761,3.2,0.42,59.38,120.04,"pr",3456.2,0.425558524245353,1.34486297110162,1.07766990291262,-0.997708879516699,-1.08467185574503
"955","1976-02-16",500,814,2.8,0.42,658.55,784.24,"pr",1316.8,-0.665908703314195,-0.673255524690078,0.689320388349514,-0.314738401914966,-0.453587942239028
"956","1976-02-17",503,834,4,0,168.72,270.93,"pr",1341,-0.648854527883577,-0.652524980305983,1.85436893203884,-0.87307648466887,-0.969508020601835
"957","1976-02-18",567,1242,3.8,0.63,477.67,628.91,"pr",1812.8,-0.285032118697061,-0.229621874870434,1.66019417475728,-0.52091644819332,-0.644102250824179
"958","1976-02-19",510,505,2.25,0.71,97.99,151.05,"pr",1017.25,-0.609061451878802,-0.993542435424354,0.155339805825243,-0.953698848740454,-1.04400535057877
"959","1976-02-20",523,391,1.57,0.53,417.06,512.55,"pr",915.57,-0.535160025012791,-1.1117065384137,-0.504854368932039,-0.590003419582811,-0.707940553805968
"960","1976-02-21",575,966,2.7,0.48,19.48,66.66,"pr",1543.7,-0.239554317548746,-0.515703387370952,0.592233009708738,-1.04318933090163,-1.1266970708741
"961","1976-02-22",570,767,3.86,0.38,57.48,77.2,"pr",1340.86,-0.267977943266443,-0.721972303992703,1.71844660194175,-0.999874615296934,-1.08667305646546
"962","1976-02-23",610,1469,2.1,0.32,101.5,141.61,"pr",2081.1,-0.0405889375248706,0.00566980388905015,0.00970873786407789,-0.949697936851704,-1.04030839556365
"963","1976-02-24",694,3322,2.78,0.44,54.22,83.08,"pr",4018.78,0.436927974532431,1.9263547410755,0.669902912621359,-1.00359056195144,-1.09010669559631
"964","1976-02-25",716,1718,3.22,0.67,56.58,86.38,"pr",2437.22,0.561991927690296,0.263765081471039,1.09708737864078,-1.0009004901402,-1.08762099364882
"965","1976-02-26",585,292,3,0,149.64,215.31,"pr",880,-0.182707066113353,-1.21432273311497,0.883495145631068,-0.894825031346176,-0.989604288889123
"966","1976-02-27",863,3058,2.5,0.53,4.68,8.26,"pr",3923.5,1.39764652379057,1.65271155520544,0.398058252427185,-1.06005927276872,-1.14228537122273
"967","1976-02-28",344,1127,2,0,63.36,83.13,"pr",1473,-1.55272582570633,-0.348822505078983,-0.0873786407766989,-0.993172232987576,-1.08047986686749
"968","1976-02-29",482,1842,2.91,0.3,68.31,99.78,"pr",2326.91,-0.768233755897902,0.392294456652432,0.796116504854369,-0.987529921349595,-1.07526621235899
"969","1976-03-01",426,1893,2.4,0.52,87.62,146.45,"pr",2321.4,-1.0865783639361,0.445157344831875,0.300970873786408,-0.965519206656788,-1.05492769345818
"970","1976-03-02",618,2578,3,0,17.74,55.59,"pr",3199,0.00488886362344388,1.15517848998715,0.883495145631068,-1.04517268893195,-1.1285297494286
"971","1976-03-03",850,2505,3,0,6.11,21.91,"pr",3358,1.32374509692456,1.0795120029852,0.883495145631068,-1.05842927162886,-1.14077920436472
"972","1976-03-05",577,1603,2.3,0.48,36.03,62.25,"pr",2182.3,-0.228184867261668,0.14456445126249,0.203883495145631,-1.02432463239485,-1.1092655593356
"973","1976-03-06",536,1248,2.75,0.89,29.91,44.19,"pr",1786.75,-0.46125859814678,-0.223402711555205,0.640776699029126,-1.03130058132908,-1.11571153218247
"974","1976-03-07",541,2511,2.54,0.52,86.48,143.78,"pr",3054.54,-0.432834972429083,1.08573116630043,0.436893203883495,-0.966818648124929,-1.05612841389044
"975","1976-03-08",469,973,1.6,0.84,150.94,218.45,"pr",1443.6,-0.842135182763913,-0.508447696836519,-0.475728155339806,-0.89334321212812,-0.988235046290933
"976","1976-03-09",740,1475,2.11,0.33,20.42,40.69,"pr",2217.11,0.69842533113524,0.0118889672042788,0.0194174757281554,-1.04211786162088,-1.12570700314926
"977","1976-03-10",575,934,2.7,0.48,384.94,474.18,"pr",1511.7,-0.239554317548746,-0.548872258385505,0.592233009708738,-0.626615752878149,-0.741771378616644
"978","1976-03-11",474,2053,2.9,0.32,166.12,225.72,"pr",2529.9,-0.813711557046217,0.611001699904639,0.786407766990291,-0.876040123104981,-0.972246505798216
"979","1976-03-12",387,1336,2.2,0.63,150.84,203.8,"pr",1725.2,-1.30828264453414,-0.132188316265185,0.106796116504855,-0.893457198221817,-0.988340372644639
"980","1976-03-13",423,1221,2.44,0.53,314.65,400.16,"pr",1646.44,-1.10363253936672,-0.251388946473734,0.339805825242719,-0.706736578137467,-0.815805272637267
"981","1976-03-14",932,2368,3,0,75.07,101.82,"pr",3303,1.78989255869479,0.937507773954144,0.883495145631068,-0.979824461415707,-1.0681461508484
"982","1976-03-15",826,2711,3.2,0.42,46.95,66.25,"pr",3540.2,1.18731169347962,1.29303661014138,1.07766990291262,-1.01187735096318,-1.0977639215108
"983","1976-03-16",983,3117,3.56,0.73,13.56,24.52,"pr",4103.56,2.07981354101529,1.71386666113852,1.42718446601942,-1.04993730764847,-1.13293239101356
"984","1976-03-17",888,2714,1.73,0.9,2.22,6.52,"pr",3603.73,1.53976465237906,1.296146191799,-0.349514563106796,-1.06286333067366,-1.14487639952393
"985","1976-03-18",590,555,1,0,0,0,"pr",1146,-0.154283440395657,-0.941716074464115,-1.05825242718447,-1.06539382195372,-1.14721464457622
"986","1976-03-19",612,1599,2.18,0.6,23.24,59.16,"pr",2213.18,-0.029219487237792,0.140418342385671,0.0873786407766993,-1.03890345377864,-1.12273679997472
"987","1976-03-20",732,2602,2.5,0.71,0.84,16.42,"pr",3336.5,0.652947529986925,1.18005514324806,0.398058252427185,-1.06443633876667,-1.14632990320508
"988","1976-03-21",481,825,1.91,0.94,94.67,157.65,"pr",1307.91,-0.773918481041442,-0.661853725278826,-0.174757281553398,-0.95748318705118,-1.04750218552184
"989","1976-03-22",485,645,2,1.41,348.39,486.31,"pr",1132,-0.751179580467284,-0.848428624735686,-0.0873786407766989,-0.668277670124245,-0.780268160896538
"990","1976-03-23",543,2363,2.62,0.52,58.27,162.14,"pr",2908.62,-0.421465522142004,0.93232513785812,0.514563106796117,-0.998974125156731,-1.08584097827117
"991","1976-03-24",791,3075,2,0,0,10.84,"pr",3868,0.988346313455745,1.67033251793192,-0.0873786407766989,-1.06539382195372,-1.14721464457622
"992","1976-03-25",749,2925,0.5,0.71,0,0,"pr",3674.5,0.749587857427093,1.5148534350512,-1.54368932038835,-1.06539382195372,-1.14721464457622
"993","1976-03-26",617,2775,1,0,0,28.78,"pr",3393,-0.000795861520095426,1.35937435217049,-1.05825242718447,-1.06539382195372,-1.14721464457622
"994","1976-03-27",531,3018,1.25,0.5,0.61,14.45,"pr",3550.25,-0.489682223864476,1.61125046643725,-0.815533980582524,-1.06469850678217,-1.14657215381861
"995","1976-03-28",681,3338,1.71,0.49,15.87,74.81,"pr",4020.71,0.36302654766642,1.94293917658278,-0.368932038834951,-1.04730422888408,-1.13049935224292
"996","1976-03-29",433,1347,1,0,17.08,30.61,"pr",1781,-1.04678528793133,-0.120786516853933,-1.05825242718447,-1.04592499715035,-1.12922490336307
"997","1976-03-30",388,1505,2,0,143.66,232.01,"pr",1895,-1.3025979193906,0.0429847837804221,-0.0873786407766989,-0.901641399749231,-0.995902804840799
"998","1976-03-31",1078,3699,2.3,0.48,0.16,13.83,"pr",4779.3,2.61986242965153,2.3171255027157,0.203883495145631,-1.06521144420381,-1.14704612241029
"999","1976-04-01",939,2750,2.56,0.53,0,0,"pr",3691.56,1.82968563469956,1.33346117169037,0.456310679611651,-1.06539382195372,-1.14721464457622
"1000","1976-04-02",995,2850,1,0,0,0,"pr",3846,2.14803024273776,1.43711389361085,-1.05825242718447,-1.06539382195372,-1.14721464457622
"1001","1976-04-03",1303,4388,1,0,1.18,15.37,"pr",5692,3.89892558694787,3.03129275674779,-1.05825242718447,-1.0640487860481,-1.14597179360248
"1002","1976-04-04",1754,4128,0.73,0.47,5.34,8.92,"pr",5882.73,6.4627366266841,2.76179567975455,-1.32038834951456,-1.05930696455032,-1.14159021728827
"1003","1976-04-05",1294,2301,1.92,0.67,0,0,"pr",3596.92,3.84776306065602,0.868060450267424,-0.16504854368932,-1.06539382195372,-1.14721464457622
"1004","1976-04-06",909,1821,1.73,0.9,29.29,43.05,"pr",2731.73,1.65914388039338,0.370527385049131,-0.349514563106796,-1.03200729511,-1.11636455557545
"1005","1976-04-07",664,1007,1.36,0.67,18.96,34.94,"pr",1672.36,0.266386220226252,-0.473205771383557,-0.70873786407767,-1.04378205858885,-1.12724476791338
"1006","1976-04-08",297,2001,0.78,0.44,116.19,173.24,"pr",2298.78,-1.81990790745267,0.557102284505991,-1.27184466019417,-0.932953379687678,-1.0248359542041
"1007","1976-04-09",1115,4460,2.11,0.6,0,0,"pr",5577.11,2.83019725996248,3.10592271653054,0.0194174757281554,-1.06539382195372,-1.14721464457622
"1008","1976-04-10",1163,3740,0.1,0.32,54.4,97.7,"pr",4903.1,3.10306406685237,2.3596231187031,-1.93203883495146,-1.00338538698279,-1.08991710815963
"1009","1976-04-12",1099,3910,2,1.12,6.05,15.55,"pr",5011,2.73924165766585,2.53583274596791,-0.0873786407766989,-1.05849766328508,-1.14084240017695
"1010","1976-04-13",743,3352,1.25,0.46,0,5.4,"pr",4096.25,0.715479506565858,1.95745055765164,-0.815533980582524,-1.06539382195372,-1.14721464457622
"1011","1976-04-15",586,133,1,0.58,11.04,20.72,"pr",720,-0.177022340969814,-1.37913056096853,-1.05825242718447,-1.05280975720962,-1.13558661512697
"1012","1976-04-16",483,397,1.25,0.96,138.91,181.4,"pr",881.25,-0.762549030754363,-1.10548737509847,-0.815533980582524,-0.907055739199818,-1.00090580664188
"1013","1976-04-17",486,367,1.3,0.48,222.7,286.57,"pr",854.3,-0.745494855323745,-1.13658319167461,-0.766990291262136,-0.811546791291463,-0.912652854870817
"1014","1976-04-18",548,2126,3.45,0.52,0,0,"pr",2677.45,-0.393041896424308,0.686668186906588,1.32038834951456,-1.06539382195372,-1.14721464457622
"1015","1976-04-19",294,1049,2.29,0.95,52.34,80.74,"pr",1345.29,-1.83696208288329,-0.429671628176956,0.194174757281554,-1.00573350051294,-1.092086831046
"1016","1976-04-20",261,1957,2.4,0.97,0,22.68,"pr",2220.4,-2.02455801262009,0.511495086860981,0.300970873786408,-1.06539382195372,-1.14721464457622
"1017","1976-04-21",610,3344,1.57,0.53,782.2,922.47,"pr",3955.57,-0.0405889375248706,1.94915833989801,-0.504854368932039,-0.173794597059159,-0.32335190588037
"1018","1976-04-22",1018,3143,2,0.67,134.47,207.47,"pr",4163,2.27877892103917,1.74081636883785,-0.0873786407766989,-0.912116721759945,-1.00558229674647
"1019","1976-04-23",654,1983,0.89,0.33,72.97,160.35,"pr",2637.89,0.209538968790859,0.538444794560305,-1.16504854368932,-0.982218169383335,-1.07035800427625
"1020","1976-04-24",401,432,0.62,0.52,86.26,154.57,"pr",833.62,-1.22869649252459,-1.0692089224263,-1.42718446601942,-0.967069417531061,-1.05636013186859
"1021","1976-04-25",603,905,0.88,0.35,593.04,737.02,"pr",1508.88,-0.0803820135296458,-0.578931547742444,-1.1747572815534,-0.389410691895589,-0.522587236552458
"1022","1976-04-26",611,965,1,0.71,104.96,228.63,"pr",1577,-0.0349042123813313,-0.516739914590157,-1.05825242718447,-0.945754018009803,-1.03666410372539
"1023","1976-04-27",506,1243,0.89,0.6,125.85,217.11,"pr",1749.89,-0.631800352452959,-0.228585347651229,-1.16504854368932,-0.92194232303659,-1.01466142843601
"1024","1976-04-29",560,1284,0.4,0.52,19.86,66.77,"pr",1844.4,-0.324825194701836,-0.186087731663833,-1.64077669902913,-1.04275618374558,-1.12629683073002
"1025","1976-04-30",527,2027,1.12,0.83,314.72,501.33,"pr",2555.12,-0.512421124438633,0.584051992205315,-0.941747572815534,-0.70665678787188,-0.815731544189672
"1026","1976-05-01",616,1115,1,0,315.66,508.93,"pr",1732,-0.00648058666363474,-0.361260831709441,-1.05825242718447,-0.705585318591132,-0.814741476464826
"1027","1976-05-02",540,1385,1.89,0.33,164.88,316.82,"pr",1926.89,-0.438519697572622,-0.0813984825241511,-0.194174757281553,-0.877453550666819,-0.973552552584182
"1028","1976-05-03",700,2509,3,0,13.14,93.94,"pr",3212,0.471036325393667,1.08365811186202,0.883495145631068,-1.05041604924199,-1.13337476169912
"1029","1976-05-04",406,1565,2.15,0.38,54.23,84.3,"pr",1973.15,-1.20027286680689,0.105176416932709,0.0582524271844661,-1.00357916334207,-1.09009616296093
"1030","1976-05-05",678,2466,1.7,0.95,34.63,77.23,"pr",3145.7,0.345972372235802,1.03908744143621,-0.378640776699029,-1.0259204377066,-1.1107401282875
"1031","1976-05-06",657,3140,2.3,0.48,148.91,268.41,"pr",3799.3,0.226593144221477,1.73770678718023,0.203883495145631,-0.895657129830161,-0.990373171271184
"1032","1976-05-07",538,1598,2.89,0.33,895.25,1104.22,"pr",2138.89,-0.449889147859701,0.139381815166466,0.776699029126214,-0.0449333181351875,-0.204280463014651
"1033","1976-05-08",550,648,2.67,0.5,605.13,772.74,"pr",1200.67,-0.381672446137229,-0.845319043078071,0.563106796116505,-0.375629773167674,-0.509853280389286
"1034","1976-05-09",730,2943,1.14,0.38,243.45,384.06,"pr",3674.14,0.641578079699847,1.53351092499689,-0.922330097087379,-0.787894676849424,-0.890797636476623
"1035","1976-05-10",556,1125,1.11,0.33,476.78,649.24,"pr",1682.11,-0.347564095275993,-0.350895559517393,-0.951456310679611,-0.52193092442722,-0.645039655372171
"1036","1976-05-11",715,2644,1.4,0.7,472.71,701.98,"pr",3360.4,0.556307202546757,1.22358928645466,-0.669902912621359,-0.52657015844067,-0.649326437968044
"1037","1976-05-12",907,3042,1.89,0.33,152.1,335.82,"pr",3950.89,1.6477744301063,1.63612711969816,-0.194174757281553,-0.89202097344124,-0.987013260587932
"1038","1976-05-13",653,1520,3.6,0.52,45.29,105.18,"pr",2176.6,0.20385424364732,0.0585326920684937,1.46601941747573,-1.01376952011855,-1.09951233898234
"1039","1976-05-14",722,2285,2.71,0.49,157.97,298.72,"pr",3009.71,0.596100278551532,0.851476014760148,0.601941747572816,-0.885329989741252,-0.980830603625333
"1040","1976-05-15",605,1950,2,1.41,364.38,534.91,"pr",2557,-0.0690125632425671,0.504239396326548,-0.0873786407766989,-0.650051293742163,-0.763426476938795
"1041","1976-05-16",512,220,1,0,1286.13,1415.67,"pr",733,-0.597692001591723,-1.28895269289772,-1.05825242718447,0.400615524905962,0.207419188355118
"1042","1976-05-17",624,1336,1.38,0.92,171.86,327.2,"pr",1961.38,0.0389972144846797,-0.132188316265185,-0.689320388349514,-0.869497321326798,-0.966200773095436
