"","date","powerdry","powerhumid","powerwind","stdpowerwind","cape","cape_virt","station_name","powerall","normed_dry","normed_humid","normed_wind","normed_cape","normed_cape_virt"
"9219","2009-11-02",533,711,1.36,0.5,1952.88,2145.88,"barbade",1245.36,-0.524086521889004,-0.878372254948553,-0.786324786324786,1.15166947174114,0.904660589682572
"9220","2009-11-03",507,389,1.38,0.51,1668.85,1846.25,"barbade",897.38,-0.636116856256463,-1.23424807418132,-0.769230769230769,0.843259677506922,0.618259186060582
"9221","2009-11-04",625,1195,1.9,0.32,1674.47,1894.78,"barbade",1821.9,-0.127671492588762,-0.343453321691847,-0.324786324786325,0.849362071773712,0.623926108175695
"9222","2009-11-05",574,830,2.2,0.42,1452.56,1696.1,"barbade",1406.2,-0.347423302309548,-0.746852930449487,-0.0683760683760681,0.608404365057821,0.40016335255919
"9223","2009-11-06",570,609,1.25,0.62,1161.66,1388.01,"barbade",1180.25,-0.364658738366081,-0.991103104519181,-0.88034188034188,0.292534882458331,0.106834590408583
"9224","2009-11-07",420,632,0.91,0.3,1167.87,1401.82,"barbade",1052.91,-1.01098759048604,-0.965683403145412,-1.17094017094017,0.299277919539606,0.11309643851087
"9225","2009-11-08",543,1022,1,0,1515.13,1770.16,"barbade",1566,-0.480997931747673,-0.534653684198893,-1.09401709401709,0.676345078451599,0.463255757673537
"9226","2009-11-26",497,1203,1.17,0.39,238.9,424.75,"barbade",1701.17,-0.679205446397794,-0.334611686431405,-0.948717948717949,-0.709430479396276,-0.823629653531239
"9227","2009-11-27",741,1364,1.21,0.41,924.69,1213.17,"barbade",2106.21,0.372156153050672,-0.156673776815022,-0.914529914529915,0.0352244964438895,-0.132113903117815
"9228","2009-11-28",472,1134,0.93,0.62,1731.15,2049.34,"barbade",1606.93,-0.78692692175112,-0.410870790552713,-1.15384615384615,0.910907215375428,0.681079336909612
"9229","2009-11-29",429,733,0.87,0.64,572.16,797.77,"barbade",1162.87,-0.972207859358842,-0.854057757982339,-1.2051282051282,-0.347565014387317,-0.487587222199815
"9230","2009-11-30",586,1658,1.07,0.27,633.52,919.88,"barbade",2245.07,-0.295716994139952,0.1682563190062,-1.03418803418803,-0.280938161680873,-0.425714919533739
"9231","2009-12-01",384,1349,0.8,0.68,622.53,818.28,"barbade",1733.8,-1.16610651499483,-0.17325184292835,-1.26495726495726,-0.292871491394755,-0.436796676481265
"9232","2009-12-02",503,1824,2.05,0.38,802.74,1098.85,"barbade",2329.05,-0.653352292312995,0.35172025066036,-0.196581196581197,-0.0971931158043325,-0.255082079619247
"9233","2009-12-03",627,1399,2.55,0.52,745.08,990.96,"barbade",2028.55,-0.119053774560496,-0.117991622550591,0.230769230769231,-0.159802377979261,-0.313223490501351
"9234","2009-12-04",530,1303,1.85,0.99,388.26,618.54,"barbade",1834.85,-0.537013098931403,-0.224091245675888,-0.367521367521367,-0.547250122156469,-0.673022627354495
"9235","2009-12-05",494,1048,2.08,0.67,433.31,683.26,"barbade",1544.08,-0.692132023440193,-0.505918369602458,-0.170940170940171,-0.49833324284706,-0.627596499011818
"9236","2009-12-06",554,1468,1.73,0.79,239.68,442.91,"barbade",2023.73,-0.43360048259221,-0.0417325184292835,-0.47008547008547,-0.708583527878821,-0.822843141209212
"9237","2009-12-07",582,1179,3,0,650.45,901.39,"barbade",1764,-0.312952430196484,-0.36113659221273,0.615384615384616,-0.262554970410989,-0.408643568749244
