"date","power"
"2011-06-20",710
"2011-06-21",525
"2011-06-23",596
"2011-06-24",534
"2011-06-25",421
"2011-06-27",599
"2011-06-28",720
"2011-06-29",566
"2011-06-30",677
"2011-07-01",449
"2011-07-03",524
"2011-07-04",597
"2011-07-05",631
"2011-07-06",563
"2011-07-07",620
"2011-07-08",627
"2011-07-09",673
"2011-07-11",653
"2011-07-12",546
"2011-07-13",448
"2011-07-14",559
"2011-07-15",456
"2011-07-16",489
"2011-07-17",616
"2011-07-18",598
"2011-07-19",545
"2011-07-20",523
"2011-07-21",376
"2011-07-23",612
"2011-07-24",558
"2011-07-25",506
"2011-07-26",398
"2011-07-27",622
"2011-07-28",430
"2011-07-29",461
"2011-07-30",510
"2011-07-31",575
"2011-08-01",706
"2011-08-02",617
"2011-08-03",555
"2011-08-04",793
"2011-08-05",770
"2011-08-06",593
"2011-08-07",586
"2011-08-08",615
"2011-08-09",777
"2011-08-10",560
"2011-08-11",626
"2011-08-12",488
"2011-08-13",574
"2011-08-14",510
"2011-08-15",617
"2011-08-16",497
"2011-08-17",676
"2011-08-18",738
"2011-08-19",512
"2011-08-20",954
"2011-08-21",761
"2011-08-22",536
"2011-08-23",532
"2011-08-24",543
"2011-08-25",570
"2011-08-26",727
"2011-08-27",495
"2011-08-28",827
"2011-08-29",620
"2011-08-30",509
"2011-08-31",482
"2011-09-01",591
"2011-09-02",387
"2011-09-03",506
"2011-09-04",524
"2011-09-05",583
"2011-09-06",636
"2011-09-07",642
"2011-09-08",567
"2011-09-09",690
"2011-09-10",518
"2011-09-11",556
"2011-09-12",503
"2011-09-13",722
"2011-09-14",630
"2011-09-15",764
"2011-09-16",339
"2011-09-17",435
"2011-09-18",155
"2011-09-19",533
"2011-09-20",574
"2011-09-21",503
"2011-09-22",562
"2011-09-23",583
"2011-09-24",620
"2011-09-25",680
"2011-09-26",603
"2011-09-27",624
"2011-09-28",568
"2011-09-29",568
"2011-09-30",562
"2011-10-01",492
"2011-10-02",835
"2011-10-03",546
"2011-10-04",492
"2011-10-05",446
"2011-10-06",467
"2011-10-07",727
"2011-10-08",623
"2011-10-09",655
"2011-10-10",759
"2011-10-11",595
"2011-10-12",622
"2011-10-14",367
"2011-10-15",519
"2011-10-16",514
"2011-10-17",456
"2011-10-19",529
"2011-10-20",490
"2011-10-21",656
"2011-10-22",444
"2011-10-23",569
"2011-10-24",600
"2011-10-25",476
"2011-10-26",809
"2011-10-27",407
"2011-10-28",550
"2011-10-29",511
"2011-10-30",555
"2011-10-31",514
"2011-11-01",492
"2011-11-02",592
"2011-11-03",473
"2011-11-04",631
"2011-11-05",593
"2011-11-06",562
"2011-11-07",619
"2011-11-08",776
"2011-11-09",656
"2011-11-10",551
"2011-11-11",745
"2011-11-12",702
"2011-11-13",527
"2011-11-14",660
"2011-11-15",684
"2011-11-16",675
"2011-11-17",517
"2011-11-18",533
"2011-11-19",564
"2011-11-20",625
"2011-11-21",632
"2011-11-22",487
"2011-11-23",677
"2011-11-24",589
"2011-11-25",733
"2011-11-26",464
"2011-11-27",561
"2011-11-28",528
"2011-11-29",525
"2011-11-30",541
"2011-12-01",703
"2011-12-02",551
"2011-12-03",537
"2011-12-04",649
"2011-12-05",501
"2011-12-06",547
"2011-12-07",664
"2011-12-08",663
"2011-12-09",426
"2011-12-10",657
"2011-12-11",501
"2011-12-12",481
"2011-12-13",476
"2011-12-14",480
"2011-12-16",1014
"2011-12-17",1276
"2011-12-18",924
"2011-12-19",1206
"2011-12-20",775
"2011-12-21",915
"2011-12-22",689
"2011-12-23",850
"2011-12-24",712
"2011-12-25",623
"2011-12-26",721
"2011-12-27",609
"2011-12-28",646
"2011-12-29",542
"2011-12-30",615
"2011-12-31",305
