"Date","Source","Site ID","POC","Daily Mean Pb Concentration","UNITS","DAILY_AQI_VALUE","Site Name","DAILY_OBS_COUNT","PERCENT_COMPLETE","AQS_PARAMETER_CODE","AQS_PARAMETER_DESC","CBSA_CODE","CBSA_NAME","STATE_CODE","STATE","COUNTY_CODE","COUNTY","SITE_LATITUDE","SITE_LONGITUDE"
"01/04/1980","AQS","720590003","1","0.0354","ug/m3 SC",".","","1","100.0000","12128","Lead (TSP) STP","38660","Ponce, PR","72","Puerto Rico","059","Guayanilla","18.018853307","-66.766563504"
"01/16/1980","AQS","720590003","1","0.1045","ug/m3 SC",".","","1","100.0000","12128","Lead (TSP) STP","38660","Ponce, PR","72","Puerto Rico","059","Guayanilla","18.018853307","-66.766563504"
"01/28/1980","AQS","720590003","1","0.0398","ug/m3 SC",".","","1","100.0000","12128","Lead (TSP) STP","38660","Ponce, PR","72","Puerto Rico","059","Guayanilla","18.018853307","-66.766563504"
"02/09/1980","AQS","720590003","1","0.118","ug/m3 SC",".","","1","100.0000","12128","Lead (TSP) STP","38660","Ponce, PR","72","Puerto Rico","059","Guayanilla","18.018853307","-66.766563504"
"02/21/1980","AQS","720590003","1","0.0774","ug/m3 SC",".","","1","100.0000","12128","Lead (TSP) STP","38660","Ponce, PR","72","Puerto Rico","059","Guayanilla","18.018853307","-66.766563504"
"03/04/1980","AQS","720590003","1","0.0851","ug/m3 SC",".","","1","100.0000","12128","Lead (TSP) STP","38660","Ponce, PR","72","Puerto Rico","059","Guayanilla","18.018853307","-66.766563504"
"03/28/1980","AQS","720590003","1","0.0795","ug/m3 SC",".","","1","100.0000","12128","Lead (TSP) STP","38660","Ponce, PR","72","Puerto Rico","059","Guayanilla","18.018853307","-66.766563504"
"04/09/1980","AQS","720590003","1","0.0528","ug/m3 SC",".","","1","100.0000","12128","Lead (TSP) STP","38660","Ponce, PR","72","Puerto Rico","059","Guayanilla","18.018853307","-66.766563504"
"04/21/1980","AQS","720590003","1","0.0229","ug/m3 SC",".","","1","100.0000","12128","Lead (TSP) STP","38660","Ponce, PR","72","Puerto Rico","059","Guayanilla","18.018853307","-66.766563504"
"05/03/1980","AQS","720590003","1","0.0425","ug/m3 SC",".","","1","100.0000","12128","Lead (TSP) STP","38660","Ponce, PR","72","Puerto Rico","059","Guayanilla","18.018853307","-66.766563504"
"05/15/1980","AQS","720590003","1","0.0618","ug/m3 SC",".","","1","100.0000","12128","Lead (TSP) STP","38660","Ponce, PR","72","Puerto Rico","059","Guayanilla","18.018853307","-66.766563504"
