"Date","Source","Site ID","POC","Daily Mean Pb Concentration","UNITS","DAILY_AQI_VALUE","Site Name","DAILY_OBS_COUNT","PERCENT_COMPLETE","AQS_PARAMETER_CODE","AQS_PARAMETER_DESC","CBSA_CODE","CBSA_NAME","STATE_CODE","STATE","COUNTY_CODE","COUNTY","SITE_LATITUDE","SITE_LONGITUDE"
"01/01/2008","AQS","721270003","1","0.04","ug/m3 SC",".","San Juan","1","100.0000","12128","Lead (TSP) STP","41980","San Juan-Carolina-Caguas, PR","72","Puerto Rico","127","San Juan","18.4498144990157","-66.0525095510839"
"01/07/2008","AQS","721270003","1","0.05","ug/m3 SC",".","San Juan","1","100.0000","12128","Lead (TSP) STP","41980","San Juan-Carolina-Caguas, PR","72","Puerto Rico","127","San Juan","18.4498144990157","-66.0525095510839"
"01/13/2008","AQS","721270003","1","0.05","ug/m3 SC",".","San Juan","1","100.0000","12128","Lead (TSP) STP","41980","San Juan-Carolina-Caguas, PR","72","Puerto Rico","127","San Juan","18.4498144990157","-66.0525095510839"
"01/19/2008","AQS","721270003","1","0.06","ug/m3 SC",".","San Juan","1","100.0000","12128","Lead (TSP) STP","41980","San Juan-Carolina-Caguas, PR","72","Puerto Rico","127","San Juan","18.4498144990157","-66.0525095510839"
"01/25/2008","AQS","721270003","1","0.06","ug/m3 SC",".","San Juan","1","100.0000","12128","Lead (TSP) STP","41980","San Juan-Carolina-Caguas, PR","72","Puerto Rico","127","San Juan","18.4498144990157","-66.0525095510839"
"02/06/2008","AQS","721270003","1","0.06","ug/m3 SC",".","San Juan","1","100.0000","12128","Lead (TSP) STP","41980","San Juan-Carolina-Caguas, PR","72","Puerto Rico","127","San Juan","18.4498144990157","-66.0525095510839"
"02/12/2008","AQS","721270003","1","0.04","ug/m3 SC",".","San Juan","1","100.0000","12128","Lead (TSP) STP","41980","San Juan-Carolina-Caguas, PR","72","Puerto Rico","127","San Juan","18.4498144990157","-66.0525095510839"
"02/18/2008","AQS","721270003","1","0.06","ug/m3 SC",".","San Juan","1","100.0000","12128","Lead (TSP) STP","41980","San Juan-Carolina-Caguas, PR","72","Puerto Rico","127","San Juan","18.4498144990157","-66.0525095510839"
"02/24/2008","AQS","721270003","1","0.05","ug/m3 SC",".","San Juan","1","100.0000","12128","Lead (TSP) STP","41980","San Juan-Carolina-Caguas, PR","72","Puerto Rico","127","San Juan","18.4498144990157","-66.0525095510839"
"03/01/2008","AQS","721270003","1","0.05","ug/m3 SC",".","San Juan","1","100.0000","12128","Lead (TSP) STP","41980","San Juan-Carolina-Caguas, PR","72","Puerto Rico","127","San Juan","18.4498144990157","-66.0525095510839"
