"Date","Source","Site ID","POC","Daily Mean Pb Concentration","UNITS","DAILY_AQI_VALUE","Site Name","DAILY_OBS_COUNT","PERCENT_COMPLETE","AQS_PARAMETER_CODE","AQS_PARAMETER_DESC","CBSA_CODE","CBSA_NAME","STATE_CODE","STATE","COUNTY_CODE","COUNTY","SITE_LATITUDE","SITE_LONGITUDE"
"01/02/1986","AQS","720331002","1","0","ug/m3 SC",".","","1","100.0000","12128","Lead (TSP) STP","41980","San Juan-Carolina-Caguas, PR","72","Puerto Rico","033","Catano","18.432040469726","-66.1436270901688"
"01/08/1986","AQS","720331002","1","0.19","ug/m3 SC",".","","1","100.0000","12128","Lead (TSP) STP","41980","San Juan-Carolina-Caguas, PR","72","Puerto Rico","033","Catano","18.432040469726","-66.1436270901688"
"01/14/1986","AQS","720331002","1","0.11","ug/m3 SC",".","","1","100.0000","12128","Lead (TSP) STP","41980","San Juan-Carolina-Caguas, PR","72","Puerto Rico","033","Catano","18.432040469726","-66.1436270901688"
"01/20/1986","AQS","720331002","1","0.11","ug/m3 SC",".","","1","100.0000","12128","Lead (TSP) STP","41980","San Juan-Carolina-Caguas, PR","72","Puerto Rico","033","Catano","18.432040469726","-66.1436270901688"
"01/26/1986","AQS","720331002","1","0.05","ug/m3 SC",".","","1","100.0000","12128","Lead (TSP) STP","41980","San Juan-Carolina-Caguas, PR","72","Puerto Rico","033","Catano","18.432040469726","-66.1436270901688"
"02/01/1986","AQS","720331002","1","0","ug/m3 SC",".","","1","100.0000","12128","Lead (TSP) STP","41980","San Juan-Carolina-Caguas, PR","72","Puerto Rico","033","Catano","18.432040469726","-66.1436270901688"
"02/07/1986","AQS","720331002","1","0.11","ug/m3 SC",".","","1","100.0000","12128","Lead (TSP) STP","41980","San Juan-Carolina-Caguas, PR","72","Puerto Rico","033","Catano","18.432040469726","-66.1436270901688"
"02/13/1986","AQS","720331002","1","0.11","ug/m3 SC",".","","1","100.0000","12128","Lead (TSP) STP","41980","San Juan-Carolina-Caguas, PR","72","Puerto Rico","033","Catano","18.432040469726","-66.1436270901688"
"02/19/1986","AQS","720331002","1","0.05","ug/m3 SC",".","","1","100.0000","12128","Lead (TSP) STP","41980","San Juan-Carolina-Caguas, PR","72","Puerto Rico","033","Catano","18.432040469726","-66.1436270901688"
"02/25/1986","AQS","720331002","1","0.11","ug/m3 SC",".","","1","100.0000","12128","Lead (TSP) STP","41980","San Juan-Carolina-Caguas, PR","72","Puerto Rico","033","Catano","18.432040469726","-66.1436270901688"
"03/03/1986","AQS","720331002","1","0","ug/m3 SC",".","","1","100.0000","12128","Lead (TSP) STP","41980","San Juan-Carolina-Caguas, PR","72","Puerto Rico","033","Catano","18.432040469726","-66.1436270901688"
"03/09/1986","AQS","720331002","1","0","ug/m3 SC",".","","1","100.0000","12128","Lead (TSP) STP","41980","San Juan-Carolina-Caguas, PR","72","Puerto Rico","033","Catano","18.432040469726","-66.1436270901688"
"03/15/1986","AQS","720331002","1","0","ug/m3 SC",".","","1","100.0000","12128","Lead (TSP) STP","41980","San Juan-Carolina-Caguas, PR","72","Puerto Rico","033","Catano","18.432040469726","-66.1436270901688"
"03/21/1986","AQS","720331002","1","0","ug/m3 SC",".","","1","100.0000","12128","Lead (TSP) STP","41980","San Juan-Carolina-Caguas, PR","72","Puerto Rico","033","Catano","18.432040469726","-66.1436270901688"
"04/02/1986","AQS","720331002","1","0","ug/m3 SC",".","","1","100.0000","12128","Lead (TSP) STP","41980","San Juan-Carolina-Caguas, PR","72","Puerto Rico","033","Catano","18.432040469726","-66.1436270901688"
"04/08/1986","AQS","720331002","1","0.07","ug/m3 SC",".","","1","100.0000","12128","Lead (TSP) STP","41980","San Juan-Carolina-Caguas, PR","72","Puerto Rico","033","Catano","18.432040469726","-66.1436270901688"
"04/14/1986","AQS","720331002","1","0","ug/m3 SC",".","","1","100.0000","12128","Lead (TSP) STP","41980","San Juan-Carolina-Caguas, PR","72","Puerto Rico","033","Catano","18.432040469726","-66.1436270901688"
"04/20/1986","AQS","720331002","1","0","ug/m3 SC",".","","1","100.0000","12128","Lead (TSP) STP","41980","San Juan-Carolina-Caguas, PR","72","Puerto Rico","033","Catano","18.432040469726","-66.1436270901688"
"04/26/1986","AQS","720331002","1","0.08","ug/m3 SC",".","","1","100.0000","12128","Lead (TSP) STP","41980","San Juan-Carolina-Caguas, PR","72","Puerto Rico","033","Catano","18.432040469726","-66.1436270901688"
"05/02/1986","AQS","720331002","1","0","ug/m3 SC",".","","1","100.0000","12128","Lead (TSP) STP","41980","San Juan-Carolina-Caguas, PR","72","Puerto Rico","033","Catano","18.432040469726","-66.1436270901688"
"05/08/1986","AQS","720331002","1","0.08","ug/m3 SC",".","","1","100.0000","12128","Lead (TSP) STP","41980","San Juan-Carolina-Caguas, PR","72","Puerto Rico","033","Catano","18.432040469726","-66.1436270901688"
"05/14/1986","AQS","720331002","1","0.03","ug/m3 SC",".","","1","100.0000","12128","Lead (TSP) STP","41980","San Juan-Carolina-Caguas, PR","72","Puerto Rico","033","Catano","18.432040469726","-66.1436270901688"
"05/26/1986","AQS","720331002","1","0.02","ug/m3 SC",".","","1","100.0000","12128","Lead (TSP) STP","41980","San Juan-Carolina-Caguas, PR","72","Puerto Rico","033","Catano","18.432040469726","-66.1436270901688"
"06/01/1986","AQS","720331002","1","0.02","ug/m3 SC",".","","1","100.0000","12128","Lead (TSP) STP","41980","San Juan-Carolina-Caguas, PR","72","Puerto Rico","033","Catano","18.432040469726","-66.1436270901688"
"06/07/1986","AQS","720331002","1","0.02","ug/m3 SC",".","","1","100.0000","12128","Lead (TSP) STP","41980","San Juan-Carolina-Caguas, PR","72","Puerto Rico","033","Catano","18.432040469726","-66.1436270901688"
"06/13/1986","AQS","720331002","1","0.08","ug/m3 SC",".","","1","100.0000","12128","Lead (TSP) STP","41980","San Juan-Carolina-Caguas, PR","72","Puerto Rico","033","Catano","18.432040469726","-66.1436270901688"
"06/19/1986","AQS","720331002","1","0.03","ug/m3 SC",".","","1","100.0000","12128","Lead (TSP) STP","41980","San Juan-Carolina-Caguas, PR","72","Puerto Rico","033","Catano","18.432040469726","-66.1436270901688"
"06/25/1986","AQS","720331002","1","0","ug/m3 SC",".","","1","100.0000","12128","Lead (TSP) STP","41980","San Juan-Carolina-Caguas, PR","72","Puerto Rico","033","Catano","18.432040469726","-66.1436270901688"
"07/01/1986","AQS","720331002","1","0","ug/m3 SC",".","","1","100.0000","12128","Lead (TSP) STP","41980","San Juan-Carolina-Caguas, PR","72","Puerto Rico","033","Catano","18.432040469726","-66.1436270901688"
"07/07/1986","AQS","720331002","1","0.15","ug/m3 SC",".","","1","100.0000","12128","Lead (TSP) STP","41980","San Juan-Carolina-Caguas, PR","72","Puerto Rico","033","Catano","18.432040469726","-66.1436270901688"
