"Date","Source","Site ID","POC","Daily Mean Pb Concentration","UNITS","DAILY_AQI_VALUE","Site Name","DAILY_OBS_COUNT","PERCENT_COMPLETE","AQS_PARAMETER_CODE","AQS_PARAMETER_DESC","CBSA_CODE","CBSA_NAME","STATE_CODE","STATE","COUNTY_CODE","COUNTY","SITE_LATITUDE","SITE_LONGITUDE"
"01/02/2010","AQS","720130001","1","0.09","ug/m3 LC",".","","1","100.0000","14129","Lead (TSP) LC","11640","Arecibo, PR","72","Puerto Rico","013","Arecibo","18.4570390713913","-66.6966925652342"
"01/08/2010","AQS","720130001","1","0.02","ug/m3 LC",".","","1","100.0000","14129","Lead (TSP) LC","11640","Arecibo, PR","72","Puerto Rico","013","Arecibo","18.4570390713913","-66.6966925652342"
"01/14/2010","AQS","720130001","1","0.02","ug/m3 LC",".","","1","100.0000","14129","Lead (TSP) LC","11640","Arecibo, PR","72","Puerto Rico","013","Arecibo","18.4570390713913","-66.6966925652342"
"01/20/2010","AQS","720130001","1","0.19","ug/m3 LC",".","","1","100.0000","14129","Lead (TSP) LC","11640","Arecibo, PR","72","Puerto Rico","013","Arecibo","18.4570390713913","-66.6966925652342"
"01/26/2010","AQS","720130001","1","0.32","ug/m3 LC",".","","1","100.0000","14129","Lead (TSP) LC","11640","Arecibo, PR","72","Puerto Rico","013","Arecibo","18.4570390713913","-66.6966925652342"
"02/01/2010","AQS","720130001","1","0.06","ug/m3 LC",".","","1","100.0000","14129","Lead (TSP) LC","11640","Arecibo, PR","72","Puerto Rico","013","Arecibo","18.4570390713913","-66.6966925652342"
"02/07/2010","AQS","720130001","1","0.02","ug/m3 LC",".","","1","100.0000","14129","Lead (TSP) LC","11640","Arecibo, PR","72","Puerto Rico","013","Arecibo","18.4570390713913","-66.6966925652342"
"02/13/2010","AQS","720130001","1","0.03","ug/m3 LC",".","","1","100.0000","14129","Lead (TSP) LC","11640","Arecibo, PR","72","Puerto Rico","013","Arecibo","18.4570390713913","-66.6966925652342"
"02/19/2010","AQS","720130001","1","0.02","ug/m3 LC",".","","1","100.0000","14129","Lead (TSP) LC","11640","Arecibo, PR","72","Puerto Rico","013","Arecibo","18.4570390713913","-66.6966925652342"
"02/25/2010","AQS","720130001","1","0.19","ug/m3 LC",".","","1","100.0000","14129","Lead (TSP) LC","11640","Arecibo, PR","72","Puerto Rico","013","Arecibo","18.4570390713913","-66.6966925652342"
"03/03/2010","AQS","720130001","1","0.09","ug/m3 LC",".","","1","100.0000","14129","Lead (TSP) LC","11640","Arecibo, PR","72","Puerto Rico","013","Arecibo","18.4570390713913","-66.6966925652342"
"03/09/2010","AQS","720130001","1","0.03","ug/m3 LC",".","","1","100.0000","14129","Lead (TSP) LC","11640","Arecibo, PR","72","Puerto Rico","013","Arecibo","18.4570390713913","-66.6966925652342"
"03/15/2010","AQS","720130001","1","0.02","ug/m3 LC",".","","1","100.0000","14129","Lead (TSP) LC","11640","Arecibo, PR","72","Puerto Rico","013","Arecibo","18.4570390713913","-66.6966925652342"
"03/21/2010","AQS","720130001","1","0.03","ug/m3 LC",".","","1","100.0000","14129","Lead (TSP) LC","11640","Arecibo, PR","72","Puerto Rico","013","Arecibo","18.4570390713913","-66.6966925652342"
"03/27/2010","AQS","720130001","1","0.02","ug/m3 LC",".","","1","100.0000","14129","Lead (TSP) LC","11640","Arecibo, PR","72","Puerto Rico","013","Arecibo","18.4570390713913","-66.6966925652342"
"04/02/2010","AQS","720130001","1","0.04","ug/m3 LC",".","","1","100.0000","14129","Lead (TSP) LC","11640","Arecibo, PR","72","Puerto Rico","013","Arecibo","18.4570390713913","-66.6966925652342"
"04/08/2010","AQS","720130001","1","0.09","ug/m3 LC",".","","1","100.0000","14129","Lead (TSP) LC","11640","Arecibo, PR","72","Puerto Rico","013","Arecibo","18.4570390713913","-66.6966925652342"
"04/14/2010","AQS","720130001","1","0.12","ug/m3 LC",".","","1","100.0000","14129","Lead (TSP) LC","11640","Arecibo, PR","72","Puerto Rico","013","Arecibo","18.4570390713913","-66.6966925652342"
"04/20/2010","AQS","720130001","1","0.03","ug/m3 LC",".","","1","100.0000","14129","Lead (TSP) LC","11640","Arecibo, PR","72","Puerto Rico","013","Arecibo","18.4570390713913","-66.6966925652342"
"04/26/2010","AQS","720130001","1","0.1","ug/m3 LC",".","","1","100.0000","14129","Lead (TSP) LC","11640","Arecibo, PR","72","Puerto Rico","013","Arecibo","18.4570390713913","-66.6966925652342"
"05/02/2010","AQS","720130001","1","0.15","ug/m3 LC",".","","1","100.0000","14129","Lead (TSP) LC","11640","Arecibo, PR","72","Puerto Rico","013","Arecibo","18.4570390713913","-66.6966925652342"
"05/08/2010","AQS","720130001","1","0.59","ug/m3 LC",".","","1","100.0000","14129","Lead (TSP) LC","11640","Arecibo, PR","72","Puerto Rico","013","Arecibo","18.4570390713913","-66.6966925652342"
"05/14/2010","AQS","720130001","1","0.17","ug/m3 LC",".","","1","100.0000","14129","Lead (TSP) LC","11640","Arecibo, PR","72","Puerto Rico","013","Arecibo","18.4570390713913","-66.6966925652342"
"05/20/2010","AQS","720130001","1","0.31","ug/m3 LC",".","","1","100.0000","14129","Lead (TSP) LC","11640","Arecibo, PR","72","Puerto Rico","013","Arecibo","18.4570390713913","-66.6966925652342"
"05/26/2010","AQS","720130001","1","0.14","ug/m3 LC",".","","1","100.0000","14129","Lead (TSP) LC","11640","Arecibo, PR","72","Puerto Rico","013","Arecibo","18.4570390713913","-66.6966925652342"
"06/01/2010","AQS","720130001","1","0.77","ug/m3 LC",".","","1","100.0000","14129","Lead (TSP) LC","11640","Arecibo, PR","72","Puerto Rico","013","Arecibo","18.4570390713913","-66.6966925652342"
"06/07/2010","AQS","720130001","1","0.04","ug/m3 LC",".","","1","100.0000","14129","Lead (TSP) LC","11640","Arecibo, PR","72","Puerto Rico","013","Arecibo","18.4570390713913","-66.6966925652342"
"06/13/2010","AQS","720130001","1","0.13","ug/m3 LC",".","","1","100.0000","14129","Lead (TSP) LC","11640","Arecibo, PR","72","Puerto Rico","013","Arecibo","18.4570390713913","-66.6966925652342"
"06/19/2010","AQS","720130001","1","0.12","ug/m3 LC",".","","1","100.0000","14129","Lead (TSP) LC","11640","Arecibo, PR","72","Puerto Rico","013","Arecibo","18.4570390713913","-66.6966925652342"
"06/25/2010","AQS","720130001","1","0.22","ug/m3 LC",".","","1","100.0000","14129","Lead (TSP) LC","11640","Arecibo, PR","72","Puerto Rico","013","Arecibo","18.4570390713913","-66.6966925652342"
"07/01/2010","AQS","720130001","1","0.12","ug/m3 LC",".","","1","100.0000","14129","Lead (TSP) LC","11640","Arecibo, PR","72","Puerto Rico","013","Arecibo","18.4570390713913","-66.6966925652342"
"07/07/2010","AQS","720130001","1","0.18","ug/m3 LC",".","","1","100.0000","14129","Lead (TSP) LC","11640","Arecibo, PR","72","Puerto Rico","013","Arecibo","18.4570390713913","-66.6966925652342"
"07/13/2010","AQS","720130001","1","0.18","ug/m3 LC",".","","1","100.0000","14129","Lead (TSP) LC","11640","Arecibo, PR","72","Puerto Rico","013","Arecibo","18.4570390713913","-66.6966925652342"
"07/19/2010","AQS","720130001","1","0.17","ug/m3 LC",".","","1","100.0000","14129","Lead (TSP) LC","11640","Arecibo, PR","72","Puerto Rico","013","Arecibo","18.4570390713913","-66.6966925652342"
"07/25/2010","AQS","720130001","1","0.21","ug/m3 LC",".","","1","100.0000","14129","Lead (TSP) LC","11640","Arecibo, PR","72","Puerto Rico","013","Arecibo","18.4570390713913","-66.6966925652342"
"07/31/2010","AQS","720130001","1","0.23","ug/m3 LC",".","","1","100.0000","14129","Lead (TSP) LC","11640","Arecibo, PR","72","Puerto Rico","013","Arecibo","18.4570390713913","-66.6966925652342"
"08/06/2010","AQS","720130001","1","0.4","ug/m3 LC",".","","1","100.0000","14129","Lead (TSP) LC","11640","Arecibo, PR","72","Puerto Rico","013","Arecibo","18.4570390713913","-66.6966925652342"
