"Date","Source","Site ID","POC","Daily Max 8-hour Ozone Concentration","UNITS","DAILY_AQI_VALUE","Site Name","DAILY_OBS_COUNT","PERCENT_COMPLETE","AQS_PARAMETER_CODE","AQS_PARAMETER_DESC","CBSA_CODE","CBSA_NAME","STATE_CODE","STATE","COUNTY_CODE","COUNTY","SITE_LATITUDE","SITE_LONGITUDE"
"01/01/1998","AQS","720330006","1","0.014","ppm","13","EQB #49(OZONE AND NO2) ZARZUELO STREET,MANSIONES DE CATANO","17","100.0000","44201","Ozone","41980","San Juan-Carolina-Caguas, PR","72","Puerto Rico","033","Catano","18.434113116","-66.161278232"
"01/02/1998","AQS","720330006","1","0.016","ppm","15","EQB #49(OZONE AND NO2) ZARZUELO STREET,MANSIONES DE CATANO","17","100.0000","44201","Ozone","41980","San Juan-Carolina-Caguas, PR","72","Puerto Rico","033","Catano","18.434113116","-66.161278232"
"01/03/1998","AQS","720330006","1","0.016","ppm","15","EQB #49(OZONE AND NO2) ZARZUELO STREET,MANSIONES DE CATANO","17","100.0000","44201","Ozone","41980","San Juan-Carolina-Caguas, PR","72","Puerto Rico","033","Catano","18.434113116","-66.161278232"
"01/04/1998","AQS","720330006","1","0.013","ppm","12","EQB #49(OZONE AND NO2) ZARZUELO STREET,MANSIONES DE CATANO","17","100.0000","44201","Ozone","41980","San Juan-Carolina-Caguas, PR","72","Puerto Rico","033","Catano","18.434113116","-66.161278232"
"01/05/1998","AQS","720330006","1","0.01","ppm","9","EQB #49(OZONE AND NO2) ZARZUELO STREET,MANSIONES DE CATANO","17","100.0000","44201","Ozone","41980","San Juan-Carolina-Caguas, PR","72","Puerto Rico","033","Catano","18.434113116","-66.161278232"
"01/06/1998","AQS","720330006","1","0.009","ppm","8","EQB #49(OZONE AND NO2) ZARZUELO STREET,MANSIONES DE CATANO","17","100.0000","44201","Ozone","41980","San Juan-Carolina-Caguas, PR","72","Puerto Rico","033","Catano","18.434113116","-66.161278232"
"01/09/1998","AQS","720330006","1","0.011","ppm","10","EQB #49(OZONE AND NO2) ZARZUELO STREET,MANSIONES DE CATANO","15","88.0000","44201","Ozone","41980","San Juan-Carolina-Caguas, PR","72","Puerto Rico","033","Catano","18.434113116","-66.161278232"
"01/10/1998","AQS","720330006","1","0.013","ppm","12","EQB #49(OZONE AND NO2) ZARZUELO STREET,MANSIONES DE CATANO","17","100.0000","44201","Ozone","41980","San Juan-Carolina-Caguas, PR","72","Puerto Rico","033","Catano","18.434113116","-66.161278232"
"01/11/1998","AQS","720330006","1","0.013","ppm","12","EQB #49(OZONE AND NO2) ZARZUELO STREET,MANSIONES DE CATANO","17","100.0000","44201","Ozone","41980","San Juan-Carolina-Caguas, PR","72","Puerto Rico","033","Catano","18.434113116","-66.161278232"
"01/12/1998","AQS","720330006","1","0.022","ppm","20","EQB #49(OZONE AND NO2) ZARZUELO STREET,MANSIONES DE CATANO","17","100.0000","44201","Ozone","41980","San Juan-Carolina-Caguas, PR","72","Puerto Rico","033","Catano","18.434113116","-66.161278232"
"01/13/1998","AQS","720330006","1","0.01","ppm","9","EQB #49(OZONE AND NO2) ZARZUELO STREET,MANSIONES DE CATANO","17","100.0000","44201","Ozone","41980","San Juan-Carolina-Caguas, PR","72","Puerto Rico","033","Catano","18.434113116","-66.161278232"
"01/14/1998","AQS","720330006","1","0.017","ppm","16","EQB #49(OZONE AND NO2) ZARZUELO STREET,MANSIONES DE CATANO","17","100.0000","44201","Ozone","41980","San Juan-Carolina-Caguas, PR","72","Puerto Rico","033","Catano","18.434113116","-66.161278232"
"01/15/1998","AQS","720330006","1","0.011","ppm","10","EQB #49(OZONE AND NO2) ZARZUELO STREET,MANSIONES DE CATANO","17","100.0000","44201","Ozone","41980","San Juan-Carolina-Caguas, PR","72","Puerto Rico","033","Catano","18.434113116","-66.161278232"
"01/16/1998","AQS","720330006","1","0.009","ppm","8","EQB #49(OZONE AND NO2) ZARZUELO STREET,MANSIONES DE CATANO","17","100.0000","44201","Ozone","41980","San Juan-Carolina-Caguas, PR","72","Puerto Rico","033","Catano","18.434113116","-66.161278232"
