"Date","Source","Site ID","POC","Daily Mean PM10 Concentration","UNITS","DAILY_AQI_VALUE","Site Name","DAILY_OBS_COUNT","PERCENT_COMPLETE","AQS_PARAMETER_CODE","AQS_PARAMETER_DESC","CBSA_CODE","CBSA_NAME","STATE_CODE","STATE","COUNTY_CODE","COUNTY","SITE_LATITUDE","SITE_LONGITUDE"
"02/28/1990","AQS","720170001","1","19","ug/m3 SC","18","","1","100.0000","81102","PM10 Total 0-10um STP","41980","San Juan-Carolina-Caguas, PR","72","Puerto Rico","017","Barceloneta","18.4334305361434","-66.5814101093408"
"03/06/1990","AQS","720170001","1","21","ug/m3 SC","19","","1","100.0000","81102","PM10 Total 0-10um STP","41980","San Juan-Carolina-Caguas, PR","72","Puerto Rico","017","Barceloneta","18.4334305361434","-66.5814101093408"
"03/12/1990","AQS","720170001","1","15","ug/m3 SC","14","","1","100.0000","81102","PM10 Total 0-10um STP","41980","San Juan-Carolina-Caguas, PR","72","Puerto Rico","017","Barceloneta","18.4334305361434","-66.5814101093408"
"03/18/1990","AQS","720170001","1","19","ug/m3 SC","18","","1","100.0000","81102","PM10 Total 0-10um STP","41980","San Juan-Carolina-Caguas, PR","72","Puerto Rico","017","Barceloneta","18.4334305361434","-66.5814101093408"
"03/30/1990","AQS","720170001","1","27","ug/m3 SC","25","","1","100.0000","81102","PM10 Total 0-10um STP","41980","San Juan-Carolina-Caguas, PR","72","Puerto Rico","017","Barceloneta","18.4334305361434","-66.5814101093408"
"04/05/1990","AQS","720170001","1","26","ug/m3 SC","24","","1","100.0000","81102","PM10 Total 0-10um STP","41980","San Juan-Carolina-Caguas, PR","72","Puerto Rico","017","Barceloneta","18.4334305361434","-66.5814101093408"
"04/11/1990","AQS","720170001","1","22","ug/m3 SC","20","","1","100.0000","81102","PM10 Total 0-10um STP","41980","San Juan-Carolina-Caguas, PR","72","Puerto Rico","017","Barceloneta","18.4334305361434","-66.5814101093408"
"04/17/1990","AQS","720170001","1","18","ug/m3 SC","17","","1","100.0000","81102","PM10 Total 0-10um STP","41980","San Juan-Carolina-Caguas, PR","72","Puerto Rico","017","Barceloneta","18.4334305361434","-66.5814101093408"
"04/23/1990","AQS","720170001","1","19","ug/m3 SC","18","","1","100.0000","81102","PM10 Total 0-10um STP","41980","San Juan-Carolina-Caguas, PR","72","Puerto Rico","017","Barceloneta","18.4334305361434","-66.5814101093408"
"04/29/1990","AQS","720170001","1","31","ug/m3 SC","29","","1","100.0000","81102","PM10 Total 0-10um STP","41980","San Juan-Carolina-Caguas, PR","72","Puerto Rico","017","Barceloneta","18.4334305361434","-66.5814101093408"
"05/05/1990","AQS","720170001","1","17","ug/m3 SC","16","","1","100.0000","81102","PM10 Total 0-10um STP","41980","San Juan-Carolina-Caguas, PR","72","Puerto Rico","017","Barceloneta","18.4334305361434","-66.5814101093408"
"05/11/1990","AQS","720170001","1","27","ug/m3 SC","25","","1","100.0000","81102","PM10 Total 0-10um STP","41980","San Juan-Carolina-Caguas, PR","72","Puerto Rico","017","Barceloneta","18.4334305361434","-66.5814101093408"
"05/17/1990","AQS","720170001","1","17","ug/m3 SC","16","","1","100.0000","81102","PM10 Total 0-10um STP","41980","San Juan-Carolina-Caguas, PR","72","Puerto Rico","017","Barceloneta","18.4334305361434","-66.5814101093408"
"05/23/1990","AQS","720170001","1","65","ug/m3 SC","56","","1","100.0000","81102","PM10 Total 0-10um STP","41980","San Juan-Carolina-Caguas, PR","72","Puerto Rico","017","Barceloneta","18.4334305361434","-66.5814101093408"
"05/29/1990","AQS","720170001","1","68","ug/m3 SC","57","","1","100.0000","81102","PM10 Total 0-10um STP","41980","San Juan-Carolina-Caguas, PR","72","Puerto Rico","017","Barceloneta","18.4334305361434","-66.5814101093408"
"06/04/1990","AQS","720170001","1","20","ug/m3 SC","19","","1","100.0000","81102","PM10 Total 0-10um STP","41980","San Juan-Carolina-Caguas, PR","72","Puerto Rico","017","Barceloneta","18.4334305361434","-66.5814101093408"
"06/10/1990","AQS","720170001","1","48","ug/m3 SC","44","","1","100.0000","81102","PM10 Total 0-10um STP","41980","San Juan-Carolina-Caguas, PR","72","Puerto Rico","017","Barceloneta","18.4334305361434","-66.5814101093408"
"06/16/1990","AQS","720170001","1","29","ug/m3 SC","27","","1","100.0000","81102","PM10 Total 0-10um STP","41980","San Juan-Carolina-Caguas, PR","72","Puerto Rico","017","Barceloneta","18.4334305361434","-66.5814101093408"
"06/22/1990","AQS","720170001","1","59","ug/m3 SC","53","","1","100.0000","81102","PM10 Total 0-10um STP","41980","San Juan-Carolina-Caguas, PR","72","Puerto Rico","017","Barceloneta","18.4334305361434","-66.5814101093408"
"07/10/1990","AQS","720170001","1","28","ug/m3 SC","26","","1","100.0000","81102","PM10 Total 0-10um STP","41980","San Juan-Carolina-Caguas, PR","72","Puerto Rico","017","Barceloneta","18.4334305361434","-66.5814101093408"
"07/16/1990","AQS","720170001","1","61","ug/m3 SC","54","","1","100.0000","81102","PM10 Total 0-10um STP","41980","San Juan-Carolina-Caguas, PR","72","Puerto Rico","017","Barceloneta","18.4334305361434","-66.5814101093408"
"07/22/1990","AQS","720170001","1","51","ug/m3 SC","47","","1","100.0000","81102","PM10 Total 0-10um STP","41980","San Juan-Carolina-Caguas, PR","72","Puerto Rico","017","Barceloneta","18.4334305361434","-66.5814101093408"
"07/28/1990","AQS","720170001","1","47","ug/m3 SC","44","","1","100.0000","81102","PM10 Total 0-10um STP","41980","San Juan-Carolina-Caguas, PR","72","Puerto Rico","017","Barceloneta","18.4334305361434","-66.5814101093408"
"08/03/1990","AQS","720170001","1","36","ug/m3 SC","33","","1","100.0000","81102","PM10 Total 0-10um STP","41980","San Juan-Carolina-Caguas, PR","72","Puerto Rico","017","Barceloneta","18.4334305361434","-66.5814101093408"
"08/09/1990","AQS","720170001","1","54","ug/m3 SC","50","","1","100.0000","81102","PM10 Total 0-10um STP","41980","San Juan-Carolina-Caguas, PR","72","Puerto Rico","017","Barceloneta","18.4334305361434","-66.5814101093408"
"08/15/1990","AQS","720170001","1","70","ug/m3 SC","58","","1","100.0000","81102","PM10 Total 0-10um STP","41980","San Juan-Carolina-Caguas, PR","72","Puerto Rico","017","Barceloneta","18.4334305361434","-66.5814101093408"
"08/21/1990","AQS","720170001","1","39","ug/m3 SC","36","","1","100.0000","81102","PM10 Total 0-10um STP","41980","San Juan-Carolina-Caguas, PR","72","Puerto Rico","017","Barceloneta","18.4334305361434","-66.5814101093408"
"08/27/1990","AQS","720170001","1","68","ug/m3 SC","57","","1","100.0000","81102","PM10 Total 0-10um STP","41980","San Juan-Carolina-Caguas, PR","72","Puerto Rico","017","Barceloneta","18.4334305361434","-66.5814101093408"
"09/02/1990","AQS","720170001","1","48","ug/m3 SC","44","","1","100.0000","81102","PM10 Total 0-10um STP","41980","San Juan-Carolina-Caguas, PR","72","Puerto Rico","017","Barceloneta","18.4334305361434","-66.5814101093408"
"09/08/1990","AQS","720170001","1","21","ug/m3 SC","19","","1","100.0000","81102","PM10 Total 0-10um STP","41980","San Juan-Carolina-Caguas, PR","72","Puerto Rico","017","Barceloneta","18.4334305361434","-66.5814101093408"
"09/14/1990","AQS","720170001","1","19","ug/m3 SC","18","","1","100.0000","81102","PM10 Total 0-10um STP","41980","San Juan-Carolina-Caguas, PR","72","Puerto Rico","017","Barceloneta","18.4334305361434","-66.5814101093408"
"09/20/1990","AQS","720170001","1","61","ug/m3 SC","54","","1","100.0000","81102","PM10 Total 0-10um STP","41980","San Juan-Carolina-Caguas, PR","72","Puerto Rico","017","Barceloneta","18.4334305361434","-66.5814101093408"
"09/26/1990","AQS","720170001","1","14","ug/m3 SC","13","","1","100.0000","81102","PM10 Total 0-10um STP","41980","San Juan-Carolina-Caguas, PR","72","Puerto Rico","017","Barceloneta","18.4334305361434","-66.5814101093408"
"10/02/1990","AQS","720170001","1","21","ug/m3 SC","19","","1","100.0000","81102","PM10 Total 0-10um STP","41980","San Juan-Carolina-Caguas, PR","72","Puerto Rico","017","Barceloneta","18.4334305361434","-66.5814101093408"
"10/08/1990","AQS","720170001","1","22","ug/m3 SC","20","","1","100.0000","81102","PM10 Total 0-10um STP","41980","San Juan-Carolina-Caguas, PR","72","Puerto Rico","017","Barceloneta","18.4334305361434","-66.5814101093408"
"10/14/1990","AQS","720170001","1","20","ug/m3 SC","19","","1","100.0000","81102","PM10 Total 0-10um STP","41980","San Juan-Carolina-Caguas, PR","72","Puerto Rico","017","Barceloneta","18.4334305361434","-66.5814101093408"
"10/20/1990","AQS","720170001","1","30","ug/m3 SC","28","","1","100.0000","81102","PM10 Total 0-10um STP","41980","San Juan-Carolina-Caguas, PR","72","Puerto Rico","017","Barceloneta","18.4334305361434","-66.5814101093408"
"10/26/1990","AQS","720170001","1","24","ug/m3 SC","22","","1","100.0000","81102","PM10 Total 0-10um STP","41980","San Juan-Carolina-Caguas, PR","72","Puerto Rico","017","Barceloneta","18.4334305361434","-66.5814101093408"
"11/01/1990","AQS","720170001","1","25","ug/m3 SC","23","","1","100.0000","81102","PM10 Total 0-10um STP","41980","San Juan-Carolina-Caguas, PR","72","Puerto Rico","017","Barceloneta","18.4334305361434","-66.5814101093408"
"11/07/1990","AQS","720170001","1","32","ug/m3 SC","30","","1","100.0000","81102","PM10 Total 0-10um STP","41980","San Juan-Carolina-Caguas, PR","72","Puerto Rico","017","Barceloneta","18.4334305361434","-66.5814101093408"
"11/13/1990","AQS","720170001","1","20","ug/m3 SC","19","","1","100.0000","81102","PM10 Total 0-10um STP","41980","San Juan-Carolina-Caguas, PR","72","Puerto Rico","017","Barceloneta","18.4334305361434","-66.5814101093408"
"11/19/1990","AQS","720170001","1","23","ug/m3 SC","21","","1","100.0000","81102","PM10 Total 0-10um STP","41980","San Juan-Carolina-Caguas, PR","72","Puerto Rico","017","Barceloneta","18.4334305361434","-66.5814101093408"
"11/25/1990","AQS","720170001","1","21","ug/m3 SC","19","","1","100.0000","81102","PM10 Total 0-10um STP","41980","San Juan-Carolina-Caguas, PR","72","Puerto Rico","017","Barceloneta","18.4334305361434","-66.5814101093408"
"12/01/1990","AQS","720170001","1","17","ug/m3 SC","16","","1","100.0000","81102","PM10 Total 0-10um STP","41980","San Juan-Carolina-Caguas, PR","72","Puerto Rico","017","Barceloneta","18.4334305361434","-66.5814101093408"
"12/07/1990","AQS","720170001","1","28","ug/m3 SC","26","","1","100.0000","81102","PM10 Total 0-10um STP","41980","San Juan-Carolina-Caguas, PR","72","Puerto Rico","017","Barceloneta","18.4334305361434","-66.5814101093408"
"12/13/1990","AQS","720170001","1","18","ug/m3 SC","17","","1","100.0000","81102","PM10 Total 0-10um STP","41980","San Juan-Carolina-Caguas, PR","72","Puerto Rico","017","Barceloneta","18.4334305361434","-66.5814101093408"
"12/19/1990","AQS","720170001","1","20","ug/m3 SC","19","","1","100.0000","81102","PM10 Total 0-10um STP","41980","San Juan-Carolina-Caguas, PR","72","Puerto Rico","017","Barceloneta","18.4334305361434","-66.5814101093408"
"12/25/1990","AQS","720170001","1","15","ug/m3 SC","14","","1","100.0000","81102","PM10 Total 0-10um STP","41980","San Juan-Carolina-Caguas, PR","72","Puerto Rico","017","Barceloneta","18.4334305361434","-66.5814101093408"
"12/31/1990","AQS","720170001","1","20","ug/m3 SC","19","","1","100.0000","81102","PM10 Total 0-10um STP","41980","San Juan-Carolina-Caguas, PR","72","Puerto Rico","017","Barceloneta","18.4334305361434","-66.5814101093408"
"01/05/1990","AQS","720210004","2","23","ug/m3 SC","21","","1","100.0000","81102","PM10 Total 0-10um STP","41980","San Juan-Carolina-Caguas, PR","72","Puerto Rico","021","Bayamon","18.4137019351281","-66.1322385933678"
"01/11/1990","AQS","720210004","2","25","ug/m3 SC","23","","1","100.0000","81102","PM10 Total 0-10um STP","41980","San Juan-Carolina-Caguas, PR","72","Puerto Rico","021","Bayamon","18.4137019351281","-66.1322385933678"
"01/17/1990","AQS","720210004","2","21","ug/m3 SC","19","","1","100.0000","81102","PM10 Total 0-10um STP","41980","San Juan-Carolina-Caguas, PR","72","Puerto Rico","021","Bayamon","18.4137019351281","-66.1322385933678"
"01/23/1990","AQS","720210004","2","20","ug/m3 SC","19","","1","100.0000","81102","PM10 Total 0-10um STP","41980","San Juan-Carolina-Caguas, PR","72","Puerto Rico","021","Bayamon","18.4137019351281","-66.1322385933678"
"01/29/1990","AQS","720210004","2","24","ug/m3 SC","22","","1","100.0000","81102","PM10 Total 0-10um STP","41980","San Juan-Carolina-Caguas, PR","72","Puerto Rico","021","Bayamon","18.4137019351281","-66.1322385933678"
"02/04/1990","AQS","720210004","2","16","ug/m3 SC","15","","1","100.0000","81102","PM10 Total 0-10um STP","41980","San Juan-Carolina-Caguas, PR","72","Puerto Rico","021","Bayamon","18.4137019351281","-66.1322385933678"
"02/10/1990","AQS","720210004","2","16","ug/m3 SC","15","","1","100.0000","81102","PM10 Total 0-10um STP","41980","San Juan-Carolina-Caguas, PR","72","Puerto Rico","021","Bayamon","18.4137019351281","-66.1322385933678"
"02/16/1990","AQS","720210004","2","32","ug/m3 SC","30","","1","100.0000","81102","PM10 Total 0-10um STP","41980","San Juan-Carolina-Caguas, PR","72","Puerto Rico","021","Bayamon","18.4137019351281","-66.1322385933678"
"02/22/1990","AQS","720210004","2","20","ug/m3 SC","19","","1","100.0000","81102","PM10 Total 0-10um STP","41980","San Juan-Carolina-Caguas, PR","72","Puerto Rico","021","Bayamon","18.4137019351281","-66.1322385933678"
"02/28/1990","AQS","720210004","2","26","ug/m3 SC","24","","1","100.0000","81102","PM10 Total 0-10um STP","41980","San Juan-Carolina-Caguas, PR","72","Puerto Rico","021","Bayamon","18.4137019351281","-66.1322385933678"
"03/06/1990","AQS","720210004","2","24","ug/m3 SC","22","","1","100.0000","81102","PM10 Total 0-10um STP","41980","San Juan-Carolina-Caguas, PR","72","Puerto Rico","021","Bayamon","18.4137019351281","-66.1322385933678"
"03/12/1990","AQS","720210004","2","25","ug/m3 SC","23","","1","100.0000","81102","PM10 Total 0-10um STP","41980","San Juan-Carolina-Caguas, PR","72","Puerto Rico","021","Bayamon","18.4137019351281","-66.1322385933678"
"03/18/1990","AQS","720210004","2","32","ug/m3 SC","30","","1","100.0000","81102","PM10 Total 0-10um STP","41980","San Juan-Carolina-Caguas, PR","72","Puerto Rico","021","Bayamon","18.4137019351281","-66.1322385933678"
"03/24/1990","AQS","720210004","2","21","ug/m3 SC","19","","1","100.0000","81102","PM10 Total 0-10um STP","41980","San Juan-Carolina-Caguas, PR","72","Puerto Rico","021","Bayamon","18.4137019351281","-66.1322385933678"
"03/30/1990","AQS","720210004","2","25","ug/m3 SC","23","","1","100.0000","81102","PM10 Total 0-10um STP","41980","San Juan-Carolina-Caguas, PR","72","Puerto Rico","021","Bayamon","18.4137019351281","-66.1322385933678"
