"Date","Source","Site ID","POC","Daily Mean PM10 Concentration","UNITS","DAILY_AQI_VALUE","Site Name","DAILY_OBS_COUNT","PERCENT_COMPLETE","AQS_PARAMETER_CODE","AQS_PARAMETER_DESC","CBSA_CODE","CBSA_NAME","STATE_CODE","STATE","COUNTY_CODE","COUNTY","SITE_LATITUDE","SITE_LONGITUDE"
"01/02/2002","AQS","720170001","1","16","ug/m3 SC","15","","1","100.0000","81102","PM10 Total 0-10um STP","41980","San Juan-Carolina-Caguas, PR","72","Puerto Rico","017","Barceloneta","18.4334305361434","-66.5814101093408"
"01/08/2002","AQS","720170001","1","16","ug/m3 SC","15","","1","100.0000","81102","PM10 Total 0-10um STP","41980","San Juan-Carolina-Caguas, PR","72","Puerto Rico","017","Barceloneta","18.4334305361434","-66.5814101093408"
"01/14/2002","AQS","720170001","1","17","ug/m3 SC","16","","1","100.0000","81102","PM10 Total 0-10um STP","41980","San Juan-Carolina-Caguas, PR","72","Puerto Rico","017","Barceloneta","18.4334305361434","-66.5814101093408"
"01/20/2002","AQS","720170001","1","22","ug/m3 SC","20","","1","100.0000","81102","PM10 Total 0-10um STP","41980","San Juan-Carolina-Caguas, PR","72","Puerto Rico","017","Barceloneta","18.4334305361434","-66.5814101093408"
"01/26/2002","AQS","720170001","1","15","ug/m3 SC","14","","1","100.0000","81102","PM10 Total 0-10um STP","41980","San Juan-Carolina-Caguas, PR","72","Puerto Rico","017","Barceloneta","18.4334305361434","-66.5814101093408"
"02/01/2002","AQS","720170001","1","25","ug/m3 SC","23","","1","100.0000","81102","PM10 Total 0-10um STP","41980","San Juan-Carolina-Caguas, PR","72","Puerto Rico","017","Barceloneta","18.4334305361434","-66.5814101093408"
"02/07/2002","AQS","720170001","1","22","ug/m3 SC","20","","1","100.0000","81102","PM10 Total 0-10um STP","41980","San Juan-Carolina-Caguas, PR","72","Puerto Rico","017","Barceloneta","18.4334305361434","-66.5814101093408"
"02/13/2002","AQS","720170001","1","16","ug/m3 SC","15","","1","100.0000","81102","PM10 Total 0-10um STP","41980","San Juan-Carolina-Caguas, PR","72","Puerto Rico","017","Barceloneta","18.4334305361434","-66.5814101093408"
"02/19/2002","AQS","720170001","1","20","ug/m3 SC","19","","1","100.0000","81102","PM10 Total 0-10um STP","41980","San Juan-Carolina-Caguas, PR","72","Puerto Rico","017","Barceloneta","18.4334305361434","-66.5814101093408"
"02/25/2002","AQS","720170001","1","15","ug/m3 SC","14","","1","100.0000","81102","PM10 Total 0-10um STP","41980","San Juan-Carolina-Caguas, PR","72","Puerto Rico","017","Barceloneta","18.4334305361434","-66.5814101093408"
"03/09/2002","AQS","720170001","1","19","ug/m3 SC","18","","1","100.0000","81102","PM10 Total 0-10um STP","41980","San Juan-Carolina-Caguas, PR","72","Puerto Rico","017","Barceloneta","18.4334305361434","-66.5814101093408"
