"date","isal","cape"
"2007-04-19",-119.28,536.1
"2007-04-20",-28.48,693.9
"2007-04-21",-113.8,263.27
"2007-04-22",-157.34,662.9
"2007-04-23",-119.48,19.12
"2007-04-24",-208.57,17.51
"2007-04-25",-215.39,22.94
"2007-04-26",-220.91,0
"2007-04-27",-215.1,6.83
"2007-04-28",-259.21,0
"2007-04-29",-248.78,66.18
"2007-04-30",-179.5,658.6
"2007-05-01",-170.34,666.85
"2007-05-02",-137.18,0.02
"2007-05-03",-224.25,13.62
"2007-05-04",-213.71,9.57
"2007-05-06",-30.51,42.88
"2007-05-07",-257.26,356.74
"2007-05-08",-226.21,3.41
"2007-05-09",-266.09,0.09
"2007-05-11",-142.88,1233.38
"2007-05-12",-245.75,78.19
"2007-05-13",-149.65,11.06
"2007-05-14",-204.27,786.25
"2007-05-15",-192.68,390.52
"2007-05-16",-172.43,260.09
"2007-05-17",-326.13,0
"2007-05-18",-336.96,385.42
"2007-05-19",-269.71,2.13
"2007-05-20",-251.24,21.4
"2007-05-21",-228.97,0
"2007-05-22",-170.57,0
"2007-05-23",-209.3,330.72
"2007-05-24",-224.99,305.04
"2007-05-25",-187.13,1329.17
"2007-05-26",-243.87,2.07
"2007-05-27",-252.13,171.9
"2007-05-28",-264.34,0
"2007-05-29",-181.62,773.04
"2007-05-30",-173.88,1394.96
"2007-05-31",-174.15,753.7
"2007-06-01",-158.6,1099.11
"2007-06-02",-245.73,1583.15
"2007-06-03",-316.23,37.59
"2007-06-04",-233.54,1153.46
"2007-06-05",-200.09,561.53
"2007-06-06",-253.79,0
"2007-06-07",-204.39,693.44
"2007-06-08",-225.65,111.02
"2007-06-09",-140.9,655.02
"2007-06-10",-156.93,992.66
"2007-06-11",-250.76,292.87
"2007-06-12",-205.82,136.91
"2007-06-13",-185.43,1334.96
"2007-06-14",-1.59,2165.66
"2007-06-15",-116.07,1215.41
"2007-06-16",-263.44,1171.84
"2007-06-18",-299.66,66.97
"2007-06-19",-215.49,620.92
"2007-06-20",-159.9,1874.43
"2007-06-21",-36.85,881.37
"2007-06-22",-247.91,91.49
"2007-06-23",-236.46,218.61
"2007-06-24",-192.93,988.86
"2007-06-25",-192.35,1269.38
"2007-06-26",-200.17,1007.09
"2007-06-27",-162.62,328.42
"2007-06-28",-171.22,120.54
"2007-06-29",-243.4,1264.35
"2007-06-30",-267.04,1479.31
"2007-07-01",-249.82,1122.25
"2007-07-02",-210.15,581.55
"2007-07-03",-207.58,4.05
"2007-07-04",-188.49,1440.52
"2007-07-05",-115.64,1619.81
"2007-07-06",-178.48,186.81
"2007-07-07",-163.28,220.51
"2007-07-08",-189.36,1172.53
"2007-07-09",-220.89,1512.26
"2007-07-10",-204.35,1813.58
"2007-07-11",-209.63,1166.99
"2007-07-12",-239.01,1754.86
"2007-07-13",-252.38,225.44
"2007-07-14",-173.09,588.59
"2007-07-17",-234.09,1164.29
"2007-07-18",-202.09,1629.25
"2007-07-19",-198.93,1549.62
"2007-07-20",-238.69,1312.49
"2007-07-21",-118.79,1575.17
"2007-07-22",-181.04,2426.16
"2007-07-23",-181.28,2670.95
"2007-07-24",-232.61,2010.01
"2007-07-25",-237.05,1490.33
"2007-07-26",-183.54,1750.02
"2007-07-27",-249.22,1169.64
"2007-07-28",-201.74,690.07
"2007-07-29",-204.81,52.25
"2007-07-30",-193.13,271.44
"2007-07-31",-173.66,607.27
"2007-08-01",-332.14,126.01
"2007-08-02",-305.78,474.69
"2007-08-03",-267.46,1460.06
"2007-08-04",-202.62,39.98
"2007-08-05",-204.36,505.94
"2007-08-06",-287.21,739.32
"2007-08-07",-221.62,784.84
"2007-08-08",-207.52,953.69
"2007-08-09",-274.41,389.73
"2007-08-10",-201.95,1961.64
"2007-08-11",-238.3,469.3
"2007-08-12",-222.37,576.34
"2007-08-13",-196.92,845.33
"2007-08-14",-228.73,435.79
"2007-08-15",-181.26,645.81
"2007-08-16",-196.63,359.18
"2007-08-17",-184.53,1968.56
"2007-08-18",-210.36,985.38
"2007-08-19",-227.39,649.83
"2007-08-20",-229.67,927.78
"2007-08-21",-219.98,1689.26
"2007-08-22",-173.58,499.75
"2007-08-23",-197.4,2368.67
"2007-08-24",-230.86,797.27
"2007-08-25",-234.81,835.57
"2007-08-26",-205.64,13.84
"2007-08-27",-203.9,1375.53
"2007-08-28",-168.61,242.93
"2007-08-29",-250.62,8.55
"2007-08-30",-187.58,220.24
"2007-08-31",-200.21,315.6
"2007-09-01",-158.09,1701.99
"2007-09-02",-184.73,1501.54
"2007-09-03",-173.96,1424.15
"2007-09-04",-165.84,1185.52
"2007-09-05",-218.15,181.86
"2007-09-06",-188.3,183.97
"2007-09-07",-183.88,494.17
"2007-09-08",-160.86,222.76
"2007-09-09",-196.6,2281.32
"2007-09-10",-182.53,1314.9
"2007-09-11",-241.57,390.06
"2007-09-12",-189.89,145.68
"2007-09-13",-138.01,551.24
"2007-09-14",-206.5,699.46
"2007-09-15",-233.6,8.42
"2007-09-16",-174.74,102.8
"2007-09-17",-189.8,940.42
"2007-09-18",-229.47,533.46
"2007-09-19",-168.35,69.37
"2007-09-20",-214.78,382.75
"2007-09-21",-156.72,1632.66
"2007-09-22",-200.87,804.77
"2007-09-23",-220.2,564.42
"2007-09-24",-245.68,0
"2007-09-25",-171.45,1655.69
"2007-09-26",-231.5,1711.51
"2007-09-27",-182.7,2239.77
"2007-09-28",-190.17,499.94
"2007-09-29",-130.73,2204.61
"2007-09-30",-213.16,1898.15
"2007-10-01",-212.21,1284.36
"2007-10-02",-170.17,205.61
"2007-10-03",-203.03,157.11
"2007-10-04",-183.49,1780.6
"2007-10-05",-220.49,2945.92
"2007-10-06",-173.11,442.15
"2007-10-07",-247.19,733.27
"2007-10-08",-179.22,426.16
"2007-10-09",-227.22,538.19
"2007-10-10",-221.44,59.31
"2007-10-11",-190.49,1446.88
"2007-10-12",-228.39,0
"2007-10-13",-216.94,2084.53
"2007-10-14",-188.2,1755.23
"2007-10-15",-202.26,0
"2007-10-16",-241.36,21.48
"2007-10-17",-203.93,0
"2007-10-18",-174.09,0
"2007-10-19",-201.51,29.74
"2007-10-20",-156.94,1369.03
"2007-10-21",-159.61,175.72
"2007-10-22",-225.36,31.1
"2007-10-23",-147.62,480.83
"2007-10-24",-176.03,0
"2007-10-25",-179.55,798.95
"2007-10-26",-224.04,47.02
"2007-10-27",-137.81,1833.2
"2007-10-28",-202.82,317.2
"2007-10-29",-214.58,581.8
"2007-10-30",-224.17,118.54
"2007-10-31",-189.94,4.59
"2007-11-01",-159.82,365.8
"2007-11-02",-251.38,917.54
"2007-11-03",-239.5,356.46
"2007-11-04",-204.44,34.15
"2007-11-05",-138.7,1265.45
"2007-11-06",-150.7,957.71
"2007-11-07",-192.26,913.95
"2007-11-08",-120.02,758.85
"2007-11-09",-184.05,488.01
"2007-11-10",-199.73,822.82
"2007-11-11",-225.45,1101.11
"2007-11-12",-302.43,0
"2007-11-13",-272.07,329.84
"2007-11-14",-254.1,59.83
"2007-11-15",-252.72,526.42
"2007-11-16",-210.59,104.14
"2007-11-17",-195.59,1276.95
"2007-11-18",-232.95,0
"2007-11-19",-187.03,0
"2007-11-21",-228.74,1143.66
"2007-11-22",-232,0
"2007-11-23",-251.91,0.74
"2007-11-24",-277.48,24.38
"2007-11-25",-255.4,0
"2007-11-26",-235.58,50.99
"2007-11-27",-196.18,163.34
"2007-11-28",-155.31,195.63
"2007-11-29",-185.67,0
"2007-11-30",-211.14,63.74
"2007-12-01",-180.07,0
"2007-12-02",-198.36,29.98
"2007-12-03",-229.67,74.36
"2007-12-04",-165.41,34.21
"2007-12-05",-114.88,329.66
"2007-12-06",-226.32,676.57
"2007-12-07",-208.39,30.82
"2007-12-08",-182.48,1690.63
"2007-12-09",-179.55,560.58
"2007-12-10",-257.82,875.21
"2007-12-11",-215.16,537.48
"2007-12-12",-231.48,485.17
"2007-12-13",-168.31,0.01
"2007-12-14",-168.99,0.34
"2007-12-15",-271.74,195.82
"2007-12-16",-215.91,311.95
"2007-12-17",-217.75,0
"2007-12-18",-84.18,1069.86
"2007-12-19",-221.1,0
"2007-12-20",-223.58,0
"2007-12-21",-301.19,0
"2007-12-22",-227.76,173.71
"2007-12-23",-255.69,9.59
"2007-12-24",-186.52,26.27
"2007-12-25",-202.59,29.35
"2007-12-26",-176.07,245.93
"2007-12-27",-151.77,286.51
"2007-12-28",-187.89,0
"2007-12-29",-286.47,67.15
"2007-12-30",-255.28,110.48
