"date","isal","cape"
"2008-03-07",-219.48,0
"2008-03-08",-203.51,0.33
"2008-03-09",-126.83,12.99
"2008-03-10",-121.65,36.19
"2008-03-11",-193.35,21.8
"2008-03-13",-305.58,4.91
"2008-03-14",-193.69,39.03
"2008-03-16",-206.29,0
"2008-03-17",-329.71,0
"2008-03-18",-188.74,49.09
"2008-03-19",-208.03,98.59
"2008-03-20",-178,8.66
"2008-03-21",-195.51,19.65
"2008-03-22",-253.35,7.77
"2008-03-23",-208.28,147.04
"2008-03-24",-271.58,0.16
"2008-03-25",-221.38,6.17
"2008-03-26",-226.97,60.18
"2008-03-27",-168.63,11.38
"2008-03-28",-118.88,84.81
"2008-03-30",-201.09,14.91
"2008-03-31",-205.85,0
"2008-04-01",-224.83,0
"2008-04-02",-154.4,36.02
"2008-04-03",-189.59,61.33
"2008-04-04",-163.81,17.01
"2008-04-05",-230.96,0
"2008-04-06",-197.37,68.19
"2008-04-07",-322.87,24.51
"2008-04-08",-272.68,0
"2008-04-09",-228.23,14.03
"2008-04-10",-267.49,0
"2008-04-11",-236.98,103.88
"2008-04-12",-238.37,0
"2008-04-13",-224.52,59.39
"2008-04-14",-109.99,176.33
"2008-04-15",-275.8,857.28
"2008-04-16",-321.69,180.06
"2008-04-17",-231.48,169.7
"2008-04-18",-257.06,127.36
"2008-04-19",-217.22,73.74
"2008-04-20",-201.16,69.35
"2008-04-21",-281.25,2205.68
"2008-04-22",-192.73,0
"2008-04-23",-234.29,0
"2008-04-24",-375.06,25.03
"2008-04-25",-266.69,1029.14
"2008-04-26",-188,824.64
"2008-04-27",-212.5,739.65
"2008-04-28",-240.26,159.47
"2008-04-29",-252.85,22.34
"2008-04-30",-253.97,2.69
"2008-05-01",-192.99,96
"2008-05-02",-275.52,0
"2008-05-03",-235.15,0
"2008-05-04",-155.26,145.31
"2008-05-05",-173.11,0
"2008-05-06",-241.87,332.36
"2008-05-07",-200.44,425.07
"2008-05-08",-269.71,117.48
"2008-05-09",-309.87,297.35
"2008-05-10",-282.61,458.55
"2008-05-11",-242.32,636.56
"2008-05-12",-303.22,0
"2008-05-13",-293.34,0
"2008-05-14",-279.9,11.33
"2008-05-16",-276.62,0
"2008-05-17",-302.54,20.78
"2008-05-18",-188.21,72.13
"2008-05-19",-239.56,0
"2008-05-20",-254.2,1.56
"2008-05-21",-177.88,95.17
"2008-05-22",-190.75,67.85
"2008-05-23",-508.82,1.36
"2008-05-24",-179.8,52.59
"2008-05-25",-192.99,0
"2008-05-26",-144.31,176.65
"2008-05-27",-164.68,265.35
"2008-05-28",-178.08,1591.78
"2008-05-29",-235.65,203.98
"2008-05-30",-226.37,0
"2008-05-31",-141.8,142.81
"2008-06-01",-194.27,1291.25
"2008-06-02",-239.77,1.04
"2008-06-03",-206.15,459.19
"2008-06-04",-212.82,6.42
"2008-06-06",-217.74,188.67
"2008-06-07",-216.4,1133.6
"2008-06-08",-216.02,932.17
"2008-06-09",-207.19,323.26
"2008-06-11",-193.4,0
"2008-06-12",-258.52,1.07
"2008-06-13",-216.97,250.37
"2008-06-14",-219.79,617.22
"2008-06-15",-140.27,1.75
"2008-06-16",-227.97,0
"2008-06-17",-267.67,0
"2008-06-18",-237.91,0
"2008-06-19",-218.27,24.11
"2008-06-21",-186.55,1219.58
"2008-06-22",-203.73,0
"2008-06-23",-171.13,1587.5
"2008-06-24",-307.24,1064.58
"2008-06-25",-399.11,831.71
"2008-06-26",-254.75,214.88
"2008-06-27",-230.05,947.29
"2008-06-28",-207.48,599.19
"2008-06-29",-301.15,1009.99
"2008-06-30",-328.75,737.46
"2008-07-01",-183.21,609.25
"2008-07-02",-240.74,448.84
"2008-07-03",-154.49,1621.11
"2008-07-04",-190.24,125.48
"2008-07-05",-229.77,123.66
"2008-07-06",-201.5,92.46
"2008-07-07",-157.52,2158.87
"2008-07-08",-230.86,186.19
"2008-07-09",-237.4,296.59
"2008-07-10",-254.3,1355.52
"2008-07-11",-345.58,591.17
"2008-07-12",-306.8,621.19
"2008-07-13",-313.17,283.71
"2008-07-14",-204.05,1288.77
"2008-07-15",-208.9,119.81
"2008-07-16",-242.09,78.11
"2008-07-17",-204.75,1235.26
"2008-07-18",-188.41,2029.18
"2008-07-19",-196.62,18.27
"2008-07-20",-221.3,1950.3
"2008-07-21",-269.12,1915.58
"2008-07-22",-211.14,1740.23
"2008-07-23",-178.6,28.35
"2008-07-24",-181.72,395.67
"2008-07-25",-205.82,1089.75
"2008-07-26",-174.1,1534.32
"2008-07-27",-290.48,0
"2008-07-28",-236.79,605.26
"2008-07-29",-220.26,1708.08
"2008-07-30",-273.6,1126.94
"2008-07-31",-144,2488.77
"2008-08-01",-232.54,332.17
"2008-08-02",-0.37,1411.87
"2008-08-03",-190.19,10.54
"2008-08-04",-165.54,28.96
"2008-08-05",-207.3,1414.03
"2008-08-06",-237.48,2219.3
"2008-08-07",-315.63,95.33
"2008-08-08",-227.75,1.26
"2008-08-09",-163.46,359.84
"2008-08-10",-204.4,1246.48
"2008-08-11",-263.54,1827.24
"2008-08-12",-157.63,482.53
"2008-08-13",-207.73,884.88
"2008-08-14",-220.34,576.5
"2008-08-15",-249.46,180.21
"2008-08-16",-268.39,100.2
"2008-08-17",-246.23,0
"2008-08-18",-107.57,1883.53
"2008-08-19",-190.91,402.92
"2008-08-20",-176.51,1534.97
"2008-08-21",-141.79,64.28
"2008-08-22",-182.98,1418.37
"2008-08-23",-239.68,792.8
"2008-08-24",-229.61,1435.99
"2008-08-25",-225.94,1094.05
"2008-08-26",-177.4,152.68
"2008-08-27",-187.49,487.13
"2008-08-28",-168.2,0
"2008-08-29",-113.88,689.28
"2008-08-30",-199.16,15.87
"2008-08-31",-190.26,0
"2008-09-01",-185.7,0.62
"2008-09-02",-220.82,409.03
"2008-09-03",-139.94,1818.95
"2008-09-04",-136.49,79.77
"2008-09-05",-140.24,107.02
"2008-09-06",-183.53,1541.41
"2008-09-07",-131.01,1111.91
"2008-09-08",-177.74,297.21
"2008-09-09",-204.95,694.9
"2008-09-10",-273.65,89.44
"2008-09-11",-202.99,1764.71
"2008-09-12",-207.19,95.43
"2008-09-13",-216.16,29.95
"2008-09-14",-227.28,75.24
"2008-09-15",-151.67,621.04
"2008-09-16",-187.31,832.67
"2008-09-17",-185.78,0
"2008-09-18",-182.48,323.2
"2008-09-19",-172.33,0
"2008-09-20",-151.06,665.11
"2008-09-21",-201.27,58.59
"2008-09-22",-231.07,0
"2008-09-23",-189.96,90.79
"2008-09-24",-205.62,311.6
"2008-09-25",-202.5,73.36
"2008-09-26",-192.88,955.66
"2008-09-27",-229.64,0
"2008-09-29",-174.83,97.17
"2008-09-30",-204.95,0
"2008-10-01",-181.89,0
"2008-10-02",-206.77,40.91
"2008-10-03",-184.64,2343.89
"2008-10-04",-206.68,2053.26
"2008-10-05",-216.13,408.3
"2008-10-06",-229.26,487.28
"2008-10-07",-176.69,144.76
"2008-10-08",-163.05,0
"2008-10-09",-262.48,436.13
"2008-10-10",-161.69,1477.25
"2008-10-11",-159,185.14
"2008-10-12",-165.56,838.82
"2008-10-13",-162.31,3789.06
"2008-10-18",-181.79,1338.1
"2008-10-19",-227.84,0
"2008-10-20",-168.22,37.62
"2008-10-22",-283.27,0
"2008-10-23",-256.08,194.94
"2008-10-24",-167.29,178.38
"2008-10-25",-216.34,491.72
"2008-10-26",-176.48,845.41
"2008-10-27",-201.98,93.45
"2008-10-28",-244.83,819.66
"2008-10-29",-223.87,764.73
"2008-10-30",-182.79,5.77
"2008-10-31",-218.75,308.75
"2008-11-01",-200.64,16.18
"2008-11-02",-224.34,108.3
"2008-11-03",-197.35,112.24
"2008-11-04",-182.88,1566.44
"2008-11-05",-223.1,1331.29
"2008-11-06",-243.36,1021.51
"2008-11-07",-274.69,0.39
"2008-11-08",-245.14,7.76
"2008-11-09",-230.84,161.52
"2008-11-10",-271.19,9.14
"2008-11-11",-233.97,0
"2008-11-12",-184.93,1417.54
"2008-11-13",-165.35,1508.8
"2008-11-14",-191.38,877.56
"2008-11-15",-210.66,784.71
"2008-11-16",-172.3,652.08
"2008-11-17",-268.23,244.98
"2008-11-18",-296.11,31.71
"2008-11-19",-249.69,113.32
"2008-11-20",-262.59,818.54
"2008-11-21",-205.87,0
"2008-11-22",-249.49,1190.02
"2008-11-23",-158.66,0
"2008-11-24",-283.23,582.75
"2008-11-25",-172.93,19.83
"2008-11-26",-307.78,3.59
"2008-11-27",-306.53,0
"2008-11-28",-314.89,0.16
"2008-11-29",-309.79,11.75
"2008-12-01",-207.51,0
"2008-12-02",-366.01,0
"2008-12-03",-260.14,105.31
"2008-12-04",-161.21,212.44
"2008-12-05",-269.9,5.94
"2008-12-06",-364.7,0.57
"2008-12-07",-287.17,51.01
"2008-12-08",-298.47,1.07
"2008-12-09",-236.05,4
"2008-12-10",-222.43,0
"2008-12-11",-196.82,393.95
"2008-12-12",-169.58,104.04
"2008-12-13",-215.25,955.42
"2008-12-14",-178.07,675.76
"2008-12-15",-136.91,997.88
"2008-12-16",-169.05,0
"2008-12-17",-181.5,3.32
"2008-12-18",-280.6,9.9
"2008-12-19",-328.16,0
"2008-12-20",-198.12,0
"2008-12-21",-216.12,17.07
"2008-12-22",-330.87,90.68
"2008-12-23",-288.62,148.46
"2008-12-24",-191.1,31.02
"2008-12-25",-240.96,40.99
"2008-12-26",-45.7,524.39
"2008-12-27",-225.08,0
"2008-12-28",-226.03,0
"2008-12-29",-283.45,0
"2008-12-30",-291.34,2.75
"2008-12-31",-275.09,32.4
