"date","isal","cape"
"2012-04-14",-242.68,125.87
"2012-04-15",-254.05,167.56
"2012-04-16",-195.5,122.19
"2012-04-17",-204.98,180.02
"2012-04-18",-218.97,1219.04
"2012-04-19",-197.27,759.02
"2012-04-20",-201.4,1331.46
"2012-04-21",-234.23,494.03
"2012-04-23",-207.44,1092.48
"2012-04-24",-205.03,978.22
"2012-04-25",-265.98,291.28
"2012-04-26",-206.12,135.53
"2012-04-27",-266.14,79.91
"2012-04-28",-250.16,13.6
"2012-04-29",-192.5,139.33
"2012-04-30",-204.86,122.51
"2012-05-01",-173.16,777.69
"2012-05-02",-269.02,804.38
"2012-05-04",-206.23,1668.95
"2012-05-05",-154.58,2047.68
"2012-05-06",-180.17,1222.03
"2012-05-07",-123.74,764.28
"2012-05-08",-263.4,934.16
"2012-05-09",-250.69,2296.93
"2012-05-10",-156.01,3232.52
"2012-05-11",-141.46,1628.15
"2012-05-12",-201.7,2766.43
"2012-05-14",-239.11,1103.49
"2012-05-15",-248.61,1491.96
"2012-05-16",-200.02,1869.93
"2012-05-17",-174.79,1957.01
"2012-05-18",-210.87,1965.95
"2012-05-19",-179.12,2595.31
"2012-05-20",-170.06,2416.67
"2012-05-21",-193.01,780.33
"2012-05-22",-214.58,513.13
"2012-05-23",-244.29,479.76
"2012-05-24",-194.36,999.48
"2012-05-25",-255.17,263.03
"2012-05-26",-273.85,848.66
"2012-05-27",-210.33,464.37
"2012-05-28",-240.99,834.61
"2012-05-29",-208.84,1147.77
"2012-05-30",-241.76,2174.16
"2012-05-31",-190.92,3036.19
"2012-06-01",-261.15,2038.99
"2012-06-02",-288.9,1563.49
"2012-06-03",-242.26,2437.84
"2012-06-04",-271.99,1890.41
"2012-06-05",-218.21,1934.32
"2012-06-06",-235.08,2198.94
"2012-06-07",-244.74,2122.97
"2012-06-08",-259.39,1401.37
"2012-06-09",-213.84,0
"2012-06-10",-215.44,1585.11
"2012-06-11",-157.48,1850.58
"2012-06-12",-282.01,1617.07
"2012-06-13",-240.11,2027.9
"2012-06-14",-96.79,1320.72
"2012-06-15",-168.45,1666.72
"2012-06-16",-214.72,3160.74
"2012-06-17",-232.34,2228.3
"2012-06-18",-178.33,1772.37
"2012-06-19",-336.53,907.47
"2012-06-20",-239.63,2522.32
"2012-06-21",-314.21,2195.08
"2012-06-22",-207.59,2487.84
"2012-06-23",-209.72,646.14
"2012-06-24",-227.61,1028.32
"2012-06-25",-216.8,1886.03
"2012-06-26",-228.74,2642.77
"2012-06-27",-212.87,2153.71
"2012-06-28",-144.34,1274.99
"2012-06-29",-180.54,1865.36
"2012-06-30",-214.85,-9999999.99
"2012-07-01",-202.8,2031.99
"2012-07-02",-219.78,2359.44
"2012-07-03",-203.51,1684.03
"2012-07-04",-179.23,2748.84
"2012-07-05",-232.12,1857.2
"2012-07-06",-170.86,2149.99
"2012-07-07",-196.46,1534.78
"2012-07-08",-193.25,891.52
"2012-07-10",-188.4,2050.95
"2012-07-11",-216.54,2302.04
"2012-07-12",-175.78,664.02
"2012-07-13",-224.72,1278.36
"2012-07-14",-197.04,2368.79
"2012-07-15",-178.83,2135.46
"2012-07-16",-238.11,1754.18
"2012-07-17",-156.92,681.19
"2012-07-18",-214.73,1442.91
"2012-07-19",-187.77,2269.77
"2012-07-20",-241.34,1755.86
"2012-07-21",-157.25,2246.82
"2012-07-22",-250.11,1729.83
"2012-07-24",-219.22,1968.28
"2012-07-25",-331.79,2096.33
"2012-07-26",-203.64,132.68
"2012-07-27",-166.15,854.11
"2012-07-28",-229.42,989.21
"2012-07-29",-228,3079.81
"2012-07-30",-165.49,1179.21
"2012-07-31",-164.07,1996.17
"2012-08-01",-183.94,1292.61
"2012-08-02",-199.38,2179.49
"2012-08-03",-158.66,1991.23
"2012-08-04",-259.1,1498.21
"2012-08-05",-305.37,1601.78
"2012-08-06",-334.94,659.62
"2012-08-07",-184.08,2791.76
"2012-08-08",-200.92,1897.03
"2012-08-09",-210.32,2730.3
"2012-08-10",-233.63,2537.21
"2012-08-11",-247.33,3155.3
"2012-08-12",-101.18,925.39
"2012-08-13",-181.48,873.83
"2012-08-14",-157.59,700.84
"2012-08-15",-221.07,1778.17
"2012-08-16",-244.32,2102.64
"2012-08-17",-106.7,2951.5
"2012-08-18",-152.29,2913.58
"2012-08-19",402.73,1801.42
"2012-08-20",-167.42,1812.53
"2012-08-21",-165.56,2347.04
"2012-08-22",-232.93,2204.69
"2012-08-23",-209.56,242.15
"2012-08-24",-191.14,2481.8
"2012-08-25",-163.21,1674.76
"2012-08-27",-187.76,2009.47
"2012-08-28",-221.38,2047.92
"2012-08-29",-192.77,1101.34
"2012-08-30",-184.95,1518.6
"2012-08-31",-247.78,1241.83
"2012-09-01",-204.49,1677.15
"2012-09-02",-219.75,1768.91
"2012-09-04",-175.96,818.86
"2012-09-05",-133.54,2069.76
"2012-09-06",-163.08,930.22
"2012-09-07",-222.78,2408.57
"2012-09-08",-202.96,2153.34
"2012-09-09",-222.8,1684.9
"2012-09-10",-196.44,1408.14
"2012-09-11",-230.58,1096.26
"2012-09-12",-211.87,2531.92
"2012-09-13",-259.7,2727.69
"2012-09-15",-263.12,1872.84
"2012-09-16",-246.33,2918.53
"2012-09-17",-184.44,3166.42
"2012-09-18",-231.27,3555.04
"2012-09-19",-193.92,1761.42
"2012-09-20",-145.39,3061.5
"2012-09-21",-141.33,2253.64
"2012-09-22",-175.56,3870.86
"2012-09-24",-191.93,2194.22
"2012-09-25",-154.15,1822.74
"2012-09-26",-205.82,2439.44
"2012-09-27",-163.09,2519.17
"2012-09-28",-151.4,2489.6
"2012-09-29",-161.3,2472.28
"2012-09-30",-195.68,2882.21
"2012-10-01",-168.26,2082.88
"2012-10-02",-165.21,2185.02
"2012-10-03",-188.46,1539.38
"2012-10-04",-209.49,2636.36
"2012-10-05",-145.78,2628.95
"2012-10-06",-172.1,1572.18
"2012-10-07",-178.27,2603.57
"2012-10-08",-217.56,3419.69
"2012-10-09",-224.41,3248.03
"2012-10-10",-227.82,2177.49
"2012-10-11",-134.89,915.26
"2012-10-12",-194.24,1057.48
"2012-10-13",-198.67,501.54
"2012-10-16",-169.41,1917.34
"2012-10-17",-217.64,1852.14
"2012-10-18",-234.87,2021.83
"2012-10-19",-235.75,1768.09
"2012-10-20",-176.91,458.83
"2012-10-21",-240.91,1292.09
"2012-10-22",-165.6,1578.37
"2012-10-23",-202.78,1825.79
"2012-10-24",-218.57,1488.67
"2012-10-25",-233.66,731.22
"2012-10-26",-209.36,1913.92
"2012-10-27",-132.15,2107.56
"2012-10-28",-206.54,1284.21
"2012-10-29",-144.01,1484.18
"2012-10-30",-179.02,2212.28
"2012-10-31",-160.04,1694.44
"2012-11-01",-270.63,357.35
"2012-11-02",-276.95,293.25
"2012-11-03",-242.39,1013.83
"2012-11-04",-152.61,3037.87
"2012-11-05",-241.15,859.21
"2012-11-06",-276.74,694.25
"2012-11-07",-263.21,1509.55
"2012-11-08",-278.13,592
"2012-11-09",-253.82,961.92
"2012-11-10",-201.4,1899.55
"2012-11-11",-229.57,2061.94
"2012-11-12",-254.72,1032.39
"2012-11-13",-186.52,1891.47
"2012-11-14",-205.6,742.39
"2012-11-15",-248.02,1044.66
"2012-11-16",-187.24,2891.12
"2012-11-17",-253.41,1007.2
"2012-11-18",-236.74,1929.27
"2012-11-19",-226.72,1096.67
"2012-11-20",-363.37,613.91
"2012-11-21",-317.94,451.35
"2012-11-22",-210,725.79
"2012-11-23",-218.9,2414.13
"2012-11-24",-179.49,991.88
"2012-11-25",-250.71,969.1
"2012-11-26",-183.06,2519.57
"2012-11-28",-217.59,703.39
"2012-11-29",-163.6,746.03
"2012-11-30",-236.17,1588.08
"2012-12-01",-202.59,1279.14
"2012-12-02",-230.65,141.1
"2012-12-03",-192.3,1110.38
"2012-12-04",-186.38,1480.91
"2012-12-05",-146.2,1621.4
"2012-12-06",-229.1,834.81
"2012-12-07",-224.31,1098.53
"2012-12-08",-171.44,1700.45
"2012-12-09",-289.91,803.35
"2012-12-11",-222.78,183.4
"2012-12-12",-168.06,397.65
"2012-12-13",-233.28,503.15
"2012-12-14",-256.57,96.27
"2012-12-15",-217.82,477.17
"2012-12-16",-232.8,101.44
"2012-12-17",-237.13,1146.79
"2012-12-18",-244.66,355.87
"2012-12-19",-339.67,91.23
"2012-12-20",-252.21,290.84
"2012-12-21",-275.33,157.12
"2012-12-22",-272.91,0
"2012-12-23",-247.46,775.47
"2012-12-24",-209.65,779.95
"2012-12-25",-243.18,1084.42
"2012-12-26",-190.19,1861.34
"2012-12-27",-170.19,1743.16
"2012-12-28",-211.11,1171.42
"2012-12-29",-295.87,588.98
"2012-12-30",-205.08,127.33
