"date","isal","cape"
"2015-04-02",-201.35,176.56
"2015-04-03",-247.25,238.19
"2015-04-04",-155.93,342.4
"2015-04-05",-224.08,364.37
"2015-04-06",-164.4,621.05
"2015-04-07",-187.84,225.41
"2015-04-08",-197.87,164.09
"2015-04-09",-241.33,0
"2015-04-10",-149.37,543.42
"2015-04-11",-178.78,688.27
"2015-04-13",-153.37,620.03
"2015-04-15",-105.53,837.64
"2015-04-16",-194.09,153.99
"2015-04-17",-221.29,107.83
"2015-04-18",-218.68,476.8
"2015-04-19",-247.41,1480.89
"2015-04-20",-228.35,401.58
"2015-04-22",-208.06,670.85
"2015-04-23",-195.87,745.68
"2015-04-24",-247.2,37.14
"2015-04-25",-231.5,594.83
"2015-04-26",-261.06,1171.84
"2015-04-27",-158.91,2742.41
"2015-04-28",-147.66,182.35
"2015-04-29",-143.97,41.21
"2015-04-30",-122.73,219.41
"2015-05-01",-296.11,65.34
"2015-05-02",-373.98,0
"2015-05-03",-204.6,64.87
"2015-05-04",-57.72,89.24
"2015-05-05",-75.38,89.09
"2015-05-06",-319.31,219.09
"2015-05-07",-218.68,988.9
"2015-05-08",-227.22,159.83
"2015-05-09",-263.87,944.81
"2015-05-10",-231.18,111.53
"2015-05-11",-282.3,1588.45
"2015-05-12",-241.44,296.24
"2015-05-13",-229.62,444
"2015-05-14",-197.17,479.36
"2015-05-15",-253.69,1341.09
"2015-05-16",-271.11,223.93
"2015-05-17",-301.59,132.35
"2015-05-18",-223.08,494.44
"2015-05-19",-291.97,748.59
"2015-05-20",-327.03,972.65
"2015-05-21",-226.42,833.95
"2015-05-23",-289.97,147.55
"2015-05-24",-186.06,1145.58
"2015-05-25",-233.5,857.3
"2015-05-26",-229.38,129.01
"2015-05-28",-167.44,828.95
"2015-05-29",-241.92,703.14
"2015-05-30",-228.53,626.15
"2015-05-31",-277.2,1247.17
"2015-06-01",-336.61,885.68
"2015-06-02",-251.8,1020.38
"2015-06-03",-306.24,1136.4
"2015-06-05",-320.23,1719.92
"2015-06-06",-197.83,3757.64
"2015-06-07",-334.47,1441.65
"2015-06-09",-234.76,192.31
"2015-06-10",-193.36,112.41
"2015-06-11",-153.79,2847.79
"2015-06-12",-17.22,3810.43
"2015-06-13",-263.97,1507.94
"2015-06-14",-280.56,1358.18
"2015-06-15",-132.66,330.37
"2015-06-16",-277.42,789.57
"2015-06-17",-246.74,2129.2
"2015-06-18",-190.91,2245.64
"2015-06-19",-173.86,525.74
"2015-06-20",-232.88,1694.61
"2015-06-23",-293.11,65.52
"2015-06-24",-290.8,1109.51
"2015-06-25",-296.76,721.04
"2015-06-26",-198.01,629
"2015-06-27",-197.44,518.48
"2015-06-28",-135.77,652.53
"2015-06-29",-229.84,1053.07
"2015-06-30",-308.93,2306.02
"2015-07-01",-332.07,3320.49
"2015-07-02",-285.96,1629.27
"2015-07-03",-272.82,2596.26
"2015-07-04",-339.04,277.2
"2015-07-05",-349.95,195.11
"2015-07-08",-329.33,1203.77
"2015-07-09",-168.47,2697.32
"2015-07-10",-251.42,1329.58
"2015-07-11",-193.13,602.28
"2015-07-12",-277.01,47.36
"2015-07-13",-223.21,53.69
"2015-07-14",-222.15,1776.38
"2015-07-16",-233.11,1895.85
"2015-07-17",-249.17,1752.08
"2015-07-18",-179.54,271.67
"2015-07-19",-159.3,0
"2015-07-20",-119.85,1913.71
"2015-07-21",-254.78,901.2
"2015-07-24",-317.06,322.22
"2015-07-25",-174.25,1410.61
"2015-07-26",-255.42,2030.9
"2015-08-01",-248.49,296.88
"2015-08-02",-230.05,2000.27
"2015-08-03",-252.26,0
"2015-08-04",-202.99,961.23
"2015-08-05",-208.99,179.56
"2015-08-06",-205.96,340.34
"2015-08-07",-186.48,1045.69
"2015-08-08",-268.9,685.21
"2015-08-09",-293.16,42.53
"2015-08-10",-177.9,932
"2015-08-11",-246.43,533.65
"2015-08-12",-215.72,175.24
"2015-08-13",-189.69,195.13
"2015-08-14",-222.3,1.56
"2015-08-15",-233,1330.27
"2015-08-16",-171.88,0.31
"2015-08-17",-198.21,233.35
"2015-08-18",-307.6,286.63
"2015-08-19",-265.15,1735.42
"2015-08-20",-147.12,706.63
"2015-08-21",-74.92,1857.33
"2015-08-22",-183.6,295
"2015-08-23",-256.15,104.28
"2015-08-24",-223.67,1248.49
"2015-08-25",-240.32,1131.93
"2015-08-26",-196.82,2013.53
"2015-08-27",-121.32,1069.12
"2015-08-28",-188,214.75
"2015-08-29",-194.34,726.67
"2015-08-30",-231.62,2676.48
"2015-08-31",-202.06,1637.73
"2015-09-01",-233.38,1668.17
"2015-09-02",-178.52,2965.03
"2015-09-03",-164.36,2167.43
"2015-09-04",-176.68,3150.59
"2015-09-05",-153.54,115.01
"2015-09-06",-201.62,111.37
"2015-09-07",-205.53,6.59
"2015-09-08",-282.55,384.35
"2015-09-09",-223.04,1915.61
"2015-09-10",-215.5,1285.2
"2015-09-11",-143.46,2159.7
"2015-09-12",-139.15,0
"2015-09-13",-175.31,73.6
"2015-09-14",-177.98,1176.9
"2015-09-15",-207.82,1912.24
"2015-09-16",-201.61,1508.81
"2015-09-17",-187.06,2051.74
"2015-09-18",-156.18,101.79
"2015-09-19",-198.9,760.21
"2015-09-20",-215.41,448.34
"2015-09-21",-201.96,31.77
"2015-09-22",-198,342.9
"2015-09-23",-165.18,1172.13
"2015-09-24",-232.62,138.19
"2015-09-25",-228.9,2009.15
"2015-09-26",-190.32,1926.33
"2015-09-27",-175.79,4041.45
"2015-09-28",-258.66,87.4
"2015-09-29",-221.86,0
"2015-09-30",-168.04,2077.9
"2015-10-01",-170.19,3716.19
"2015-10-05",-218.33,998.34
"2015-10-06",-234.22,147.09
"2015-10-07",-206.83,1269.87
"2015-10-08",-70.03,0
"2015-10-09",-187.56,2081.38
"2015-10-10",-159.19,934.52
"2015-10-11",-183.01,1939.52
"2015-10-12",-204.29,69.21
"2015-10-13",-209.52,1340.86
"2015-10-14",-206.42,280.82
"2015-10-15",-219.53,1842.49
"2015-10-16",-192.57,2067.97
"2015-10-17",-185.44,1628.56
"2015-10-20",-203.29,1674.57
"2015-10-21",-206.62,1131.26
"2015-10-22",-197.35,2642.28
"2015-10-23",-183.26,2152.37
"2015-10-24",-190.9,1691.5
"2015-10-25",-145.22,1424.83
"2015-10-26",-189.89,1381.12
"2015-10-27",-173.8,1875.24
"2015-10-28",-243.92,39.88
"2015-10-29",-266.04,2479.45
"2015-10-30",-182.22,1641.2
"2015-10-31",-243.21,2458.77
"2015-11-01",-222.72,1755.34
"2015-11-02",-243.95,1890.25
"2015-11-03",-218.81,51.5
"2015-11-04",-217.66,1485.38
"2015-11-05",-187.8,1162.39
"2015-11-06",-254.9,1141.6
"2015-11-07",-178.87,1525.01
"2015-11-08",-198.19,990.09
"2015-11-09",-156.74,1897.12
"2015-11-10",-160.85,1570.39
"2015-11-11",-196.89,323.01
"2015-11-12",-229.25,137.92
"2015-11-13",-249.57,2.3
"2015-11-14",-221.97,15.2
"2015-11-15",-192.91,777.46
"2015-11-16",-175.99,352.24
"2015-11-17",-180.52,129.82
"2015-11-18",-256.95,0
"2015-11-19",-209.97,589.81
"2015-11-20",-191.97,413.52
"2015-11-21",-261.93,0
"2015-11-22",-215.31,451.93
"2015-11-23",-203.23,67.85
"2015-11-24",-156.58,1408.17
"2015-11-25",-128.05,824.63
"2015-11-26",-181.99,1176.68
"2015-11-27",-220.65,640.04
"2015-11-28",-185.07,622.23
"2015-11-30",-217.62,0
"2015-12-01",-181.44,1406.61
"2015-12-02",-236.97,215.82
"2015-12-03",-239.52,31.08
"2015-12-04",-180.19,544.53
"2015-12-05",-158.72,370.06
"2015-12-06",-223.99,0
"2015-12-07",-221.99,16.88
"2015-12-08",-210.29,654.08
"2015-12-09",-221.08,210.11
"2015-12-10",-215.52,55.4
"2015-12-11",-219,416.09
"2015-12-12",-215.38,184.44
"2015-12-13",-223.94,47.41
"2015-12-14",-178.11,0
"2015-12-15",-199.5,6.24
"2015-12-16",-174.08,22.34
"2015-12-17",-261.03,3.25
"2015-12-18",-161.28,328.86
"2015-12-22",-131.77,777.6
"2015-12-23",-282.94,252.91
"2015-12-24",-302.31,0
"2015-12-25",-193.53,362.33
"2015-12-26",-197.31,237.31
"2015-12-27",-210.1,0
"2015-12-28",-230.12,537.39
"2015-12-29",-241.65,375.05
"2015-12-30",-159.09,313.6
"2015-12-31",-189.08,208.37
