"date","isal","cape"
"2009-09-20",-247.24,1132.59
"2009-09-21",-214.73,2164.42
"2009-09-22",-239.6,1638.6
"2009-09-23",-242.91,1423.61
"2009-09-24",-208.91,2815.68
"2009-09-25",-216.73,1747.87
"2009-09-26",-199.6,2231.5
"2009-09-27",-173.68,3057.29
"2009-09-28",-199.22,2076.61
"2009-09-29",-182.66,2693.31
"2009-09-30",-240.88,1764.46
"2009-10-01",-112.4,1431.34
"2009-10-02",-205.68,1637.97
"2009-10-03",-193.3,1296.61
"2009-10-04",-229.11,1423.06
"2009-10-05",-255.8,39.81
"2009-10-06",-211.85,1234.32
"2009-10-07",-190.4,1141.13
"2009-10-08",-191.77,2241.17
"2009-10-09",-204.67,1623.15
"2009-10-10",-154.71,1030.38
"2009-10-11",-182.11,144.36
"2009-10-12",-91.45,0
"2009-10-13",-225.33,570.22
"2009-10-14",-139.1,1978.01
"2009-10-15",-227.03,2440.16
"2009-10-16",-154.31,828.57
"2009-10-17",-183,2182.15
"2009-10-18",-173.6,2637.36
"2009-10-19",-189.75,3177.15
"2009-10-20",-186.63,1354.22
"2009-10-21",-235.73,1388.73
"2009-10-22",-212.55,256.96
"2009-10-23",-184.04,672.38
"2009-10-24",-153.69,817.46
"2009-10-25",-191.8,908.34
"2009-10-26",-181.33,412.92
"2009-10-27",-147.29,123.86
"2009-10-28",-173.11,2448.09
"2009-10-29",-174.3,1366.39
"2009-10-30",-222.54,1460.8
"2009-10-31",-218.71,2013.26
"2009-11-01",-39.86,1128.04
"2009-11-02",-178.75,1863.95
"2009-11-03",-214.56,1654.26
"2009-11-04",-222.07,1367.19
"2009-11-05",-194.03,1949.74
"2009-11-06",-217.59,305.41
"2009-11-08",-195.78,1864.96
"2009-11-09",-132.71,520.72
"2009-11-10",-134.99,2199.47
"2009-11-11",-146.59,65.06
"2009-11-12",-129.38,1632.77
"2009-11-13",-221.68,1055.85
"2009-11-14",-223.32,916.85
"2009-11-15",-231.75,129.39
"2009-11-16",-243.14,2858.65
"2009-11-17",-181.61,1150.17
"2009-11-18",-133.79,2164.24
"2009-11-19",-152.14,1705.01
"2009-11-20",-175.24,1192.05
"2009-11-21",-164.64,2156.14
"2009-11-22",-211.77,2111.02
"2009-11-23",-201.08,572.85
"2009-11-24",-186.54,1024.34
"2009-11-25",-150.47,1569.87
"2009-11-26",-179.97,1545.92
"2009-11-27",-174.51,558.84
"2009-11-28",-203.68,1507.64
"2009-11-29",-181.25,1197.1
"2009-11-30",-225.16,1220.42
