"date","isal","cape"
"2005-05-02",-180.77,1370.79
"2005-05-03",-233.72,156.85
"2005-05-04",-267.94,2.99
"2005-05-05",-220.14,528.28
"2005-05-06",-227.5,407.32
"2005-05-07",-219.62,356.56
"2005-05-08",-183.94,948.64
"2005-05-09",-270.24,120.69
"2005-05-10",-232.27,49.36
"2005-05-11",-195.61,1356.8
"2005-05-12",-226.97,841.45
"2005-05-13",-253.27,1165.58
"2005-05-14",-242.58,1209.92
"2005-05-15",-246.61,1972.85
"2005-05-17",-162.52,0
"2005-05-18",-193.09,1547.55
"2005-05-19",-193.99,767.24
"2005-05-20",-165.34,2100.37
"2005-05-21",-200.08,463.39
"2005-05-22",-155.95,1578.72
"2005-05-23",-191.65,996.57
"2005-05-24",-181.65,1965.7
"2005-05-25",-199.24,2005.21
"2005-05-26",-209.07,1890.42
"2005-05-27",-223.52,539.1
"2005-05-28",-252.65,1526.98
"2005-05-29",-217.23,2290.86
"2005-05-30",-184.35,2430.32
"2005-05-31",-227.43,2032.62
"2005-06-01",-65.27,2070.59
"2005-06-02",-189.4,1891.3
"2005-06-03",-177.85,2264.68
"2005-06-04",-151.32,1376.42
"2005-06-05",-187.16,1337.72
"2005-06-06",-227.22,231.63
"2005-06-07",-195.09,443.56
"2005-06-08",-265.86,850.31
"2005-06-09",-240.91,861.9
"2005-06-10",-201.84,1325.26
"2005-06-11",-236.03,535.61
"2005-06-12",-128.38,381.15
"2005-06-13",-181.66,186.84
"2005-06-14",-235.41,1412.84
"2005-06-15",-216.02,1248.71
"2005-06-16",-185.16,2458.57
"2005-06-17",-194.31,599.55
"2005-06-18",-233.25,202.69
"2005-06-19",-174.42,1572.62
"2005-06-20",-184.8,1477.47
"2005-06-21",-187.23,1249.62
"2005-06-22",-232.82,1347.12
"2005-06-23",-209.12,853.99
"2005-06-24",-147.9,1391.11
"2005-06-25",-185.44,2336.12
"2005-06-26",-169.07,839.33
"2005-06-27",-190.36,1311.46
"2005-06-28",-191.27,2468.83
"2005-06-29",-193.76,1505.46
"2005-06-30",-197,2221.13
"2005-07-01",-196.27,1493.83
"2005-07-02",-149.33,905.23
"2005-07-03",-196.73,1242.14
"2005-07-04",-224.62,2092.23
"2005-07-05",-171.99,616.48
"2005-07-06",-146.16,693.84
"2005-07-07",-188.38,1593.73
"2005-07-08",-153.73,1739.92
"2005-07-09",-200.85,1331.3
"2005-07-10",-131.98,107.61
"2005-07-11",-207.22,1211.16
"2005-07-12",-41.26,2545.58
"2005-07-13",-191.27,449.32
"2005-07-14",-132.79,2095.56
"2005-07-15",-179.04,1198.53
"2005-07-16",-214.83,1287.3
"2005-07-17",-141.49,1556.22
"2005-07-18",-234.91,2121.35
"2005-07-19",-211.7,1922.19
"2005-07-20",-188.12,290.71
"2005-07-21",-212.26,545.8
"2005-07-22",-171.5,1023.46
"2005-07-23",-186.58,3177.81
"2005-07-24",-214.23,2192.92
"2005-07-25",-238.02,2557
"2005-07-26",-159.38,2218.57
"2005-07-27",-189.33,1808.79
"2005-07-28",-184.2,931.12
"2005-07-29",-238.74,840.04
"2005-07-30",-213.67,1940.7
"2005-07-31",-179.16,1421.16
"2005-08-01",-65.76,898.76
"2005-08-02",-240.26,2028.53
"2005-08-03",-197.71,2427.52
"2005-08-04",-289.11,1898.65
"2005-08-05",-224.96,3396.17
"2005-08-06",-45.97,2124.77
"2005-08-07",-158.52,887.46
"2005-08-08",-189.97,48.53
"2005-08-09",-239.71,2161.28
"2005-08-10",-187.44,2637.45
"2005-08-11",-218.73,2931.68
"2005-08-12",-181.62,1820.74
"2005-08-13",-213.55,2112.96
"2005-08-14",-200.04,2455.32
"2005-08-15",-120.39,2365.39
"2005-08-16",-154.44,846.94
"2005-08-17",-136.19,2550.26
"2005-08-18",-182.03,1342.19
"2005-08-19",-215.68,1560.27
"2005-08-20",-200.51,1586.61
"2005-08-21",-159,1386.11
"2005-08-22",-222.7,134.17
"2005-08-23",-238.3,1507.62
"2005-08-24",-182.66,716.26
"2005-08-25",-185.5,1378.63
"2005-08-27",-156.66,1179.51
"2005-08-28",-163.88,876.16
"2005-08-29",-207.37,849.63
"2005-08-30",-177.16,63.89
"2005-08-31",-181.82,1172.28
"2005-09-01",-190.45,1921.68
"2005-09-02",-164.38,1508.75
"2005-09-03",-184.88,510.18
"2005-09-04",-137.81,59.67
"2005-09-05",-169.24,1161.89
"2005-09-06",-237.74,3218.33
"2005-09-07",-144.95,1353.26
"2005-09-08",-165.79,2186.41
"2005-09-09",-219.5,0
"2005-09-10",-204.96,1052.14
"2005-09-11",-210.98,2591.49
"2005-09-12",-149.11,1797.64
"2005-09-13",-143.46,2745.41
"2005-09-14",-179.03,1306.78
"2005-09-15",-166.36,2205.38
"2005-09-16",-180.17,409.75
"2005-09-17",-184.06,686.94
"2005-09-18",-215.14,780.45
"2005-09-19",-209.74,2392.1
"2005-09-20",-204.66,1963.61
"2005-09-21",-184.48,1118.1
"2005-09-22",-187.43,92.61
"2005-09-23",-152.11,1402.68
"2005-09-24",-139.11,2471.24
"2005-09-25",-156.43,1801.84
"2005-09-26",-207.55,2493.95
"2005-09-27",-135.69,412.85
"2005-09-28",-118.87,3045.82
"2005-09-29",-220.56,494.09
"2005-09-30",-206.57,1279.74
"2005-10-01",-133.91,660.21
"2005-10-02",-184.83,1651.6
"2005-10-03",-215.97,2351.87
"2005-10-05",-203.35,1957.66
"2005-10-06",-262.56,0
"2005-10-07",-256.76,1215.38
"2005-10-08",26.5,35.58
"2005-10-09",-104.37,447.5
"2005-10-11",-184.13,621.95
"2005-10-12",-216.93,598.03
"2005-10-13",-183.22,1346.29
"2005-10-14",-166.53,688.68
"2005-10-15",-214.94,1123.71
"2005-10-16",-178.83,2480.62
"2005-10-17",-231.59,480.44
"2005-10-18",-198.2,1518.04
"2005-10-19",-238.81,1219.93
"2005-10-20",-213.95,363.89
"2005-10-21",-206.28,446.09
"2005-10-22",-197.27,588.14
"2005-10-23",-227.4,756.32
"2005-10-24",-213.45,2070.42
"2005-10-25",-176.46,1317.18
"2005-10-26",-145.54,1434.96
"2005-10-27",-170.16,2290.85
"2005-10-28",-181.39,2088.71
"2005-10-29",-164.31,1799.45
"2005-10-30",-274.25,2130.7
"2005-10-31",-229.93,2064.1
"2005-11-01",-110.73,1089.97
"2005-11-02",-201.08,1305.12
"2005-11-03",-234.23,1500.25
"2005-11-04",-202.32,578.73
"2005-11-05",-113.16,1545.49
"2005-11-06",-131.76,681.01
"2005-11-07",-182.59,802.04
"2005-11-08",-159.27,2061.45
"2005-11-09",-172.99,659.06
"2005-11-10",-223.72,2383.4
"2005-11-11",-212.98,930.84
"2005-11-12",-132.86,839.54
"2005-11-13",-158.95,1204.04
"2005-11-14",-191.98,680.76
"2005-11-15",-192.72,376.16
"2005-11-16",-197.24,911.4
"2005-11-17",-198.22,235.1
"2005-11-18",-165.75,987.14
"2005-11-19",-295.67,51.54
"2005-11-20",-165.13,22.31
"2005-11-21",-182.14,35.77
"2005-11-22",-190.97,473.67
"2005-11-23",-194.44,21.21
"2005-11-24",-161.6,0.18
"2005-11-25",-240.26,11.06
"2005-11-26",-249.33,0
"2005-11-27",-199.03,4.07
"2005-11-28",-182.86,25.07
"2005-11-29",-150.85,711.19
"2005-11-30",-158.66,41.12
"2005-12-01",-206.95,90.28
"2005-12-02",-169.64,45.4
"2005-12-03",-202.5,178.71
"2005-12-06",-156.52,785.77
"2005-12-07",-192.31,906.25
"2005-12-08",-241.59,690.48
"2005-12-09",-202.17,249.29
"2005-12-10",-377.16,32.5
"2005-12-11",-359.68,70.06
"2005-12-12",-280.47,716.84
"2005-12-13",-370.73,252.56
"2005-12-14",-237.14,90.7
"2005-12-15",-253.91,18.34
"2005-12-16",-282.35,295.97
"2005-12-17",-196.31,684.24
"2005-12-18",-238.14,27.18
"2005-12-19",-206.13,564.43
"2005-12-21",-257.67,84.25
"2005-12-22",-271.42,124.78
"2005-12-23",-323.99,4.19
"2005-12-24",-285.89,540.6
"2005-12-25",-342.38,143.31
"2005-12-26",-254.15,79.66
"2005-12-27",-277.45,509.15
"2005-12-28",-303.68,10.74
"2005-12-29",-198.37,30.3
"2005-12-30",-273.28,517.58
"2005-12-31",-237.4,22.56
