"date","isal","cape"
"2006-03-06",-224.43,166.21
"2006-03-07",-252.63,29.35
"2006-03-09",-163.56,146.4
"2006-03-10",-186.57,254.69
"2006-03-11",-182.7,418.53
"2006-03-12",-192.11,753.12
"2006-03-13",-238.47,14.71
"2006-03-14",-173.08,0.38
"2006-03-15",-171.96,524.75
"2006-03-16",-221.91,617.59
"2006-03-17",-222.74,309.34
"2006-03-18",-253.15,343.15
"2006-03-19",-229.53,200.15
"2006-03-21",-82.63,69.49
"2006-03-22",-243.3,39.1
"2006-03-23",-224.22,163.8
"2006-03-24",-202.08,150.77
"2006-03-25",-223.5,38.81
"2006-03-26",-179.37,76.65
"2006-03-30",-262.61,0
"2006-03-31",-196.22,44.61
"2006-04-01",-39.52,599.39
"2006-04-02",-184.68,0
"2006-04-03",-175.15,158.33
"2006-04-04",-196.74,112.79
"2006-04-06",-161.85,116.24
"2006-04-07",-164.88,3.6
"2006-04-09",-180.23,365.78
"2006-04-10",-223.77,79.63
"2006-04-11",-223.86,72.7
"2006-04-12",-211.36,0
"2006-04-13",-205.68,61.93
"2006-04-14",-238.99,4.54
"2006-04-15",-230.23,415.28
"2006-04-16",-210.01,332.14
"2006-04-17",-212.53,119.36
"2006-04-18",-182.3,300.93
"2006-04-19",-218.76,1394.88
"2006-04-20",-126.72,555.33
"2006-04-21",-88.17,1357.82
"2006-04-22",-180.2,807.19
"2006-04-23",-207.67,246.64
"2006-04-24",-228.92,572.11
"2006-04-25",-285.46,123.95
"2006-04-26",-192.14,425.27
"2006-04-27",-272.46,0
"2006-04-28",-198.35,153.64
"2006-04-29",-182.61,279.29
"2006-04-30",-185.03,1204.36
"2006-05-01",-187.43,193.71
"2006-05-02",-213.98,788.87
"2006-05-03",-233.74,299.29
"2006-05-04",-166.17,17.88
"2006-05-05",-216.03,0
"2006-05-06",-216.33,51.18
"2006-05-07",-207.33,44.38
"2006-05-08",-208.37,347.95
"2006-05-09",-143.96,1440.79
"2006-05-10",-243.51,903.42
"2006-05-11",-256.67,867.89
"2006-05-12",-180.64,1114.74
"2006-05-13",-180.71,1778.71
"2006-05-14",-186.57,1144.59
"2006-05-15",-193.93,1684.69
"2006-05-16",-215.15,904.32
"2006-05-17",-291.84,661.51
"2006-05-18",-240.8,810.33
"2006-05-19",-242.75,755.41
"2006-05-20",-224.8,0
"2006-05-21",-203.7,974.54
"2006-05-23",-150.08,905.12
"2006-05-24",-188.25,545.01
"2006-05-25",-167.95,68.55
"2006-05-26",-187.33,481.11
"2006-05-27",-174.42,1732.69
"2006-05-28",-227.92,267.6
"2006-05-29",-229.21,771.23
"2006-05-31",-203.53,519.17
"2006-06-01",-11.79,342.35
"2006-06-02",-245.92,170.65
"2006-06-03",-261.6,216.75
"2006-06-04",-193.29,1943.16
"2006-06-05",-121.37,1508.95
"2006-06-06",-104.69,90.33
"2006-06-07",-183.21,791.4
"2006-06-08",-163.67,120.47
"2006-06-09",-170.41,489.04
"2006-06-10",-39.93,1594.8
"2006-06-11",-192.64,735.39
"2006-06-12",-141.4,669.11
"2006-06-13",-233.43,1528.58
"2006-06-15",-217.54,694.26
"2006-06-16",-163,944.51
"2006-06-17",-206.99,1648.93
"2006-06-18",-226.46,557.2
"2006-06-19",-186.25,1287.18
"2006-06-20",-211.5,1369.96
"2006-06-21",-191.46,597.39
"2006-06-22",-207.94,657.8
"2006-06-23",-150.55,924.42
"2006-06-24",-229.89,2787.33
"2006-06-25",-223.17,1093.37
"2006-06-26",-232.6,1977.79
"2006-06-27",-228.66,218.44
"2006-06-28",-200.68,572.92
"2006-06-29",-246.79,1284.86
"2006-06-30",-151,1374.17
"2006-07-01",-78.78,1405.71
"2006-07-02",-202.24,154.22
"2006-07-03",-181.13,890.23
"2006-07-04",-233.02,811.67
"2006-07-05",-221.5,1949.17
"2006-07-06",-205.65,1355.16
"2006-07-07",-212.87,743.16
"2006-07-08",-188.62,463.33
"2006-07-10",-207.55,2645.62
"2006-07-11",-216.44,809.25
"2006-07-12",-186.12,341.37
"2006-07-13",-140.85,587.54
"2006-07-14",-180.06,1084.38
"2006-07-15",-221.62,1852.97
"2006-07-16",-250.96,841.59
"2006-07-17",-194.12,528.31
"2006-07-18",-225.5,1650.84
"2006-07-19",-205.17,908.4
"2006-07-20",-248.18,1532.51
"2006-07-21",-189.42,108.25
"2006-07-22",-166.15,360.75
"2006-07-23",-252.56,1270.31
"2006-07-24",-256.62,1915.8
"2006-07-25",-172.06,1139.45
"2006-07-26",-119.64,995.8
"2006-07-27",-219.68,2131.4
"2006-07-28",-265.58,2087.69
"2006-07-29",-159.49,1078.39
"2006-07-30",-213.57,1733.31
"2006-07-31",-252.54,337.12
"2006-08-01",-67.39,1616.35
"2006-08-02",-152.92,1139.07
"2006-08-03",-156.58,1839.9
"2006-08-04",-234.28,1219.49
"2006-08-05",-133.54,455.59
"2006-08-06",-176.3,828.73
"2006-08-07",-142,2175.32
"2006-08-08",-227.91,762.98
"2006-08-09",-296.18,1493
"2006-08-10",-191.19,458.14
"2006-08-11",-229.29,2411.72
"2006-08-12",-237.97,1534.47
"2006-08-13",-205.5,337.4
"2006-08-14",-201.97,1811.11
"2006-08-15",-221.35,2501.52
"2006-08-16",-166.57,2829.32
"2006-08-17",-144.07,705.6
"2006-08-18",-197.24,920.6
"2006-08-19",-246.87,1248.12
"2006-08-20",-242.42,388.3
"2006-08-21",-171.09,1393.15
"2006-08-22",-174.13,1979.44
"2006-08-23",-215.36,2412.35
"2006-08-24",-180.07,3112.39
"2006-08-26",-162.16,603.97
"2006-08-27",-229.62,319.1
"2006-08-28",-173.68,1842.62
"2006-08-29",-225.76,1011.56
"2006-08-30",-179.36,1903.25
"2006-09-01",-68.16,2273.21
"2006-09-02",-228.84,1211.68
"2006-09-03",-227.97,2018.72
"2006-09-04",-178.55,2488.22
"2006-09-05",-149.78,3603.49
"2006-09-06",-186.84,987.31
"2006-09-07",-170.06,2132.01
"2006-09-08",-272.05,1381.36
"2006-09-09",-164.5,1151.05
"2006-09-10",-141.34,1835.77
"2006-09-11",-232.89,783.58
"2006-09-12",-156.85,1816.93
"2006-09-13",-166.32,1523.61
"2006-09-14",-175.07,1377.2
"2006-09-15",-207.67,649.42
"2006-09-16",-181.82,1607.45
"2006-09-17",-133.05,904.89
"2006-09-18",-192.16,1570.75
"2006-09-19",-202.68,391.42
"2006-09-20",-207.31,265.55
"2006-09-21",-193.01,873.78
"2006-09-22",-238.68,1044.98
"2006-09-23",-194.05,1208.9
"2006-09-24",-143,715.26
"2006-09-25",-224.32,2404.34
"2006-09-26",-154.16,363.03
"2006-09-27",-218.7,832.43
"2006-09-28",-233.4,1891.51
"2006-09-29",-235.81,1796.55
"2006-09-30",-143.72,820.61
"2006-10-01",-219.96,730.02
"2006-10-02",-221.5,455.13
"2006-10-03",-173.72,973.95
"2006-10-04",-174.22,2740.73
"2006-10-05",-159.39,1541.92
"2006-10-06",-167.78,1638.55
"2006-10-07",-198.13,2019.85
"2006-10-08",-179.73,1319.49
"2006-10-09",-61.42,1603.95
"2006-10-10",-200.06,1638.4
"2006-10-11",-212.46,1237.03
"2006-10-12",-152.09,2452.94
"2006-10-13",-217.96,0
"2006-10-14",-178.86,1791.65
"2006-10-15",-203.98,1683.72
"2006-10-16",-201.95,1462.04
"2006-10-17",-148.43,1767.7
"2006-10-18",-206.72,2462.53
"2006-10-19",-185.62,576.83
"2006-10-20",-104.83,51.67
"2006-10-21",-176.72,3457.99
"2006-10-22",-190.5,908.16
"2006-10-23",-196.97,297.49
"2006-10-24",-247.22,1512.87
"2006-10-25",-224.54,1102.56
"2006-10-26",-223.86,2274.84
"2006-10-27",-217.58,1342.03
"2006-10-28",-169.05,2740.42
"2006-10-29",-232.02,2275.16
"2006-10-30",-272.92,1044.08
"2006-10-31",-228.5,916.85
"2006-11-01",-59.79,297.6
"2006-11-02",-203.29,2297.34
"2006-11-03",-250.96,1591.74
"2006-11-04",-160.01,1591.53
"2006-11-05",-220.32,545.76
"2006-11-06",-182.78,751.8
"2006-11-07",-206.7,645.67
"2006-11-08",-214.46,30.27
"2006-11-09",-284.89,0
"2006-11-10",-296.11,358.02
"2006-11-11",-231.29,0
"2006-11-12",-300.71,0
"2006-11-13",-237.31,365.66
"2006-11-14",-214.23,873.03
"2006-11-15",-174.13,1415.72
"2006-11-16",-136.44,1180.8
"2006-11-17",-178.32,1870.34
"2006-11-18",-159.77,560.11
"2006-11-19",-176.22,654.84
"2006-11-20",-162.09,951.93
"2006-11-21",-203.45,1751.06
"2006-11-22",-163.51,1486.24
"2006-11-23",-229.52,896.87
"2006-11-24",-167.93,1210.6
"2006-11-25",-219.55,1001.22
"2006-11-26",-198.41,2210.44
"2006-11-27",-169.68,1802.94
"2006-11-28",-212.68,329.81
"2006-11-29",-229.28,1725.24
"2006-11-30",-211.59,680.37
"2006-12-01",-79.24,1009.86
"2006-12-02",-148.45,1886.62
"2006-12-03",-137.62,26.08
"2006-12-04",-114.73,425.1
"2006-12-05",-225.1,381.79
"2006-12-06",-192.55,970.19
"2006-12-07",-228.75,1812.62
"2006-12-08",-185.3,751.78
"2006-12-09",-225.4,720.86
"2006-12-10",-174.33,1380.56
"2006-12-11",-157.1,68.74
"2006-12-12",-191.62,173.97
"2006-12-13",-169.36,484.32
"2006-12-14",-140.72,1165.01
"2006-12-15",-211.28,299.22
"2006-12-16",-149.54,164.05
"2006-12-17",-189.42,1302.4
"2006-12-18",-173.26,1630.94
"2006-12-19",-270.04,595.54
"2006-12-20",-235.66,241.68
"2006-12-21",-267.53,847.23
"2006-12-22",-218.05,1505.75
"2006-12-23",-243.8,1613.27
"2006-12-24",-160.28,87.51
"2006-12-25",-311.88,0
"2006-12-26",-269.84,675.33
"2006-12-27",-244.52,390.85
"2006-12-28",-180.57,1327.92
"2006-12-29",-230.26,381.75
"2006-12-30",-231.59,552.98
"2006-12-31",-196.16,969.9
