"date","isal","cape"
"2010-08-16",-155.85,674.59
"2010-08-17",-225.04,1516.05
"2010-08-18",-222.93,1889.59
"2010-08-20",-153.68,1063.8
"2010-08-21",-173.5,1510.38
"2010-08-22",-208.28,1612.76
"2010-08-23",-189.28,1145.29
"2010-08-24",-146.13,2309.8
"2010-08-25",-157.72,1585.42
"2010-08-26",-205.07,1228.21
"2010-08-27",-168.09,1240.96
"2010-08-28",-199.44,2307.65
"2010-08-29",-200.29,423.55
"2010-08-30",-165.61,28.16
"2010-08-31",-142.5,1442.66
"2010-09-01",-175.1,0
"2010-09-02",-172.69,842.58
"2010-09-03",-246.91,2027.06
"2010-09-04",-217,2253.29
"2010-09-05",-182.78,716.98
"2010-09-06",-210.39,1909.09
"2010-09-07",-245.33,1852.34
"2010-09-08",-165.43,1050.63
"2010-09-09",-153.58,446.12
"2010-09-10",-182.88,982.48
"2010-09-11",-242.59,1301.11
"2010-09-12",-269.03,57.78
"2010-09-13",-172.35,1875.55
"2010-09-14",-234.26,739.19
"2010-09-15",-202.74,1020.43
"2010-09-16",-163.82,1738.46
"2010-09-17",-173.42,942
"2010-09-18",-175.54,539.05
"2010-09-19",-136.21,1598.95
"2010-09-20",-137.67,73.87
"2010-09-21",-162.42,2386.66
"2010-09-22",-174.44,1118.22
"2010-09-25",-195.67,768
"2010-09-26",-173.25,1580.96
"2010-09-27",-184.35,1875.42
"2010-09-28",-195.5,1328.76
"2010-09-29",-202.65,1964.67
"2010-09-30",-215.87,2677.8
"2010-10-01",-207.25,2575.57
"2010-10-02",-176.85,463.55
"2010-10-03",-228.04,382.05
"2010-10-04",-236.56,1202.35
"2010-10-05",-182.23,1535.64
"2010-10-06",-159.62,277.83
"2010-10-07",-154.44,2199.87
"2010-10-08",-212.38,725.46
"2010-10-09",-130.14,490.51
"2010-10-11",-196.04,2354.69
"2010-10-14",-186.52,1208.23
"2010-10-15",-214.59,1228.61
"2010-10-16",-197.43,862.85
"2010-10-17",-227.98,942.64
"2010-10-18",-159.41,1401.04
"2010-10-19",-171.76,776.15
"2010-10-20",-157.54,1016.45
"2010-10-21",-249.22,885.03
"2010-10-22",-234.51,289.88
"2010-10-23",-195.94,716
"2010-10-24",-190.66,1719.04
"2010-10-26",-208.39,1098.97
"2010-10-27",-266.24,1997.3
"2010-10-28",-168.16,1064.89
"2010-10-29",-205.83,952.09
"2010-10-30",-164.04,1418.45
"2010-10-31",-210.76,456.25
"2010-11-01",-162.75,2341.34
"2010-11-02",-217.35,1091.82
"2010-11-03",-185.69,1670.7
"2010-11-04",-162.17,1709.02
"2010-11-05",-166.95,614.67
"2010-11-06",-188.11,1157.03
"2010-11-07",-196.65,1225.92
"2010-11-08",-144.29,1775.88
"2010-11-09",-151.21,1364.48
"2010-11-10",-156.91,1538.31
"2010-11-11",-134.9,1653.62
"2010-11-12",-170.44,1653.39
"2010-11-13",-210.94,1532.13
"2010-11-14",-165.43,931.72
"2010-11-15",-213.84,2148.12
"2010-11-16",-224.75,1116.34
"2010-11-17",-248.8,1212.32
"2010-11-18",-200.19,79.57
"2010-11-19",-218.05,184.55
"2010-11-20",-261.83,0
"2010-11-21",-285.21,208.38
"2010-11-22",-195.18,1634.95
"2010-11-23",-151.76,274.56
"2010-11-24",-151.96,753.8
"2010-11-25",-180.15,1263.98
"2010-11-26",-136.52,545.6
"2010-11-27",-219.99,140.16
"2010-11-28",-279.12,485.94
"2010-11-29",-239.01,217.44
"2010-11-30",-208.49,61.27
"2010-12-01",-67.24,0
