"date","isal","cape"
"2008-08-02",-166.79,2595.86
"2008-08-03",-183.66,1257.43
"2008-08-04",-127.52,1343.2
"2008-08-05",-256.74,634.91
"2008-08-06",-280.96,1198.57
"2008-08-07",-285.28,774.18
"2008-08-09",-161.89,1094.95
"2008-08-10",-203.62,1437.95
"2008-08-11",-221.14,2015.38
"2008-08-12",-236.4,1727.59
"2008-08-13",-165.32,1703.01
"2008-08-14",-222.23,2247.24
"2008-08-15",-143.02,1081.94
"2008-08-16",-215.71,794.61
"2008-08-17",-233.17,751.5
"2008-08-18",-223.44,554.9
"2008-08-19",-165.96,1906.12
"2008-08-20",-220.83,1479.9
"2008-08-21",-180.14,1919.33
"2008-08-22",-171.93,1655.84
"2008-08-23",-177.62,1680.71
"2008-08-24",-271.6,240.79
"2008-08-25",-211.71,2062
"2008-08-26",-189.02,1223.17
"2008-08-27",-221.96,758.11
"2008-08-28",-174.58,729.9
"2008-08-29",-130.05,1087.77
"2008-08-30",-112.81,465.45
"2008-08-31",-191.57,937.7
"2008-09-01",-252.61,329.34
"2008-09-02",-339.32,833.28
"2008-09-03",-175.54,650.97
"2008-09-04",-117.62,779.28
"2008-09-05",-185.71,2295.12
"2008-09-06",-228.09,636.78
"2008-09-07",-182.54,1362.11
"2008-09-08",-156.65,650.84
"2008-09-09",-188.97,2691.63
"2008-09-10",-209.04,2651.15
"2008-09-11",-204.97,2403.15
"2008-09-12",-216.23,2083.43
"2008-09-13",-19.43,1669.23
"2008-09-14",-210.03,1381.87
"2008-09-15",-160.37,598.49
"2008-09-16",-199.66,1555.41
"2008-09-17",-191.88,1831.43
"2008-09-18",-197.68,2015.33
"2008-09-19",-226.07,994.83
"2008-09-20",-172.42,480.84
"2008-09-21",-135.69,280.29
"2008-09-22",-151.14,1133.86
"2008-09-23",-220.89,1104.73
"2008-09-24",-208.68,1507.52
"2008-09-25",-229.45,1213.35
"2008-09-26",-152.77,1479.83
"2008-09-27",-211.98,84.73
"2008-09-28",-229.87,757.87
"2008-09-29",-204.42,1599.87
"2008-09-30",-202.19,2261.63
"2008-10-01",-77.72,1525.67
"2008-10-02",-203,2180.67
"2008-10-03",-205.65,1733.88
"2008-10-04",-223.07,1017.04
"2008-10-05",-203.29,871.38
"2008-10-06",-100.11,0
"2008-10-07",-185.82,2162.49
"2008-10-08",-23.29,1579.27
"2008-10-09",-163.05,1555.47
"2008-10-10",-167.98,1290.48
"2008-10-11",-214.77,478.12
"2008-10-12",-182.39,217.98
"2008-10-13",-174.17,725.71
"2008-10-14",-129.17,1192.67
"2008-10-15",-197.78,923.69
"2008-10-17",-182,525.06
"2008-10-19",-268.7,1781.69
"2008-10-21",-206.99,2039.12
"2008-10-22",-234.45,940.45
"2008-10-23",-291.61,196.5
"2008-10-25",-184.72,558.98
"2008-10-26",-161.16,998.54
"2008-10-27",-160.79,551.69
"2008-10-28",-226.72,572.13
"2008-10-29",-189.37,518.98
"2008-10-30",-217.35,1725.56
"2008-10-31",-200.6,691.2
"2008-11-01",-11.81,797.53
"2008-11-02",-215.8,419.52
"2008-11-03",-229.36,562.25
"2008-11-04",-269.08,1741.47
"2008-11-05",-179.13,2008.99
"2008-11-06",-215.8,149.06
"2008-11-07",-212.31,1858.49
"2008-11-08",-252.14,1103.94
"2008-11-09",-97.41,1702.7
"2008-11-10",-214.41,456.39
"2008-11-11",-291.12,890.1
"2008-11-12",-196.29,580.18
"2008-11-13",-193.17,2129.98
"2008-11-14",-233.23,2216.41
"2008-11-15",-157.54,856.6
"2008-11-16",-205.67,515.19
"2008-11-17",-190.67,103.72
"2008-11-18",-286.07,70.7
"2008-11-19",-253.83,469.45
"2008-11-20",-138.7,464
"2008-11-22",-201.48,603.4
"2008-11-23",-267.73,123.82
"2008-11-24",-248.56,312.78
"2008-11-25",-223.69,874.34
"2008-11-26",-221.36,0.44
"2008-11-27",-251.77,0
"2008-11-28",-222.4,36.42
"2008-11-29",-194.22,0
"2008-11-30",-337.46,0
"2008-12-01",-146.91,0
