"date","isal","cape"
"2011-06-03",-200,463.69
"2011-06-04",-227.55,313.34
"2011-06-05",-217.39,158.34
"2011-06-06",-241.34,1964.33
"2011-06-08",-184.62,1085.65
"2011-06-09",-130.23,3404.61
"2011-06-10",-189.49,120.78
"2011-06-11",-244.74,15.45
"2011-06-12",-197.16,967.4
"2011-06-13",-230.71,1538.72
"2011-06-14",-239.37,1424.96
"2011-06-15",-197.22,1962.68
"2011-06-16",-145.86,2309.44
"2011-06-17",-162.43,1383.32
"2011-06-18",-201.17,882.37
"2011-06-19",-180.68,350.38
"2011-06-20",-235.4,3442.53
"2011-06-21",-157.53,2407.12
"2011-06-23",-189.06,2095.02
"2011-06-24",-172.65,1188.14
"2011-06-25",-133.94,2844.28
"2011-06-27",-186.7,893.05
"2011-06-28",-227.48,2271.23
"2011-06-29",-171.68,3048.55
"2011-06-30",-206.87,1522.98
"2011-07-01",-158.18,1098.79
"2011-07-03",-173.25,1390.98
"2011-07-04",-176.3,268.08
"2011-07-05",-196.88,847.36
"2011-07-06",-157.39,1085.61
"2011-07-07",-215.67,1390.04
"2011-07-08",-196.99,1971.31
"2011-07-09",-210.4,1195.18
"2011-07-11",-225.63,1453.21
"2011-07-12",-175.49,0
"2011-07-13",-148.87,1255.32
"2011-07-14",-186.28,1981
"2011-07-15",-148.88,2145.51
"2011-07-16",-170.39,105.27
"2011-07-17",-189.24,0
"2011-07-18",-196.54,988.06
"2011-07-19",-165.5,431.68
"2011-07-20",-156.71,2363.86
"2011-07-21",-138.26,1314.9
"2011-07-23",-200.95,1989.08
"2011-07-24",-171.52,1886.03
"2011-07-25",-171.86,441.54
"2011-07-26",-135.43,1234.6
"2011-07-27",-201.01,1704.33
"2011-07-28",-144.75,640.65
"2011-07-29",-150.45,1784.84
"2011-07-30",-160.77,6.49
"2011-07-31",-168.48,0
"2011-08-01",-227.84,1472.86
"2011-08-02",-217.55,748.7
"2011-08-03",-184.71,980.53
"2011-08-04",-255.84,1591.61
"2011-08-05",-249.35,1718.68
"2011-08-06",-194.98,535.89
"2011-08-07",-191.76,2031.79
"2011-08-08",-208.27,848.64
"2011-08-09",-252.54,615.64
"2011-08-10",-184.36,2653.49
"2011-08-11",-187.02,1830.48
"2011-08-12",-151.55,1990.53
"2011-08-13",-186.77,823.1
"2011-08-14",-170.29,2272.8
"2011-08-15",-203.94,547.45
"2011-08-16",-164.13,2548.8
"2011-08-17",-215.88,2808.01
"2011-08-18",-235.96,1818.41
"2011-08-19",-170.25,2035.51
"2011-08-20",-295.28,631.31
"2011-08-21",-274.42,737.07
"2011-08-22",-188.37,1468.95
"2011-08-23",-189.74,1022.57
"2011-08-24",-189.99,2423.37
"2011-08-25",-190.61,101.41
"2011-08-26",-278.73,359.91
"2011-08-27",-178.72,665.44
"2011-08-28",-275.98,63.6
"2011-08-29",-197.48,1641.27
"2011-08-30",-172.54,0
"2011-08-31",-171.55,108.09
"2011-09-01",-203.29,0
"2011-09-02",-144.47,123.62
"2011-09-03",-167.26,1363.15
"2011-09-04",-189.86,430.39
"2011-09-05",-191.93,1071.08
"2011-09-06",-223.05,225.71
"2011-09-07",-229.65,687.94
"2011-09-08",-192.46,939.13
"2011-09-09",-230.8,942.56
"2011-09-10",-162.72,968.19
"2011-09-11",-185.55,1628.95
"2011-09-12",-179.36,2133.07
"2011-09-13",-242.91,2470.44
"2011-09-14",-208.09,1750.73
"2011-09-15",-233.4,2593.88
"2011-09-16",-111.76,171.18
"2011-09-17",-136.58,1383.57
"2011-09-18",-48.51,1574.43
"2011-09-19",-181.19,1286.75
"2011-09-20",-207.33,34.01
"2011-09-21",-170.9,1273.29
"2011-09-22",-183.59,1574.46
"2011-09-23",-185.39,1897.6
"2011-09-24",-238.98,848.68
"2011-09-25",-233.58,2481.99
"2011-09-26",-202.82,842.32
"2011-09-27",-226.28,202.63
"2011-09-28",-185.48,1192.22
"2011-09-29",-162.56,1701.66
"2011-09-30",-181.88,1748.58
"2011-10-01",-148.75,1505.65
"2011-10-02",-278.34,897.08
"2011-10-03",-161.33,1103.17
"2011-10-04",-143.78,1292.14
"2011-10-05",-138.72,1083.06
"2011-10-06",-153.01,949.25
"2011-10-07",-226.97,266.28
"2011-10-08",-213.75,803.25
"2011-10-09",-211.95,572.98
"2011-10-10",-249.56,54.62
"2011-10-11",-212.53,31.15
"2011-10-12",-223.31,347.38
"2011-10-14",-120.02,360.95
"2011-10-15",-188.7,0
"2011-10-16",-170.82,37.26
"2011-10-17",-155.55,500.43
"2011-10-19",-174.14,231.42
"2011-10-20",-168.98,1251.13
"2011-10-21",-206.35,2215.14
"2011-10-22",-151.37,50.07
"2011-10-23",-207.68,1760.83
"2011-10-24",-207.01,139.52
"2011-10-25",-166.23,2090.49
"2011-10-26",-233.31,1451.13
"2011-10-27",-140.46,75.33
"2011-10-28",-196.07,1694.14
"2011-10-29",-168.98,767.94
"2011-10-30",-208.75,1956.34
"2011-10-31",-170.54,2236.26
"2011-11-01",-165.48,1531.01
"2011-11-02",-206.65,1953.04
"2011-11-03",-155.7,438.26
"2011-11-04",-212.87,963.02
"2011-11-05",-199.3,961.62
"2011-11-06",-187.53,2113.65
"2011-11-07",-217.75,1594.09
"2011-11-08",-254.51,250.85
"2011-11-09",-227.81,2211.21
"2011-11-10",-193.54,131.08
"2011-11-11",-242.95,1031.61
"2011-11-12",-223.5,1421.86
"2011-11-13",-191.71,399
"2011-11-14",-240.43,208.88
"2011-11-15",-222.08,2159.36
"2011-11-16",-229.24,1374.48
"2011-11-17",-170.07,1546.06
"2011-11-18",-179.87,2079.05
"2011-11-19",-177.02,556.13
"2011-11-20",-214.98,0
"2011-11-21",-221.88,0
"2011-11-22",-149.63,207.78
"2011-11-23",-224.83,611.54
"2011-11-24",-206.48,1148.92
"2011-11-25",-252.59,1346.54
"2011-11-26",-171.44,1510.54
"2011-11-27",-191.91,8.56
"2011-11-28",-180.07,145.26
"2011-11-29",-186.22,736.65
"2011-11-30",-157.27,1174.51
"2011-12-01",-214.21,176.32
"2011-12-02",-181.17,151.92
"2011-12-03",-197.01,1117.89
"2011-12-04",-231.59,1316.18
"2011-12-05",-199.92,431.43
"2011-12-06",-201.26,7.33
"2011-12-07",-225.05,2444.34
"2011-12-08",-212.22,1854.9
"2011-12-09",-153.83,1905.74
"2011-12-10",-201.93,1854.37
"2011-12-11",-151.72,1616.94
"2011-12-12",-161.66,1678.05
"2011-12-13",-164.04,23.07
"2011-12-14",-173.89,137.65
"2011-12-16",-336.4,614.29
"2011-12-17",-436.91,20.26
"2011-12-18",-301.91,48.56
"2011-12-19",-403.48,33.72
"2011-12-20",-259.21,8.84
"2011-12-21",-306.73,77.41
"2011-12-22",-231.86,488.28
"2011-12-23",-302.7,530.55
"2011-12-24",-224.98,1067.47
"2011-12-25",-217.81,151.54
"2011-12-26",-259.58,0
"2011-12-27",-199.87,0
"2011-12-28",-227.2,902.16
"2011-12-29",-192.39,319.11
"2011-12-30",-219.12,2067.48
"2011-12-31",-99.59,567.22
