pressure,height,temperature,dewpoint,direction,speed,u_wind,v_wind,station,station_number,time,latitude,longitude,elevation,pw
1018.0,19,22.8,20.4,170.0,5.0,-0.8682408883346514,4.92403876506104,TJSJ,78526,1973-01-31 12:00:00,18.43,-66.0,19.0,29.24
1000.0,160,23.4,19.1,85.0,11.0,-10.9581416790092,-0.9587131702242395,TJSJ,78526,1973-01-31 12:00:00,18.43,-66.0,19.0,29.24
983.5,304,22.2,18.6,120.0,12.0,-10.392304845413264,5.999999999999997,TJSJ,78526,1973-01-31 12:00:00,18.43,-66.0,19.0,29.24
949.5,609,19.8,17.5,100.0,15.0,-14.772116295183121,2.6047226650039548,TJSJ,78526,1973-01-31 12:00:00,18.43,-66.0,19.0,29.24
922.0,864,17.8,16.6,96.0,18.0,-17.901394116628918,1.881512338817764,TJSJ,78526,1973-01-31 12:00:00,18.43,-66.0,19.0,29.24
916.6,914,17.5,16.1,95.0,19.0,-18.927699263743165,1.6559591122055064,TJSJ,78526,1973-01-31 12:00:00,18.43,-66.0,19.0,29.24
850.0,1556,13.6,9.2,100.0,15.0,-14.772116295183121,2.6047226650039548,TJSJ,78526,1973-01-31 12:00:00,18.43,-66.0,19.0,29.24
822.9,1828,11.8,8.2,85.0,19.0,-18.927699263743165,-1.6559591122055046,TJSJ,78526,1973-01-31 12:00:00,18.43,-66.0,19.0,29.24
811.0,1951,11.0,7.8,85.0,19.0,-18.927699263743165,-1.6559591122055046,TJSJ,78526,1973-01-31 12:00:00,18.43,-66.0,19.0,29.24
793.5,2133,10.9,-3.0,85.0,19.0,-18.927699263743165,-1.6559591122055046,TJSJ,78526,1973-01-31 12:00:00,18.43,-66.0,19.0,29.24
768.0,2405,10.8,-19.2,94.0,17.0,-16.958588854417012,1.1858600536501307,TJSJ,78526,1973-01-31 12:00:00,18.43,-66.0,19.0,29.24
765.0,2438,10.8,-19.2,95.0,17.0,-16.935309867559674,1.48164762671019,TJSJ,78526,1973-01-31 12:00:00,18.43,-66.0,19.0,29.24
737.5,2743,10.7,-19.7,110.0,14.0,-13.155696691002717,4.788282006559362,TJSJ,78526,1973-01-31 12:00:00,18.43,-66.0,19.0,29.24
700.0,3177,10.6,-20.4,90.0,14.0,-14.0,-8.572527594031472e-16,TJSJ,78526,1973-01-31 12:00:00,18.43,-66.0,19.0,29.24
