pressure,height,temperature,dewpoint,direction,speed,u_wind,v_wind,station,station_number,time,latitude,longitude,elevation,pw
1016.0,19,21.6,18.1,120.0,5.0,-4.330127018922194,2.499999999999999,TJSJ,78526,1973-01-28 12:00:00,18.43,-66.0,19.0,35.05
1000.0,147,22.6,19.1,110.0,10.0,-9.396926207859085,3.420201433256687,TJSJ,78526,1973-01-28 12:00:00,18.43,-66.0,19.0,35.05
981.9,304,21.6,18.4,105.0,13.0,-12.557035741757888,3.364647586332771,TJSJ,78526,1973-01-28 12:00:00,18.43,-66.0,19.0,35.05
947.6,609,19.7,17.1,100.0,19.0,-18.711347307231954,3.299315375671676,TJSJ,78526,1973-01-28 12:00:00,18.43,-66.0,19.0,35.05
914.5,914,17.8,15.7,100.0,17.0,-16.741731801207536,2.952019020337815,TJSJ,78526,1973-01-28 12:00:00,18.43,-66.0,19.0,35.05
882.6,1219,15.8,14.3,90.0,18.0,-18.0,-1.102182119232618e-15,TJSJ,78526,1973-01-28 12:00:00,18.43,-66.0,19.0,35.05
850.0,1542,13.8,12.9,80.0,17.0,-16.741731801207536,-2.952019020337817,TJSJ,78526,1973-01-28 12:00:00,18.43,-66.0,19.0,35.05
821.6,1828,12.7,11.3,85.0,15.0,-14.942920471376183,-1.307336141214872,TJSJ,78526,1973-01-28 12:00:00,18.43,-66.0,19.0,35.05
813.0,1917,12.4,10.8,86.0,15.0,-14.963460753897364,-1.0463471061618785,TJSJ,78526,1973-01-28 12:00:00,18.43,-66.0,19.0,35.05
792.4,2133,11.8,5.9,90.0,16.0,-16.0,-9.797174393178826e-16,TJSJ,78526,1973-01-28 12:00:00,18.43,-66.0,19.0,35.05
792.0,2137,11.8,5.8,90.0,16.0,-16.0,-9.797174393178826e-16,TJSJ,78526,1973-01-28 12:00:00,18.43,-66.0,19.0,35.05
781.0,2254,10.4,8.2,88.0,16.0,-15.990253232305532,-0.5583919472400173,TJSJ,78526,1973-01-28 12:00:00,18.43,-66.0,19.0,35.05
763.9,2438,9.7,6.0,85.0,16.0,-15.939115169467929,-1.3944918839625302,TJSJ,78526,1973-01-28 12:00:00,18.43,-66.0,19.0,35.05
758.0,2503,9.4,5.3,84.0,16.0,-15.912350325892373,-1.6724554122824553,TJSJ,78526,1973-01-28 12:00:00,18.43,-66.0,19.0,35.05
737.0,2735,8.6,-18.4,80.0,16.0,-15.756924048195328,-2.7783708426708866,TJSJ,78526,1973-01-28 12:00:00,18.43,-66.0,19.0,35.05
