pressure,height,temperature,dewpoint,direction,speed,u_wind,v_wind,station,station_number,time,latitude,longitude,elevation,pw
1015.0,19,23.2,19.4,160.0,8.0,-2.736161146605351,7.5175409662872665,TJSJ,78526,1973-02-19 12:00:00,18.43,-66.0,19.0,33.51
1000.0,139,22.4,19.9,140.0,11.0,-7.070663706551934,8.426488874308756,TJSJ,78526,1973-02-19 12:00:00,18.43,-66.0,19.0,33.51
981.0,304,21.3,19.0,130.0,12.0,-9.192533317427737,7.713451316238473,TJSJ,78526,1973-02-19 12:00:00,18.43,-66.0,19.0,33.51
946.7,609,19.4,17.4,95.0,17.0,-16.935309867559674,1.48164762671019,TJSJ,78526,1973-02-19 12:00:00,18.43,-66.0,19.0,33.51
913.6,914,17.4,15.8,85.0,20.0,-19.92389396183491,-1.7431148549531628,TJSJ,78526,1973-02-19 12:00:00,18.43,-66.0,19.0,33.51
881.7,1219,15.4,14.2,80.0,20.0,-19.69615506024416,-3.4729635533386083,TJSJ,78526,1973-02-19 12:00:00,18.43,-66.0,19.0,33.51
850.0,1533,13.4,12.5,85.0,17.0,-16.935309867559674,-1.4816476267101883,TJSJ,78526,1973-02-19 12:00:00,18.43,-66.0,19.0,33.51
820.6,1828,12.0,10.0,90.0,15.0,-15.0,-9.18485099360515e-16,TJSJ,78526,1973-02-19 12:00:00,18.43,-66.0,19.0,33.51
791.3,2133,10.6,7.5,75.0,12.0,-11.59110991546882,-3.105828541230249,TJSJ,78526,1973-02-19 12:00:00,18.43,-66.0,19.0,33.51
787.0,2179,10.4,7.1,73.0,13.0,-12.43196182751946,-3.800832161395578,TJSJ,78526,1973-02-19 12:00:00,18.43,-66.0,19.0,33.51
762.9,2438,10.4,-5.0,60.0,17.0,-14.722431864335457,-8.500000000000002,TJSJ,78526,1973-02-19 12:00:00,18.43,-66.0,19.0,33.51
750.0,2580,10.4,-11.6,58.0,15.0,-12.72072144234639,-7.948788963498074,TJSJ,78526,1973-02-19 12:00:00,18.43,-66.0,19.0,33.51
735.4,2743,10.7,-15.2,55.0,13.0,-10.648976575756894,-7.4564936725636,TJSJ,78526,1973-02-19 12:00:00,18.43,-66.0,19.0,33.51
716.0,2965,11.0,-20.0,88.0,10.0,-9.993908270190957,-0.3489949670250108,TJSJ,78526,1973-02-19 12:00:00,18.43,-66.0,19.0,33.51
700.0,3153,9.4,-16.6,115.0,8.0,-7.2504622962932,3.3809460939255946,TJSJ,78526,1973-02-19 12:00:00,18.43,-66.0,19.0,33.51
658.6,3657,8.0,-19.7,160.0,8.0,-2.736161146605351,7.5175409662872665,TJSJ,78526,1973-02-19 12:00:00,18.43,-66.0,19.0,33.51
649.0,3778,7.6,-20.4,178.0,8.0,-0.27919597362000914,7.995126616152766,TJSJ,78526,1973-02-19 12:00:00,18.43,-66.0,19.0,33.51
610.9,4267,3.9,-22.1,250.0,10.0,9.396926207859085,3.4202014332566852,TJSJ,78526,1973-02-19 12:00:00,18.43,-66.0,19.0,33.51
566.5,4876,-0.8,-24.1,320.0,19.0,12.212964584044252,-14.554844419260577,TJSJ,78526,1973-02-19 12:00:00,18.43,-66.0,19.0,33.51
546.0,5174,-3.1,-25.1,320.0,24.0,15.42690263247695,-18.385066634855466,TJSJ,78526,1973-02-19 12:00:00,18.43,-66.0,19.0,33.51
521.0,5546,-3.1,-31.1,320.0,30.0,19.283628290596187,-22.981333293569335,TJSJ,78526,1973-02-19 12:00:00,18.43,-66.0,19.0,33.51
500.0,5870,-5.5,-30.5,320.0,35.0,22.497566339028886,-26.811555509164222,TJSJ,78526,1973-02-19 12:00:00,18.43,-66.0,19.0,33.51
485.6,6096,-7.2,-30.9,315.0,36.0,25.455844122715718,-25.455844122715703,TJSJ,78526,1973-02-19 12:00:00,18.43,-66.0,19.0,33.51
439.0,6878,-13.3,-32.3,305.0,41.0,33.58523381584866,-23.51663389039289,TJSJ,78526,1973-02-19 12:00:00,18.43,-66.0,19.0,33.51
418.0,7249,-16.5,-26.5,300.0,43.0,37.23909236273086,-21.500000000000004,TJSJ,78526,1973-02-19 12:00:00,18.43,-66.0,19.0,33.51
400.0,7580,-18.1,-36.1,295.0,45.0,40.783850416649244,-19.01782177833148,TJSJ,78526,1973-02-19 12:00:00,18.43,-66.0,19.0,33.51
397.8,7620,-18.4,-36.4,295.0,45.0,40.783850416649244,-19.01782177833148,TJSJ,78526,1973-02-19 12:00:00,18.43,-66.0,19.0,33.51
349.0,8580,-25.9,-42.9,292.0,41.0,38.01453803723828,-15.35887033005239,TJSJ,78526,1973-02-19 12:00:00,18.43,-66.0,19.0,33.51
343.0,8705,-25.5,-46.5,291.0,41.0,38.27679748638527,-14.693085931357315,TJSJ,78526,1973-02-19 12:00:00,18.43,-66.0,19.0,33.51
322.5,9144,-28.7,-50.2,290.0,39.0,36.64801221065042,-13.338785589701091,TJSJ,78526,1973-02-19 12:00:00,18.43,-66.0,19.0,33.51
300.0,9660,-32.5,-54.5,290.0,47.0,44.16555317693769,-16.074946736306444,TJSJ,78526,1973-02-19 12:00:00,18.43,-66.0,19.0,33.51
