pressure,height,temperature,dewpoint,direction,speed,u_wind,v_wind,station,station_number,time,latitude,longitude,elevation,pw
1018.0,19,24.4,21.1,120,5,-4.330127018922194,2.499999999999999,TJSJ,78526,1973-01-03 12:00:00,18.43,-66.0,19.0,32.32
1000.0,161,23.8,14.8,105,12,-11.59110991546882,3.10582854123025,TJSJ,78526,1973-01-03 12:00:00,18.43,-66.0,19.0,32.32
983.5,304,22.8,14.6,95,19,-18.927699263743165,1.6559591122055064,TJSJ,78526,1973-01-03 12:00:00,18.43,-66.0,19.0,32.32
949.3,609,20.7,14.2,85,21,-20.920088659926655,-1.830270597700821,TJSJ,78526,1973-01-03 12:00:00,18.43,-66.0,19.0,32.32
850.0,1561,14.0,13.0,90,28,-28.0,-1.7145055188062944e-15,TJSJ,78526,1973-01-03 12:00:00,18.43,-66.0,19.0,32.32
782.0,2264,12.0,2.0,84,26,-25.857569279575106,-2.71774004495899,TJSJ,78526,1973-01-03 12:00:00,18.43,-66.0,19.0,32.32
700.0,3187,8.6,-14.4,75,23,-22.21629400464857,-5.952838037357977,TJSJ,78526,1973-01-03 12:00:00,18.43,-66.0,19.0,32.32
600.0,4438,1.2,-19.8,61,26,-22.74011238562429,-12.605050126404764,TJSJ,78526,1973-01-03 12:00:00,18.43,-66.0,19.0,32.32
543.0,5236,0.5,-21.5,52,28,-22.064301100988217,-17.238521309118433,TJSJ,78526,1973-01-03 12:00:00,18.43,-66.0,19.0,32.32
500.0,5900,5.2,-18.8,45,29,-20.506096654409877,-20.50609665440988,TJSJ,78526,1973-01-03 12:00:00,18.43,-66.0,19.0,32.32
433.0,7014,-13.5,-34.5,35,28,-16.06014021782929,-22.93625724009177,TJSJ,78526,1973-01-03 12:00:00,18.43,-66.0,19.0,32.32
400.0,7600,-19.3,-38.3,30,27,-13.499999999999998,-23.382685902179844,TJSJ,78526,1973-01-03 12:00:00,18.43,-66.0,19.0,32.32
300.0,9670,-35.1,-51.1,20,62,-21.20524888619146,-58.26094248872632,TJSJ,78526,1973-01-03 12:00:00,18.43,-66.0,19.0,32.32
282.0,10099,-37.7,-53.7,25,69,-29.16066006010826,-62.535237305528845,TJSJ,78526,1973-01-03 12:00:00,18.43,-66.0,19.0,32.32
268.0,10452,-39.9,-55.9,21,58,-20.785341073627414,-54.147664736837704,TJSJ,78526,1973-01-03 12:00:00,18.43,-66.0,19.0,32.32
250.0,10930,-39.5,,15,43,-11.129218939408393,-41.53481053042994,TJSJ,78526,1973-01-03 12:00:00,18.43,-66.0,19.0,32.32
200.0,12420,-51.3,,350,17,2.9520190203378167,-16.741731801207536,TJSJ,78526,1973-01-03 12:00:00,18.43,-66.0,19.0,32.32
150.0,14230,-64.5,,315,23,16.263455967290597,-16.26345596729059,TJSJ,78526,1973-01-03 12:00:00,18.43,-66.0,19.0,32.32
100.0,16630,-77.1,,25,22,-9.297601758295388,-19.9387713148063,TJSJ,78526,1973-01-03 12:00:00,18.43,-66.0,19.0,32.32
