pressure,height,temperature,dewpoint,direction,speed,u_wind,v_wind,station,station_number,time,latitude,longitude,elevation,pw
1016.0,19,22.2,18.3,0.0,0.0,-0.0,-0.0,TJSJ,78526,1973-01-27 12:00:00,18.43,-66.0,19.0,37.18
1000.0,143,22.4,20.2,80.0,3.0,-2.954423259036624,-0.5209445330007912,TJSJ,78526,1973-01-27 12:00:00,18.43,-66.0,19.0,37.18
981.4,304,21.3,19.2,80.0,7.0,-6.893654271085456,-1.2155372436685128,TJSJ,78526,1973-01-27 12:00:00,18.43,-66.0,19.0,37.18
947.0,609,19.1,17.3,80.0,14.0,-13.787308542170912,-2.4310744873370256,TJSJ,78526,1973-01-27 12:00:00,18.43,-66.0,19.0,37.18
913.9,914,17.0,15.4,80.0,14.0,-13.787308542170912,-2.4310744873370256,TJSJ,78526,1973-01-27 12:00:00,18.43,-66.0,19.0,37.18
882.0,1219,14.8,13.5,75.0,12.0,-11.59110991546882,-3.105828541230249,TJSJ,78526,1973-01-27 12:00:00,18.43,-66.0,19.0,37.18
850.0,1535,12.6,11.5,50.0,14.0,-10.724622203665692,-8.99902653561155,TJSJ,78526,1973-01-27 12:00:00,18.43,-66.0,19.0,37.18
820.8,1828,12.0,9.5,45.0,13.0,-9.192388155425117,-9.19238815542512,TJSJ,78526,1973-01-27 12:00:00,18.43,-66.0,19.0,37.18
810.0,1939,11.8,8.7,45.0,12.0,-8.48528137423857,-8.485281374238571,TJSJ,78526,1973-01-27 12:00:00,18.43,-66.0,19.0,37.18
799.0,2054,11.6,5.6,45.0,10.0,-7.071067811865475,-7.0710678118654755,TJSJ,78526,1973-01-27 12:00:00,18.43,-66.0,19.0,37.18
791.5,2133,11.1,7.0,45.0,9.0,-6.363961030678928,-6.3639610306789285,TJSJ,78526,1973-01-27 12:00:00,18.43,-66.0,19.0,37.18
785.0,2201,10.6,8.2,45.0,10.0,-7.071067811865475,-7.0710678118654755,TJSJ,78526,1973-01-27 12:00:00,18.43,-66.0,19.0,37.18
766.0,2405,10.0,-7.0,45.0,13.0,-9.192388155425117,-9.19238815542512,TJSJ,78526,1973-01-27 12:00:00,18.43,-66.0,19.0,37.18
763.0,2438,9.7,-5.3,45.0,13.0,-9.192388155425117,-9.19238815542512,TJSJ,78526,1973-01-27 12:00:00,18.43,-66.0,19.0,37.18
746.0,2624,7.8,4.2,42.0,15.0,-10.036959095382873,-11.147172382160914,TJSJ,78526,1973-01-27 12:00:00,18.43,-66.0,19.0,37.18
735.3,2743,7.3,4.4,40.0,16.0,-10.284601754984628,-12.256711089903648,TJSJ,78526,1973-01-27 12:00:00,18.43,-66.0,19.0,37.18
700.0,3147,5.6,5.2,35.0,7.0,-4.015035054457322,-5.7340643100229425,TJSJ,78526,1973-01-27 12:00:00,18.43,-66.0,19.0,37.18
681.0,3372,4.4,4.0,35.0,7.0,-4.015035054457322,-5.7340643100229425,TJSJ,78526,1973-01-27 12:00:00,18.43,-66.0,19.0,37.18
674.0,3455,1.2,0.7,35.0,6.0,-3.4414586181062763,-4.914912265733951,TJSJ,78526,1973-01-27 12:00:00,18.43,-66.0,19.0,37.18
664.0,3576,6.2,-23.8,35.0,6.0,-3.4414586181062763,-4.914912265733951,TJSJ,78526,1973-01-27 12:00:00,18.43,-66.0,19.0,37.18
657.4,3657,5.9,-24.0,35.0,6.0,-3.4414586181062763,-4.914912265733951,TJSJ,78526,1973-01-27 12:00:00,18.43,-66.0,19.0,37.18
609.6,4267,3.6,-25.5,345.0,7.0,1.8117333157176447,-6.761480784023478,TJSJ,78526,1973-01-27 12:00:00,18.43,-66.0,19.0,37.18
565.3,4876,1.2,-27.1,330.0,14.0,7.000000000000006,-12.124355652982137,TJSJ,78526,1973-01-27 12:00:00,18.43,-66.0,19.0,37.18
550.0,5097,0.4,-27.6,328.0,16.0,8.47870822773128,-13.568769538502815,TJSJ,78526,1973-01-27 12:00:00,18.43,-66.0,19.0,37.18
500.0,5850,-5.9,-32.9,320.0,22.0,14.141327413103872,-16.852977748617512,TJSJ,78526,1973-01-27 12:00:00,18.43,-66.0,19.0,37.18
484.2,6096,-7.9,-34.5,320.0,24.0,15.42690263247695,-18.385066634855466,TJSJ,78526,1973-01-27 12:00:00,18.43,-66.0,19.0,37.18
400.0,7560,-19.9,-43.9,305.0,31.0,25.393713372958747,-17.780869526882427,TJSJ,78526,1973-01-27 12:00:00,18.43,-66.0,19.0,37.18
396.7,7620,-20.4,-44.2,305.0,21.0,17.20219293006883,-12.045105163371968,TJSJ,78526,1973-01-27 12:00:00,18.43,-66.0,19.0,37.18
335.0,8845,-30.7,-50.7,297.0,33.0,29.403215298216143,-14.98168649140504,TJSJ,78526,1973-01-27 12:00:00,18.43,-66.0,19.0,37.18
321.1,9144,-32.0,-41.8,295.0,36.0,32.6270803333194,-15.214257422665186,TJSJ,78526,1973-01-27 12:00:00,18.43,-66.0,19.0,37.18
316.0,9257,-32.5,-38.5,296.0,37.0,33.25537971306918,-16.219732431195865,TJSJ,78526,1973-01-27 12:00:00,18.43,-66.0,19.0,37.18
300.0,9620,-35.5,-49.5,300.0,40.0,34.64101615137754,-20.000000000000004,TJSJ,78526,1973-01-27 12:00:00,18.43,-66.0,19.0,37.18
279.0,10121,-40.1,-55.1,307.0,43.0,34.3413269320336,-25.878045995538063,TJSJ,78526,1973-01-27 12:00:00,18.43,-66.0,19.0,37.18
257.2,10668,-45.1,,315.0,46.0,32.52691193458119,-32.52691193458118,TJSJ,78526,1973-01-27 12:00:00,18.43,-66.0,19.0,37.18
250.0,10860,-46.9,,315.0,44.0,31.112698372208097,-31.112698372208083,TJSJ,78526,1973-01-27 12:00:00,18.43,-66.0,19.0,37.18
214.0,11871,-56.5,,311.0,52.0,39.244898171584154,-34.11506950750637,TJSJ,78526,1973-01-27 12:00:00,18.43,-66.0,19.0,37.18
203.4,12192,-57.1,,310.0,55.0,42.1324443715438,-35.35331853275966,TJSJ,78526,1973-01-27 12:00:00,18.43,-66.0,19.0,37.18
200.0,12300,-57.3,,315.0,52.0,36.76955262170048,-36.76955262170046,TJSJ,78526,1973-01-27 12:00:00,18.43,-66.0,19.0,37.18
179.0,13001,-57.9,,310.0,45.0,34.47199994035402,-28.925442435894265,TJSJ,78526,1973-01-27 12:00:00,18.43,-66.0,19.0,37.18
159.6,13716,-62.2,,305.0,38.0,31.127777682981687,-21.795904581339748,TJSJ,78526,1973-01-27 12:00:00,18.43,-66.0,19.0,37.18
150.0,14100,-64.5,,305.0,35.0,28.670321550114714,-20.07517527228661,TJSJ,78526,1973-01-27 12:00:00,18.43,-66.0,19.0,37.18
127.0,15102,-70.7,,292.0,40.0,37.0873541826715,-14.984263736636478,TJSJ,78526,1973-01-27 12:00:00,18.43,-66.0,19.0,37.18
124.0,15240,-71.2,,290.0,41.0,38.52739745222224,-14.022825876352428,TJSJ,78526,1973-01-27 12:00:00,18.43,-66.0,19.0,37.18
100.0,16500,-75.9,,305.0,38.0,31.127777682981687,-21.795904581339748,TJSJ,78526,1973-01-27 12:00:00,18.43,-66.0,19.0,37.18
70.0,18560,-74.5,,320.0,20.0,12.855752193730792,-15.320888862379556,TJSJ,78526,1973-01-27 12:00:00,18.43,-66.0,19.0,37.18
50.0,20570,-65.3,,115.0,9.0,-8.15677008332985,3.803564355666294,TJSJ,78526,1973-01-27 12:00:00,18.43,-66.0,19.0,37.18
30.0,23690,-62.5,,340.0,5.0,1.710100716628343,-4.698463103929543,TJSJ,78526,1973-01-27 12:00:00,18.43,-66.0,19.0,37.18
20.0,26230,-57.5,,260.0,20.0,19.69615506024416,3.4729635533386065,TJSJ,78526,1973-01-27 12:00:00,18.43,-66.0,19.0,37.18
10.0,30730,-46.9,,,,,,TJSJ,78526,1973-01-27 12:00:00,18.43,-66.0,19.0,37.18
