pressure,height,temperature,dewpoint,direction,speed,u_wind,v_wind,station,station_number,time,latitude,longitude,elevation,pw
1018.0,19,23.2,19.9,120,4,-3.464101615137755,1.9999999999999991,TJSJ,78526,1973-02-01 12:00:00,18.43,-66.0,19.0,35.91
1000.0,163,21.8,19.4,100,13,-12.802500789158705,2.2574263096700937,TJSJ,78526,1973-02-01 12:00:00,18.43,-66.0,19.0,35.91
983.7,304,20.9,18.6,105,19,-18.352590699492296,4.917561856947896,TJSJ,78526,1973-02-01 12:00:00,18.43,-66.0,19.0,35.91
949.3,609,18.9,16.7,95,22,-21.9162833580184,1.9174263404484813,TJSJ,78526,1973-02-01 12:00:00,18.43,-66.0,19.0,35.91
916.0,914,16.8,14.9,95,28,-27.893451546568876,2.4403607969344305,TJSJ,78526,1973-02-01 12:00:00,18.43,-66.0,19.0,35.91
884.0,1219,14.8,13.0,100,28,-27.574617084341824,4.8621489746740485,TJSJ,78526,1973-02-01 12:00:00,18.43,-66.0,19.0,35.91
850.0,1555,12.6,11.0,100,28,-27.574617084341824,4.8621489746740485,TJSJ,78526,1973-02-01 12:00:00,18.43,-66.0,19.0,35.91
822.6,1828,11.4,9.7,90,28,-28.0,-1.7145055188062944e-15,TJSJ,78526,1973-02-01 12:00:00,18.43,-66.0,19.0,35.91
793.1,2133,10.0,8.2,90,27,-27.0,-1.6532731788489269e-15,TJSJ,78526,1973-02-01 12:00:00,18.43,-66.0,19.0,35.91
764.7,2438,8.7,6.7,85,21,-20.920088659926655,-1.830270597700821,TJSJ,78526,1973-02-01 12:00:00,18.43,-66.0,19.0,35.91
759.0,2500,8.4,6.4,85,21,-20.920088659926655,-1.830270597700821,TJSJ,78526,1973-02-01 12:00:00,18.43,-66.0,19.0,35.91
749.0,2610,8.6,0.6,85,22,-21.9162833580184,-1.917426340448479,TJSJ,78526,1973-02-01 12:00:00,18.43,-66.0,19.0,35.91
739.0,2721,8.2,0.2,85,23,-22.912478056110146,-2.004582083196137,TJSJ,78526,1973-02-01 12:00:00,18.43,-66.0,19.0,35.91
737.1,2743,8.0,0.6,85,23,-22.912478056110146,-2.004582083196137,TJSJ,78526,1973-02-01 12:00:00,18.43,-66.0,19.0,35.91
725.0,2879,6.8,3.0,82,18,-17.824825237348268,-2.5051158172811783,TJSJ,78526,1973-02-01 12:00:00,18.43,-66.0,19.0,35.91
700.0,3167,5.6,-1.4,75,8,-7.7274066103125465,-2.070552360820166,TJSJ,78526,1973-02-01 12:00:00,18.43,-66.0,19.0,35.91
680.0,3404,4.2,-4.8,73,9,-8.606742803667318,-2.631345342504631,TJSJ,78526,1973-02-01 12:00:00,18.43,-66.0,19.0,35.91
659.2,3657,5.6,-24.2,70,10,-9.396926207859083,-3.4202014332566884,TJSJ,78526,1973-02-01 12:00:00,18.43,-66.0,19.0,35.91
659.0,3659,5.6,-24.4,70,10,-9.396926207859083,-3.4202014332566884,TJSJ,78526,1973-02-01 12:00:00,18.43,-66.0,19.0,35.91
631.0,4014,5.0,-24.0,24,11,-4.474103073833803,-10.049000034068609,TJSJ,78526,1973-02-01 12:00:00,18.43,-66.0,19.0,35.91
611.3,4267,3.4,-25.3,350,12,2.0837781320031645,-11.817693036146496,TJSJ,78526,1973-02-01 12:00:00,18.43,-66.0,19.0,35.91
566.4,4876,-0.4,-28.5,200,1,0.34202014332566866,0.9396926207859084,TJSJ,78526,1973-02-01 12:00:00,18.43,-66.0,19.0,35.91
500.0,5870,-6.7,-33.7,295,9,8.15677008332985,-3.8035643556662966,TJSJ,78526,1973-02-01 12:00:00,18.43,-66.0,19.0,35.91
485.3,6096,-8.6,-34.7,285,20,19.31851652578137,-5.176380902050406,TJSJ,78526,1973-02-01 12:00:00,18.43,-66.0,19.0,35.91
400.0,7560,-20.9,-40.9,300,30,25.980762113533157,-15.000000000000004,TJSJ,78526,1973-02-01 12:00:00,18.43,-66.0,19.0,35.91
396.8,7620,-21.3,-41.4,300,30,25.980762113533157,-15.000000000000004,TJSJ,78526,1973-02-01 12:00:00,18.43,-66.0,19.0,35.91
361.0,8314,-25.7,-47.7,311,36,27.1695448880198,-23.618125043658253,TJSJ,78526,1973-02-01 12:00:00,18.43,-66.0,19.0,35.91
321.2,9144,-32.8,-54.1,325,44,25.237363199446044,-36.042689948715626,TJSJ,78526,1973-02-01 12:00:00,18.43,-66.0,19.0,35.91
300.0,9630,-36.9,-57.9,340,51,17.4430273096091,-47.92432366008133,TJSJ,78526,1973-02-01 12:00:00,18.43,-66.0,19.0,35.91
282.0,10053,-40.1,-59.1,340,56,19.153128026237443,-52.62278676401087,TJSJ,78526,1973-02-01 12:00:00,18.43,-66.0,19.0,35.91
266.0,10447,-43.5,,340,60,20.521208599540117,-56.381557247154504,TJSJ,78526,1973-02-01 12:00:00,18.43,-66.0,19.0,35.91
257.3,10668,-44.4,,340,63,21.54726902951712,-59.200635109512234,TJSJ,78526,1973-02-01 12:00:00,18.43,-66.0,19.0,35.91
250.0,10860,-45.1,,340,67,22.915349602819795,-62.95940559265586,TJSJ,78526,1973-02-01 12:00:00,18.43,-66.0,19.0,35.91
224.0,11590,-49.7,,340,68,23.257369746145464,-63.899098213441775,TJSJ,78526,1973-02-01 12:00:00,18.43,-66.0,19.0,35.91
