pressure,height,temperature,dewpoint,direction,speed,u_wind,v_wind,station,station_number,time,latitude,longitude,elevation,pw
1019.0,19,22.8,19.5,170.0,5.0,-0.8682408883346514,4.92403876506104,TJSJ,78526,1973-01-14 12:00:00,18.43,-66.0,19.0,31.14
1000.0,169,23.4,19.5,125.0,9.0,-7.372368398600925,5.162187927159415,TJSJ,78526,1973-01-14 12:00:00,18.43,-66.0,19.0,31.14
984.6,304,22.3,19.2,110.0,11.0,-10.336618828644992,3.762221576582356,TJSJ,78526,1973-01-14 12:00:00,18.43,-66.0,19.0,31.14
960.0,525,20.4,18.7,88.0,12.0,-11.992689924229149,-0.41879396043001293,TJSJ,78526,1973-01-14 12:00:00,18.43,-66.0,19.0,31.14
950.6,609,19.8,17.9,80.0,13.0,-12.802500789158705,-2.2574263096700955,TJSJ,78526,1973-01-14 12:00:00,18.43,-66.0,19.0,31.14
917.3,914,17.7,14.9,75.0,12.0,-11.59110991546882,-3.105828541230249,TJSJ,78526,1973-01-14 12:00:00,18.43,-66.0,19.0,31.14
885.1,1219,15.6,11.9,70.0,12.0,-11.2763114494309,-4.104241719908026,TJSJ,78526,1973-01-14 12:00:00,18.43,-66.0,19.0,31.14
850.0,1565,13.2,8.5,80.0,14.0,-13.787308542170912,-2.4310744873370256,TJSJ,78526,1973-01-14 12:00:00,18.43,-66.0,19.0,31.14
823.6,1828,10.9,7.8,90.0,14.0,-14.0,-8.572527594031472e-16,TJSJ,78526,1973-01-14 12:00:00,18.43,-66.0,19.0,31.14
795.0,2124,8.4,6.9,109.0,11.0,-10.400704331592486,3.581249699028723,TJSJ,78526,1973-01-14 12:00:00,18.43,-66.0,19.0,31.14
794.1,2133,8.5,6.3,110.0,11.0,-10.336618828644992,3.762221576582356,TJSJ,78526,1973-01-14 12:00:00,18.43,-66.0,19.0,31.14
765.5,2438,12.0,-12.3,110.0,12.0,-11.276311449430901,4.104241719908025,TJSJ,78526,1973-01-14 12:00:00,18.43,-66.0,19.0,31.14
762.0,2476,12.4,-14.6,109.0,12.0,-11.346222907191802,3.9068178534858795,TJSJ,78526,1973-01-14 12:00:00,18.43,-66.0,19.0,31.14
746.0,2654,13.8,-14.2,103.0,9.0,-8.769330583067116,2.024559489094785,TJSJ,78526,1973-01-14 12:00:00,18.43,-66.0,19.0,31.14
738.1,2743,13.4,-14.6,100.0,8.0,-7.878462024097664,1.3891854213354424,TJSJ,78526,1973-01-14 12:00:00,18.43,-66.0,19.0,31.14
700.0,3187,11.2,-16.8,115.0,10.0,-9.0630778703665,4.226182617406994,TJSJ,78526,1973-01-14 12:00:00,18.43,-66.0,19.0,31.14
661.1,3657,7.6,-19.5,125.0,13.0,-10.648976575756892,7.4564936725636,TJSJ,78526,1973-01-14 12:00:00,18.43,-66.0,19.0,31.14
621.0,4172,3.6,-22.4,133.0,19.0,-13.895720330764242,12.95796884118747,TJSJ,78526,1973-01-14 12:00:00,18.43,-66.0,19.0,31.14
613.7,4267,3.1,-22.8,135.0,20.0,-14.142135623730951,14.14213562373095,TJSJ,78526,1973-01-14 12:00:00,18.43,-66.0,19.0,31.14
568.5,4876,-0.4,-25.2,145.0,25.0,-14.339410908776149,20.478801107224797,TJSJ,78526,1973-01-14 12:00:00,18.43,-66.0,19.0,31.14
500.0,5900,-6.3,-29.3,125.0,4.0,-3.2766081771559668,2.2943057454041846,TJSJ,78526,1973-01-14 12:00:00,18.43,-66.0,19.0,31.14
487.3,6096,-7.6,-30.3,110.0,1.0,-0.9396926207859084,0.3420201433256687,TJSJ,78526,1973-01-14 12:00:00,18.43,-66.0,19.0,31.14
400.0,7600,-17.7,-37.7,65.0,12.0,-10.875693444439799,-5.071419140888393,TJSJ,78526,1973-01-14 12:00:00,18.43,-66.0,19.0,31.14
398.9,7620,-17.9,-37.8,65.0,12.0,-10.875693444439799,-5.071419140888393,TJSJ,78526,1973-01-14 12:00:00,18.43,-66.0,19.0,31.14
323.1,9144,-30.5,-45.3,15.0,8.0,-2.070552360820166,-7.7274066103125465,TJSJ,78526,1973-01-14 12:00:00,18.43,-66.0,19.0,31.14
300.0,9680,-34.9,-47.9,40.0,9.0,-5.785088487178854,-6.894399988070802,TJSJ,78526,1973-01-14 12:00:00,18.43,-66.0,19.0,31.14
