pressure,height,temperature,dewpoint,direction,speed,u_wind,v_wind,station,station_number,time,latitude,longitude,elevation,pw
1017.0,19,23.2,19.9,110.0,6.0,-5.638155724715451,2.0521208599540124,TJSJ,78526,1973-01-23 12:00:00,18.43,-66.0,19.0,40.43
1000.0,156,23.6,22.3,105.0,10.0,-9.659258262890683,2.5881904510252083,TJSJ,78526,1973-01-23 12:00:00,18.43,-66.0,19.0,40.43
983.0,304,22.7,21.4,95.0,16.0,-15.939115169467929,1.3944918839625318,TJSJ,78526,1973-01-23 12:00:00,18.43,-66.0,19.0,40.43
948.9,609,20.8,19.5,100.0,21.0,-20.680962813256368,3.646611731005536,TJSJ,78526,1973-01-23 12:00:00,18.43,-66.0,19.0,40.43
916.0,914,19.0,17.7,100.0,28.0,-27.574617084341824,4.8621489746740485,TJSJ,78526,1973-01-23 12:00:00,18.43,-66.0,19.0,40.43
884.2,1219,17.1,15.8,100.0,25.0,-24.6201938253052,4.341204441673257,TJSJ,78526,1973-01-23 12:00:00,18.43,-66.0,19.0,40.43
850.0,1560,15.0,13.7,105.0,21.0,-20.284442352070435,5.435199947152938,TJSJ,78526,1973-01-23 12:00:00,18.43,-66.0,19.0,40.43
823.4,1828,13.6,12.6,105.0,21.0,-20.284442352070435,5.435199947152938,TJSJ,78526,1973-01-23 12:00:00,18.43,-66.0,19.0,40.43
794.1,2133,11.9,11.3,95.0,19.0,-18.927699263743165,1.6559591122055064,TJSJ,78526,1973-01-23 12:00:00,18.43,-66.0,19.0,40.43
765.8,2438,10.3,10.0,90.0,18.0,-18.0,-1.102182119232618e-15,TJSJ,78526,1973-01-23 12:00:00,18.43,-66.0,19.0,40.43
758.0,2524,9.8,9.6,89.0,18.0,-17.997258512815044,-0.3141433158711048,TJSJ,78526,1973-01-23 12:00:00,18.43,-66.0,19.0,40.43
745.0,2669,9.8,5.9,86.0,18.0,-17.956152904676834,-1.2556165273942541,TJSJ,78526,1973-01-23 12:00:00,18.43,-66.0,19.0,40.43
738.4,2743,10.1,-1.6,85.0,18.0,-17.93150456565142,-1.5688033694578465,TJSJ,78526,1973-01-23 12:00:00,18.43,-66.0,19.0,40.43
728.0,2861,10.6,-13.4,82.0,17.0,-16.834557168606697,-2.365942716321113,TJSJ,78526,1973-01-23 12:00:00,18.43,-66.0,19.0,40.43
700.0,3186,9.0,-19.0,75.0,15.0,-14.488887394336025,-3.882285676537811,TJSJ,78526,1973-01-23 12:00:00,18.43,-66.0,19.0,40.43
660.9,3657,6.5,-19.9,70.0,11.0,-10.336618828644992,-3.7622215765823572,TJSJ,78526,1973-01-23 12:00:00,18.43,-66.0,19.0,40.43
630.0,4049,4.4,-20.6,76.0,12.0,-11.643548715311958,-2.903062747196012,TJSJ,78526,1973-01-23 12:00:00,18.43,-66.0,19.0,40.43
613.3,4267,4.1,-22.6,80.0,12.0,-11.817693036146496,-2.083778132003165,TJSJ,78526,1973-01-23 12:00:00,18.43,-66.0,19.0,40.43
610.0,4311,4.0,-23.0,80.0,12.0,-11.817693036146496,-2.083778132003165,TJSJ,78526,1973-01-23 12:00:00,18.43,-66.0,19.0,40.43
568.4,4876,1.1,-25.2,75.0,17.0,-16.42073904691416,-4.399923766742853,TJSJ,78526,1973-01-23 12:00:00,18.43,-66.0,19.0,40.43
500.0,5900,-4.3,-29.3,40.0,22.0,-14.141327413103863,-16.852977748617516,TJSJ,78526,1973-01-23 12:00:00,18.43,-66.0,19.0,40.43
487.4,6096,-5.8,-30.1,35.0,22.0,-12.618681599723013,-18.02134497435782,TJSJ,78526,1973-01-23 12:00:00,18.43,-66.0,19.0,40.43
400.0,7620,-17.9,-35.9,355.0,43.0,3.7476969381493075,-42.83637201794506,TJSJ,78526,1973-01-23 12:00:00,18.43,-66.0,19.0,40.43
336.0,8897,-28.3,-40.3,347.0,49.0,11.022601662849402,-47.744133174476524,TJSJ,78526,1973-01-23 12:00:00,18.43,-66.0,19.0,40.43
324.5,9144,-30.0,-42.0,345.0,50.0,12.940952255126033,-48.29629131445341,TJSJ,78526,1973-01-23 12:00:00,18.43,-66.0,19.0,40.43
