pressure,height,temperature,dewpoint,direction,speed,u_wind,v_wind,station,station_number,time,latitude,longitude,elevation,pw
1015.0,19,23.2,18.4,140.0,5.0,-3.2139380484326976,3.8302222155948895,TJSJ,78526,1973-01-19 12:00:00,18.43,-66.0,19.0,33.13
1000.0,139,22.0,18.9,125.0,8.0,-6.5532163543119335,4.588611490808369,TJSJ,78526,1973-01-19 12:00:00,18.43,-66.0,19.0,33.13
981.2,304,21.4,18.0,115.0,10.0,-9.0630778703665,4.226182617406994,TJSJ,78526,1973-01-19 12:00:00,18.43,-66.0,19.0,33.13
947.3,609,20.4,16.4,130.0,14.0,-10.724622203665692,8.99902653561155,TJSJ,78526,1973-01-19 12:00:00,18.43,-66.0,19.0,33.13
920.0,862,19.6,15.0,130.0,16.0,-12.256711089903648,10.28460175498463,TJSJ,78526,1973-01-19 12:00:00,18.43,-66.0,19.0,33.13
914.5,914,19.2,14.7,130.0,17.0,-13.022755533022627,10.92738936467117,TJSJ,78526,1973-01-19 12:00:00,18.43,-66.0,19.0,33.13
882.5,1219,17.2,13.0,130.0,14.0,-10.724622203665692,8.99902653561155,TJSJ,78526,1973-01-19 12:00:00,18.43,-66.0,19.0,33.13
850.0,1540,15.0,11.2,150.0,10.0,-4.999999999999999,8.660254037844387,TJSJ,78526,1973-01-19 12:00:00,18.43,-66.0,19.0,33.13
838.0,1661,14.6,8.6,162.0,10.0,-3.090169943749475,9.510565162951535,TJSJ,78526,1973-01-19 12:00:00,18.43,-66.0,19.0,33.13
821.4,1828,13.3,8.1,180.0,9.0,-1.102182119232618e-15,9.0,TJSJ,78526,1973-01-19 12:00:00,18.43,-66.0,19.0,33.13
792.0,2133,10.8,7.3,230.0,8.0,6.128355544951823,5.142300877492316,TJSJ,78526,1973-01-19 12:00:00,18.43,-66.0,19.0,33.13
763.6,2438,8.4,6.5,250.0,7.0,6.5778483455013586,2.39414100327968,TJSJ,78526,1973-01-19 12:00:00,18.43,-66.0,19.0,33.13
745.0,2644,6.8,5.9,210.0,9.0,4.500000000000001,7.794228634059947,TJSJ,78526,1973-01-19 12:00:00,18.43,-66.0,19.0,33.13
736.1,2743,9.4,-5.5,190.0,10.0,1.7364817766693048,9.84807753012208,TJSJ,78526,1973-01-19 12:00:00,18.43,-66.0,19.0,33.13
