pressure,height,temperature,dewpoint,direction,speed,u_wind,v_wind,station,station_number,time,latitude,longitude,elevation,pw
1013.0,19,23.2,18.2,190,7,1.2155372436685132,6.893654271085456,TJSJ,78526,1973-02-21 12:00:00,18.43,-66.0,19.0,31.86
1000.0,121,23.2,17.2,205,8,3.380946093925594,7.2504622962932,TJSJ,78526,1973-02-21 12:00:00,18.43,-66.0,19.0,31.86
979.1,304,22.2,15.8,220,8,5.142300877492314,6.128355544951824,TJSJ,78526,1973-02-21 12:00:00,18.43,-66.0,19.0,31.86
945.2,609,20.5,13.4,250,12,11.276311449430901,4.104241719908023,TJSJ,78526,1973-02-21 12:00:00,18.43,-66.0,19.0,31.86
912.5,914,18.8,11.0,275,17,16.935309867559674,-1.4816476267101841,TJSJ,78526,1973-02-21 12:00:00,18.43,-66.0,19.0,31.86
904.0,995,18.4,10.4,279,17,16.790701790117343,-2.6593859056839215,TJSJ,78526,1973-02-21 12:00:00,18.43,-66.0,19.0,31.86
880.5,1219,16.8,11.2,290,18,16.91446717414635,-6.156362579862042,TJSJ,78526,1973-02-21 12:00:00,18.43,-66.0,19.0,31.86
850.0,1520,14.6,12.3,295,21,19.03246352776965,-8.874983496554691,TJSJ,78526,1973-02-21 12:00:00,18.43,-66.0,19.0,31.86
825.0,1772,12.8,10.5,295,21,19.03246352776965,-8.874983496554691,TJSJ,78526,1973-02-21 12:00:00,18.43,-66.0,19.0,31.86
819.6,1828,12.7,9.9,295,21,19.03246352776965,-8.874983496554691,TJSJ,78526,1973-02-21 12:00:00,18.43,-66.0,19.0,31.86
790.3,2133,12.1,6.7,300,23,19.918584287042087,-11.500000000000002,TJSJ,78526,1973-02-21 12:00:00,18.43,-66.0,19.0,31.86
763.0,2429,11.6,3.6,290,26,24.432008140433616,-8.892523726467394,TJSJ,78526,1973-02-21 12:00:00,18.43,-66.0,19.0,31.86
762.2,2438,11.7,3.1,290,26,24.432008140433616,-8.892523726467394,TJSJ,78526,1973-02-21 12:00:00,18.43,-66.0,19.0,31.86
744.0,2640,13.2,-6.8,270,21,21.0,3.857637417314163e-15,TJSJ,78526,1973-02-21 12:00:00,18.43,-66.0,19.0,31.86
734.9,2743,12.6,-8.0,260,19,18.711347307231954,3.2993153756716764,TJSJ,78526,1973-02-21 12:00:00,18.43,-66.0,19.0,31.86
700.0,3150,10.2,-12.8,250,24,22.552622898861802,8.208483439816046,TJSJ,78526,1973-02-21 12:00:00,18.43,-66.0,19.0,31.86
658.2,3657,8.0,-16.7,275,29,28.88964624466062,-2.527516539682079,TJSJ,78526,1973-02-21 12:00:00,18.43,-66.0,19.0,31.86
611.1,4267,5.3,-21.5,285,41,39.602958877851805,-10.611580849203332,TJSJ,78526,1973-02-21 12:00:00,18.43,-66.0,19.0,31.86
606.0,4336,5.0,-22.0,286,41,39.41172953347107,-11.301131588496975,TJSJ,78526,1973-02-21 12:00:00,18.43,-66.0,19.0,31.86
566.8,4876,0.5,-24.5,290,44,41.34647531457997,-15.048886306329436,TJSJ,78526,1973-02-21 12:00:00,18.43,-66.0,19.0,31.86
566.0,4888,0.4,-24.6,290,44,41.34647531457997,-15.048886306329436,TJSJ,78526,1973-02-21 12:00:00,18.43,-66.0,19.0,31.86
541.0,5248,-2.7,-10.7,288,45,42.797543233281914,-13.905764746872626,TJSJ,78526,1973-02-21 12:00:00,18.43,-66.0,19.0,31.86
526.0,5471,-3.5,-14.5,287,46,43.99001877429963,-13.449098417245889,TJSJ,78526,1973-02-21 12:00:00,18.43,-66.0,19.0,31.86
500.0,5870,-5.1,-19.1,285,48,46.36443966187528,-12.423314164920974,TJSJ,78526,1973-02-21 12:00:00,18.43,-66.0,19.0,31.86
485.7,6096,-6.2,-22.0,275,37,36.85920382939459,-3.224762481663342,TJSJ,78526,1973-02-21 12:00:00,18.43,-66.0,19.0,31.86
446.0,6761,-9.5,-30.5,277,34,33.74656915580495,-4.143557675775021,TJSJ,78526,1973-02-21 12:00:00,18.43,-66.0,19.0,31.86
400.0,7590,-16.9,-36.9,280,30,29.544232590366242,-5.209445330007899,TJSJ,78526,1973-02-21 12:00:00,18.43,-66.0,19.0,31.86
398.4,7620,-17.1,-37.0,280,29,28.559424837354037,-5.035797152340969,TJSJ,78526,1973-02-21 12:00:00,18.43,-66.0,19.0,31.86
323.0,9144,-30.0,-44.0,280,32,31.51384809639066,-5.556741685341759,TJSJ,78526,1973-02-21 12:00:00,18.43,-66.0,19.0,31.86
300.0,9680,-34.5,-46.5,280,34,33.48346360241508,-5.904038040675619,TJSJ,78526,1973-02-21 12:00:00,18.43,-66.0,19.0,31.86
273.0,10333,-40.1,-51.1,293,39,35.89968928464518,-15.238514011081666,TJSJ,78526,1973-02-21 12:00:00,18.43,-66.0,19.0,31.86
259.9,10668,-42.6,,300,41,35.50704155516198,-20.500000000000004,TJSJ,78526,1973-02-21 12:00:00,18.43,-66.0,19.0,31.86
250.0,10930,-44.5,,300,50,43.30127018922193,-25.000000000000007,TJSJ,78526,1973-02-21 12:00:00,18.43,-66.0,19.0,31.86
200.0,12380,-56.5,,305,54,44.23421039160556,-30.973127562956485,TJSJ,78526,1973-02-21 12:00:00,18.43,-66.0,19.0,31.86
169.1,13411,-63.4,,280,63,62.042888439769115,-10.939835193016588,TJSJ,78526,1973-02-21 12:00:00,18.43,-66.0,19.0,31.86
167.0,13489,-63.9,,280,70,68.93654271085457,-12.155372436685099,TJSJ,78526,1973-02-21 12:00:00,18.43,-66.0,19.0,31.86
150.0,14150,-68.3,,285,58,56.02369792476597,-15.011504615946176,TJSJ,78526,1973-02-21 12:00:00,18.43,-66.0,19.0,31.86
138.0,14646,-70.5,,294,53,48.41790925505786,-21.557042083017386,TJSJ,78526,1973-02-21 12:00:00,18.43,-66.0,19.0,31.86
128.0,15092,-69.7,,302,49,41.55435671166488,-25.96604394742703,TJSJ,78526,1973-02-21 12:00:00,18.43,-66.0,19.0,31.86
124.8,15240,-70.5,,305,48,39.319298125871605,-27.53166894485021,TJSJ,78526,1973-02-21 12:00:00,18.43,-66.0,19.0,31.86
100.0,16530,-77.3,,265,51,50.80592960267902,4.44494288013057,TJSJ,78526,1973-02-21 12:00:00,18.43,-66.0,19.0,31.86
