pressure,height,temperature,dewpoint,direction,speed,u_wind,v_wind,station,station_number,time,latitude,longitude,elevation,pw
278.0,10185,-40.1,-54.1,311.0,50.0,37.735479011138615,-32.80295144952535,TJSJ,78526,1973-02-20 12:00:00,18.43,-66.0,19.0,23.32
258.8,10668,-44.6,,315.0,48.0,33.941125496954285,-33.94112549695427,TJSJ,78526,1973-02-20 12:00:00,18.43,-66.0,19.0,23.32
250.0,10900,-46.7,,315.0,41.0,28.991378028648455,-28.99137802864844,TJSJ,78526,1973-02-20 12:00:00,18.43,-66.0,19.0,23.32
235.9,11277,-49.7,,310.0,73.0,55.9212443476854,-46.923495507117366,TJSJ,78526,1973-02-20 12:00:00,18.43,-66.0,19.0,23.32
235.0,11303,-49.9,,310.0,79.0,60.517511006399275,-50.780221165236604,TJSJ,78526,1973-02-20 12:00:00,18.43,-66.0,19.0,23.32
221.0,11703,-53.1,,308.0,68.0,53.58473124525708,-41.86498032214478,TJSJ,78526,1973-02-20 12:00:00,18.43,-66.0,19.0,23.32
200.0,12340,-56.1,,305.0,51.0,41.776754258738585,-29.252398253903348,TJSJ,78526,1973-02-20 12:00:00,18.43,-66.0,19.0,23.32
185.7,12801,-58.7,,280.0,41.0,40.37711787350053,-7.119575284344129,TJSJ,78526,1973-02-20 12:00:00,18.43,-66.0,19.0,23.32
150.0,14130,-66.3,,290.0,64.0,60.14032773029813,-21.889289172842815,TJSJ,78526,1973-02-20 12:00:00,18.43,-66.0,19.0,23.32
100.0,16540,-73.7,,280.0,43.0,42.34673337952495,-7.466871639677989,TJSJ,78526,1973-02-20 12:00:00,18.43,-66.0,19.0,23.32
81.0,17749,-80.7,,283.0,32.0,31.179842073127528,-7.1984337390036774,TJSJ,78526,1973-02-20 12:00:00,18.43,-66.0,19.0,23.32
70.0,18580,-76.7,,285.0,25.0,24.14814565722671,-6.470476127563007,TJSJ,78526,1973-02-20 12:00:00,18.43,-66.0,19.0,23.32
61.0,19388,-69.3,,320.0,21.0,13.498539803417332,-16.086933305498533,TJSJ,78526,1973-02-20 12:00:00,18.43,-66.0,19.0,23.32
50.0,20570,-71.5,,10.0,16.0,-2.7783708426708853,-15.756924048195328,TJSJ,78526,1973-02-20 12:00:00,18.43,-66.0,19.0,23.32
44.0,21331,-69.1,,15.0,13.0,-3.3646475863327696,-12.557035741757888,TJSJ,78526,1973-02-20 12:00:00,18.43,-66.0,19.0,23.32
38.0,22231,-59.1,,21.0,10.0,-3.5836794954530027,-9.335804264972017,TJSJ,78526,1973-02-20 12:00:00,18.43,-66.0,19.0,23.32
30.0,23720,-58.1,,30.0,4.0,-1.9999999999999998,-3.464101615137755,TJSJ,78526,1973-02-20 12:00:00,18.43,-66.0,19.0,23.32
21.0,26002,-50.3,,48.0,8.0,-5.945158603819154,-5.353044850870866,TJSJ,78526,1973-02-20 12:00:00,18.43,-66.0,19.0,23.32
20.0,26320,-49.5,,50.0,8.0,-6.128355544951824,-5.142300877492315,TJSJ,78526,1973-02-20 12:00:00,18.43,-66.0,19.0,23.32
18.0,27014,-46.7,,,,,,TJSJ,78526,1973-02-20 12:00:00,18.43,-66.0,19.0,23.32
