pressure,height,temperature,dewpoint,direction,speed,u_wind,v_wind,station,station_number,time,latitude,longitude,elevation,pw
500.0,5890,-5.7,-30.7,35.0,19.0,-10.897952290669874,-15.563888841490844,TJSJ,78526,1973-01-24 12:00:00,18.43,-66.0,19.0,26.19
486.9,6096,-6.7,-31.2,25.0,20.0,-8.452365234813989,-18.126155740732997,TJSJ,78526,1973-01-24 12:00:00,18.43,-66.0,19.0,26.19
447.0,6762,-9.7,-32.7,25.0,21.0,-8.874983496554687,-19.03246352776965,TJSJ,78526,1973-01-24 12:00:00,18.43,-66.0,19.0,26.19
400.0,7607,-17.3,-36.3,25.0,23.0,-9.720220020036088,-20.84507910184295,TJSJ,78526,1973-01-24 12:00:00,18.43,-66.0,19.0,26.19
399.3,7620,-17.4,-36.4,25.0,23.0,-9.720220020036088,-20.84507910184295,TJSJ,78526,1973-01-24 12:00:00,18.43,-66.0,19.0,26.19
322.7,9144,-29.9,-46.7,25.0,22.0,-9.297601758295388,-19.9387713148063,TJSJ,78526,1973-01-24 12:00:00,18.43,-66.0,19.0,26.19
271.0,10395,-40.1,-55.1,33.0,36.0,-19.607005260540976,-30.192140446035268,TJSJ,78526,1973-01-24 12:00:00,18.43,-66.0,19.0,26.19
260.1,10668,-42.3,,35.0,39.0,-22.369481017690795,-31.946929727270682,TJSJ,78526,1973-01-24 12:00:00,18.43,-66.0,19.0,26.19
217.0,11874,-51.9,,12.0,49.0,-10.187672850070207,-47.92923243595648,TJSJ,78526,1973-01-24 12:00:00,18.43,-66.0,19.0,26.19
206.1,12192,-53.7,,5.0,52.0,-4.532098622878225,-51.80212430077077,TJSJ,78526,1973-01-24 12:00:00,18.43,-66.0,19.0,26.19
161.1,13716,-62.3,,345.0,11.0,2.8470094961277277,-10.62518408917975,TJSJ,78526,1973-01-24 12:00:00,18.43,-66.0,19.0,26.19
125.9,15240,-70.8,,325.0,48.0,27.53166894485023,-39.3192981258716,TJSJ,78526,1973-01-24 12:00:00,18.43,-66.0,19.0,26.19
120.0,15535,-72.5,,,,,,TJSJ,78526,1973-01-24 12:00:00,18.43,-66.0,19.0,26.19
102.0,16480,-76.7,,,,,,TJSJ,78526,1973-01-24 12:00:00,18.43,-66.0,19.0,26.19
100.0,16595,-74.7,,,,,,TJSJ,78526,1973-01-24 12:00:00,18.43,-66.0,19.0,26.19
84.0,17597,-79.3,,,,,,TJSJ,78526,1973-01-24 12:00:00,18.43,-66.0,19.0,26.19
70.0,18640,-76.3,,20.0,5.0,-1.7101007166283435,-4.698463103929543,TJSJ,78526,1973-01-24 12:00:00,18.43,-66.0,19.0,26.19
57.0,19856,-66.9,,328.0,7.0,3.709434849632435,-5.936336673094981,TJSJ,78526,1973-01-24 12:00:00,18.43,-66.0,19.0,26.19
50.0,20650,-66.9,,295.0,9.0,8.15677008332985,-3.8035643556662966,TJSJ,78526,1973-01-24 12:00:00,18.43,-66.0,19.0,26.19
37.0,22483,-64.3,,345.0,8.0,2.0705523608201655,-7.7274066103125465,TJSJ,78526,1973-01-24 12:00:00,18.43,-66.0,19.0,26.19
30.0,23780,-60.1,,20.0,7.0,-2.394141003279681,-6.5778483455013586,TJSJ,78526,1973-01-24 12:00:00,18.43,-66.0,19.0,26.19
20.0,26360,-51.7,,210.0,14.0,7.000000000000002,12.12435565298214,TJSJ,78526,1973-01-24 12:00:00,18.43,-66.0,19.0,26.19
18.0,27043,-51.9,,,,,,TJSJ,78526,1973-01-24 12:00:00,18.43,-66.0,19.0,26.19
