pressure,height,temperature,dewpoint,direction,speed,u_wind,v_wind,station,station_number,time,latitude,longitude,elevation,pw
1017.0,19,25.0,18.0,70.0,10.0,-9.396926207859083,-3.4202014332566884,TJSJ,78526,1973-01-08 12:00:00,18.43,-66.0,19.0,24.93
1000.0,158,23.0,17.0,65.0,13.0,-11.78200123147645,-5.494037402629092,TJSJ,78526,1973-01-08 12:00:00,18.43,-66.0,19.0,24.93
873.0,1324,13.4,13.3,94.0,12.0,-11.97076860311789,0.837077684929504,TJSJ,78526,1973-01-08 12:00:00,18.43,-66.0,19.0,24.93
850.0,1549,12.0,6.0,100.0,12.0,-11.817693036146496,2.0837781320031636,TJSJ,78526,1973-01-08 12:00:00,18.43,-66.0,19.0,24.93
831.0,1740,14.6,-0.4,99.0,13.0,-12.839948427736791,2.0336480455230004,TJSJ,78526,1973-01-08 12:00:00,18.43,-66.0,19.0,24.93
797.0,2092,13.0,-18.0,98.0,14.0,-13.863752962381986,1.9484234134409149,TJSJ,78526,1973-01-08 12:00:00,18.43,-66.0,19.0,24.93
700.0,3178,10.0,-20.0,95.0,17.0,-16.935309867559674,1.48164762671019,TJSJ,78526,1973-01-08 12:00:00,18.43,-66.0,19.0,24.93
500.0,5900,-5.1,-32.1,55.0,9.0,-7.372368398600926,-5.162187927159415,TJSJ,78526,1973-01-08 12:00:00,18.43,-66.0,19.0,24.93
400.0,7610,-18.5,-42.5,130.0,6.0,-4.596266658713868,3.8567256581192364,TJSJ,78526,1973-01-08 12:00:00,18.43,-66.0,19.0,24.93
300.0,9700,-33.3,-54.3,175.0,8.0,-0.6972459419812655,7.969557584733964,TJSJ,78526,1973-01-08 12:00:00,18.43,-66.0,19.0,24.93
250.0,10950,-43.5,,205.0,12.0,5.071419140888391,10.8756934444398,TJSJ,78526,1973-01-08 12:00:00,18.43,-66.0,19.0,24.93
200.0,12410,-55.7,,265.0,9.0,8.96575228282571,0.7844016847289242,TJSJ,78526,1973-01-08 12:00:00,18.43,-66.0,19.0,24.93
150.0,14190,-67.7,,270.0,14.0,14.0,2.5717582782094417e-15,TJSJ,78526,1973-01-08 12:00:00,18.43,-66.0,19.0,24.93
100.0,16580,-76.5,,15.0,14.0,-3.6234666314352904,-13.522961568046956,TJSJ,78526,1973-01-08 12:00:00,18.43,-66.0,19.0,24.93
78.0,17993,-81.5,,32.0,15.0,-7.948788963498074,-12.72072144234639,TJSJ,78526,1973-01-08 12:00:00,18.43,-66.0,19.0,24.93
70.0,18610,-75.3,,40.0,15.0,-9.641814145298088,-11.49066664678467,TJSJ,78526,1973-01-08 12:00:00,18.43,-66.0,19.0,24.93
59.0,19620,-67.7,,73.0,13.0,-12.43196182751946,-3.800832161395578,TJSJ,78526,1973-01-08 12:00:00,18.43,-66.0,19.0,24.93
50.0,20620,-65.9,,105.0,11.0,-10.62518408917975,2.8470094961277295,TJSJ,78526,1973-01-08 12:00:00,18.43,-66.0,19.0,24.93
44.5,21336,-60.9,,110.0,8.0,-7.517540966287267,2.7361611466053497,TJSJ,78526,1973-01-08 12:00:00,18.43,-66.0,19.0,24.93
42.0,21698,-58.3,,97.0,8.0,-7.940369213130577,0.9749547472411789,TJSJ,78526,1973-01-08 12:00:00,18.43,-66.0,19.0,24.93
30.0,23820,-57.5,,25.0,9.0,-3.803564355666295,-8.15677008332985,TJSJ,78526,1973-01-08 12:00:00,18.43,-66.0,19.0,24.93
20.0,23820,-57.5,,30.0,9.0,-4.499999999999999,-7.794228634059948,TJSJ,78526,1973-01-08 12:00:00,18.43,-66.0,19.0,24.93
19.0,24149,-50.7,,24.0,10.0,-4.067366430758002,-9.135454576426008,TJSJ,78526,1973-01-08 12:00:00,18.43,-66.0,19.0,24.93
18.3,24384,-50.2,,20.0,10.0,-3.420201433256687,-9.396926207859085,TJSJ,78526,1973-01-08 12:00:00,18.43,-66.0,19.0,24.93
12.5,26911,-44.9,,,,,,TJSJ,78526,1973-01-08 12:00:00,18.43,-66.0,19.0,24.93
