pressure,height,temperature,dewpoint,direction,speed,u_wind,v_wind,station,station_number,time,latitude,longitude,elevation,pw
1016.0,19,22.8,18.3,190.0,5.0,0.8682408883346524,4.92403876506104,TJSJ,78526,1973-02-05 12:00:00,18.43,-66.0,19.0,31.34
1000.0,143,22.8,19.2,140.0,5.0,-3.2139380484326976,3.8302222155948895,TJSJ,78526,1973-02-05 12:00:00,18.43,-66.0,19.0,31.34
981.5,304,21.7,18.2,90.0,6.0,-6.0,-3.6739403974420594e-16,TJSJ,78526,1973-02-05 12:00:00,18.43,-66.0,19.0,31.34
947.5,609,19.5,16.4,90.0,8.0,-8.0,-4.898587196589413e-16,TJSJ,78526,1973-02-05 12:00:00,18.43,-66.0,19.0,31.34
914.6,914,17.3,14.6,85.0,10.0,-9.961946980917455,-0.8715574274765814,TJSJ,78526,1973-02-05 12:00:00,18.43,-66.0,19.0,31.34
901.0,1044,16.4,13.8,85.0,10.0,-9.961946980917455,-0.8715574274765814,TJSJ,78526,1973-02-05 12:00:00,18.43,-66.0,19.0,31.34
882.6,1219,15.0,13.1,85.0,10.0,-9.961946980917455,-0.8715574274765814,TJSJ,78526,1973-02-05 12:00:00,18.43,-66.0,19.0,31.34
850.0,1538,12.4,11.9,90.0,16.0,-16.0,-9.797174393178826e-16,TJSJ,78526,1973-02-05 12:00:00,18.43,-66.0,19.0,31.34
821.1,1828,11.1,10.7,95.0,16.0,-15.939115169467929,1.3944918839625318,TJSJ,78526,1973-02-05 12:00:00,18.43,-66.0,19.0,31.34
791.7,2133,9.8,9.4,110.0,16.0,-15.035081932574535,5.472322293210699,TJSJ,78526,1973-02-05 12:00:00,18.43,-66.0,19.0,31.34
788.0,2172,9.6,9.2,111.0,16.0,-14.937286823955228,5.733887192724804,TJSJ,78526,1973-02-05 12:00:00,18.43,-66.0,19.0,31.34
772.0,2343,9.4,4.6,113.0,17.0,-15.648582508691485,6.642429184317654,TJSJ,78526,1973-02-05 12:00:00,18.43,-66.0,19.0,31.34
763.1,2438,6.8,-12.2,115.0,17.0,-15.40723237962305,7.184510449591889,TJSJ,78526,1973-02-05 12:00:00,18.43,-66.0,19.0,31.34
757.0,2505,5.0,-24.0,114.0,15.0,-13.703181864639014,6.101049646137004,TJSJ,78526,1973-02-05 12:00:00,18.43,-66.0,19.0,31.34
747.0,2614,9.6,-20.4,112.0,13.0,-12.053390109368237,4.869885714406857,TJSJ,78526,1973-02-05 12:00:00,18.43,-66.0,19.0,31.34
735.4,2743,8.9,-21.1,110.0,10.0,-9.396926207859085,3.420201433256687,TJSJ,78526,1973-02-05 12:00:00,18.43,-66.0,19.0,31.34
