pressure,height,temperature,dewpoint,direction,speed,u_wind,v_wind,station,station_number,time,latitude,longitude,elevation,pw
1015.0,19,24.4,19.5,70.0,12.0,-11.2763114494309,-4.104241719908026,TJSJ,78526,1973-01-05 12:00:00,18.43,-66.0,19.0,23.53
1000.0,137,24.0,17.0,65.0,13.0,-11.78200123147645,-5.494037402629092,TJSJ,78526,1973-01-05 12:00:00,18.43,-66.0,19.0,23.53
981.0,304,22.6,16.8,60.0,15.0,-12.990381056766578,-7.500000000000002,TJSJ,78526,1973-01-05 12:00:00,18.43,-66.0,19.0,23.53
956.0,529,20.6,16.6,60.0,15.0,-12.990381056766578,-7.500000000000002,TJSJ,78526,1973-01-05 12:00:00,18.43,-66.0,19.0,23.53
947.2,609,20.1,15.2,60.0,15.0,-12.990381056766578,-7.500000000000002,TJSJ,78526,1973-01-05 12:00:00,18.43,-66.0,19.0,23.53
914.2,914,18.1,9.6,60.0,17.0,-14.722431864335457,-8.500000000000002,TJSJ,78526,1973-01-05 12:00:00,18.43,-66.0,19.0,23.53
900.0,1049,17.2,7.2,60.0,16.0,-13.856406460551018,-8.000000000000002,TJSJ,78526,1973-01-05 12:00:00,18.43,-66.0,19.0,23.53
882.2,1219,16.0,8.0,60.0,15.0,-12.990381056766578,-7.500000000000002,TJSJ,78526,1973-01-05 12:00:00,18.43,-66.0,19.0,23.53
873.0,1308,15.4,8.4,57.0,15.0,-12.58005851918136,-8.169585525225406,TJSJ,78526,1973-01-05 12:00:00,18.43,-66.0,19.0,23.53
850.0,1534,14.6,-5.4,50.0,15.0,-11.49066664678467,-9.64181414529809,TJSJ,78526,1973-01-05 12:00:00,18.43,-66.0,19.0,23.53
820.9,1828,12.5,4.0,50.0,15.0,-11.49066664678467,-9.64181414529809,TJSJ,78526,1973-01-05 12:00:00,18.43,-66.0,19.0,23.53
808.0,1961,11.6,8.2,50.0,15.0,-11.49066664678467,-9.64181414529809,TJSJ,78526,1973-01-05 12:00:00,18.43,-66.0,19.0,23.53
791.6,2133,12.3,-4.4,50.0,15.0,-11.49066664678467,-9.64181414529809,TJSJ,78526,1973-01-05 12:00:00,18.43,-66.0,19.0,23.53
784.0,2214,12.6,-10.4,53.0,14.0,-11.1808971406621,-8.425410324128677,TJSJ,78526,1973-01-05 12:00:00,18.43,-66.0,19.0,23.53
763.4,2438,12.6,-13.4,60.0,13.0,-11.258330249197702,-6.500000000000002,TJSJ,78526,1973-01-05 12:00:00,18.43,-66.0,19.0,23.53
736.1,2743,12.6,-17.6,50.0,15.0,-11.49066664678467,-9.64181414529809,TJSJ,78526,1973-01-05 12:00:00,18.43,-66.0,19.0,23.53
731.0,2802,12.6,-18.4,47.0,16.0,-11.701659225906727,-10.911973760999976,TJSJ,78526,1973-01-05 12:00:00,18.43,-66.0,19.0,23.53
700.0,3164,10.6,-20.4,30.0,24.0,-11.999999999999998,-20.784609690826528,TJSJ,78526,1973-01-05 12:00:00,18.43,-66.0,19.0,23.53
659.2,3657,7.9,-22.4,25.0,23.0,-9.720220020036088,-20.84507910184295,TJSJ,78526,1973-01-05 12:00:00,18.43,-66.0,19.0,23.53
611.9,4267,4.5,-24.8,20.0,26.0,-8.892523726467386,-24.43200814043362,TJSJ,78526,1973-01-05 12:00:00,18.43,-66.0,19.0,23.53
600.0,4428,3.6,-25.4,20.0,27.0,-9.234543869793056,-25.37170076121953,TJSJ,78526,1973-01-05 12:00:00,18.43,-66.0,19.0,23.53
567.2,4876,0.7,-27.6,20.0,31.0,-10.60262444309573,-29.13047124436316,TJSJ,78526,1973-01-05 12:00:00,18.43,-66.0,19.0,23.53
500.0,5880,-5.7,-32.7,25.0,32.0,-13.523784375702382,-29.001849185172798,TJSJ,78526,1973-01-05 12:00:00,18.43,-66.0,19.0,23.53
486.1,6096,-7.2,-33.9,20.0,33.0,-11.286664729747068,-31.00985648593498,TJSJ,78526,1973-01-05 12:00:00,18.43,-66.0,19.0,23.53
400.0,7590,-17.5,-42.5,10.0,28.0,-4.862148974674049,-27.574617084341824,TJSJ,78526,1973-01-05 12:00:00,18.43,-66.0,19.0,23.53
398.3,7620,-17.7,-42.7,10.0,28.0,-4.862148974674049,-27.574617084341824,TJSJ,78526,1973-01-05 12:00:00,18.43,-66.0,19.0,23.53
351.0,8534,-25.1,-48.3,360.0,29.0,7.102951435054649e-15,-29.0,TJSJ,78526,1973-01-05 12:00:00,18.43,-66.0,19.0,23.53
322.6,9144,-30.1,-52.1,355.0,37.0,3.2247624816633578,-36.85920382939459,TJSJ,78526,1973-01-05 12:00:00,18.43,-66.0,19.0,23.53
300.0,9670,-34.3,-55.3,345.0,36.0,9.317485623690745,-34.77332974640646,TJSJ,78526,1973-01-05 12:00:00,18.43,-66.0,19.0,23.53
272.0,10348,-40.1,-60.1,332.0,40.0,18.778862511435634,-35.31790371435707,TJSJ,78526,1973-01-05 12:00:00,18.43,-66.0,19.0,23.53
259.5,10668,-41.8,,325.0,42.0,24.090210326743954,-34.404385860137644,TJSJ,78526,1973-01-05 12:00:00,18.43,-66.0,19.0,23.53
250.0,10920,-43.1,,325.0,43.0,24.663786763095,-35.223537904426635,TJSJ,78526,1973-01-05 12:00:00,18.43,-66.0,19.0,23.53
200.0,12380,-55.3,,320.0,52.0,33.42495570370006,-39.83431104218685,TJSJ,78526,1973-01-05 12:00:00,18.43,-66.0,19.0,23.53
187.0,12801,-58.7,,325.0,53.0,30.399551126605463,-43.41505834731655,TJSJ,78526,1973-01-05 12:00:00,18.43,-66.0,19.0,23.53
167.0,13506,-64.3,,322.0,46.0,28.320427864980275,-36.24849466590921,TJSJ,78526,1973-01-05 12:00:00,18.43,-66.0,19.0,23.53
150.0,14160,-65.5,,320.0,40.0,25.711504387461584,-30.641777724759113,TJSJ,78526,1973-01-05 12:00:00,18.43,-66.0,19.0,23.53
125.1,15240,-72.0,,315.0,24.0,16.970562748477143,-16.970562748477136,TJSJ,78526,1973-01-05 12:00:00,18.43,-66.0,19.0,23.53
111.0,15948,-76.3,,320.0,22.0,14.141327413103872,-16.852977748617512,TJSJ,78526,1973-01-05 12:00:00,18.43,-66.0,19.0,23.53
100.0,16550,-77.3,,325.0,21.0,12.045105163371977,-17.202192930068822,TJSJ,78526,1973-01-05 12:00:00,18.43,-66.0,19.0,23.53
92.0,17029,-77.3,,340.0,19.0,6.498382723187704,-17.85415979493226,TJSJ,78526,1973-01-05 12:00:00,18.43,-66.0,19.0,23.53
84.0,17548,-80.3,,357.0,16.0,0.8373752998871099,-15.978072556073181,TJSJ,78526,1973-01-05 12:00:00,18.43,-66.0,19.0,23.53
70.0,18600,-72.7,,30.0,11.0,-5.499999999999999,-9.526279441628827,TJSJ,78526,1973-01-05 12:00:00,18.43,-66.0,19.0,23.53
62.0,19316,-72.3,,37.0,10.0,-6.018150231520483,-7.986355100472928,TJSJ,78526,1973-01-05 12:00:00,18.43,-66.0,19.0,23.53
50.0,20620,-61.7,,50.0,9.0,-6.894399988070802,-5.785088487178855,TJSJ,78526,1973-01-05 12:00:00,18.43,-66.0,19.0,23.53
42.0,21701,-61.7,,67.0,9.0,-8.284543681071963,-3.5165801564034633,TJSJ,78526,1973-01-05 12:00:00,18.43,-66.0,19.0,23.53
30.0,23830,-53.1,,100.0,8.0,-7.878462024097664,1.3891854213354424,TJSJ,78526,1973-01-05 12:00:00,18.43,-66.0,19.0,23.53
22.0,25816,-55.5,,207.0,10.0,4.539904997395467,8.910065241883679,TJSJ,78526,1973-01-05 12:00:00,18.43,-66.0,19.0,23.53
20.0,26430,-50.9,,240.0,10.0,8.660254037844384,5.000000000000004,TJSJ,78526,1973-01-05 12:00:00,18.43,-66.0,19.0,23.53
13.0,29311,-38.5,,,,,,TJSJ,78526,1973-01-05 12:00:00,18.43,-66.0,19.0,23.53
11.0,30458,-38.5,,,,,,TJSJ,78526,1973-01-05 12:00:00,18.43,-66.0,19.0,23.53
