pressure,height,temperature,dewpoint,direction,speed,u_wind,v_wind,station,station_number,time,latitude,longitude,elevation,pw
1015.0,19,23.2,18.4,140.0,3.0,-1.9283628290596184,2.2981333293569337,TJSJ,78526,1973-02-23 12:00:00,18.43,-66.0,19.0,35.77
1000.0,136,22.8,19.5,115.0,4.0,-3.6252311481466,1.6904730469627973,TJSJ,78526,1973-02-23 12:00:00,18.43,-66.0,19.0,35.77
980.8,304,21.6,18.9,100.0,5.0,-4.92403876506104,0.8682408883346515,TJSJ,78526,1973-02-23 12:00:00,18.43,-66.0,19.0,35.77
946.9,609,19.3,17.9,85.0,8.0,-7.969557584733964,-0.6972459419812651,TJSJ,78526,1973-02-23 12:00:00,18.43,-66.0,19.0,35.77
934.0,728,18.4,17.5,87.0,10.0,-9.986295347545738,-0.5233595624294397,TJSJ,78526,1973-02-23 12:00:00,18.43,-66.0,19.0,35.77
913.8,914,17.2,16.2,90.0,12.0,-12.0,-7.347880794884119e-16,TJSJ,78526,1973-02-23 12:00:00,18.43,-66.0,19.0,35.77
881.7,1219,15.2,14.2,90.0,10.0,-10.0,-6.123233995736766e-16,TJSJ,78526,1973-02-23 12:00:00,18.43,-66.0,19.0,35.77
850.0,1531,13.2,12.1,50.0,5.0,-3.83022221559489,-3.2139380484326967,TJSJ,78526,1973-02-23 12:00:00,18.43,-66.0,19.0,35.77
820.2,1828,11.5,10.0,25.0,3.0,-1.2678547852220983,-2.7189233611099497,TJSJ,78526,1973-02-23 12:00:00,18.43,-66.0,19.0,35.77
790.7,2133,9.7,7.9,280.0,3.0,2.9544232590366244,-0.5209445330007899,TJSJ,78526,1973-02-23 12:00:00,18.43,-66.0,19.0,35.77
762.3,2438,7.9,5.8,260.0,7.0,6.893654271085456,1.2155372436685123,TJSJ,78526,1973-02-23 12:00:00,18.43,-66.0,19.0,35.77
734.9,2743,6.1,3.6,270.0,8.0,8.0,1.4695761589768238e-15,TJSJ,78526,1973-02-23 12:00:00,18.43,-66.0,19.0,35.77
733.0,2764,6.0,3.5,270.0,8.0,8.0,1.4695761589768238e-15,TJSJ,78526,1973-02-23 12:00:00,18.43,-66.0,19.0,35.77
723.0,2877,4.2,3.4,270.0,8.0,8.0,1.4695761589768238e-15,TJSJ,78526,1973-02-23 12:00:00,18.43,-66.0,19.0,35.77
713.0,2991,8.0,-22.0,270.0,8.0,8.0,1.4695761589768238e-15,TJSJ,78526,1973-02-23 12:00:00,18.43,-66.0,19.0,35.77
700.0,3143,9.4,-20.6,270.0,8.0,8.0,1.4695761589768238e-15,TJSJ,78526,1973-02-23 12:00:00,18.43,-66.0,19.0,35.77
675.0,3444,9.6,-20.4,258.0,9.0,8.80332840660425,1.8712052173598381,TJSJ,78526,1973-02-23 12:00:00,18.43,-66.0,19.0,35.77
657.5,3657,8.4,-21.4,250.0,9.0,8.457233587073176,3.078181289931017,TJSJ,78526,1973-02-23 12:00:00,18.43,-66.0,19.0,35.77
500.0,5870,-4.5,-31.5,270.0,24.0,24.0,4.408728476930472e-15,TJSJ,78526,1973-02-23 12:00:00,18.43,-66.0,19.0,35.77
485.6,6096,-6.3,-32.8,275.0,23.0,22.912478056110146,-2.0045820831961314,TJSJ,78526,1973-02-23 12:00:00,18.43,-66.0,19.0,35.77
