pressure,height,temperature,dewpoint,direction,speed,u_wind,v_wind,station,station_number,time,latitude,longitude,elevation,pw
1016.0,19,23.8,20.9,180.0,5.0,-6.123233995736766e-16,5.0,TJSJ,78526,1973-01-26 12:00:00,18.43,-66.0,19.0,38.37
1000.0,143,23.4,21.4,140.0,6.0,-3.856725658119237,4.596266658713867,TJSJ,78526,1973-01-26 12:00:00,18.43,-66.0,19.0,38.37
981.5,304,22.4,20.4,130.0,6.0,-4.596266658713868,3.8567256581192364,TJSJ,78526,1973-01-26 12:00:00,18.43,-66.0,19.0,38.37
947.3,609,20.5,18.4,100.0,8.0,-7.878462024097664,1.3891854213354424,TJSJ,78526,1973-01-26 12:00:00,18.43,-66.0,19.0,38.37
914.3,914,18.7,16.4,90.0,11.0,-11.0,-6.735557395310443e-16,TJSJ,78526,1973-01-26 12:00:00,18.43,-66.0,19.0,38.37
882.5,1219,16.8,14.5,80.0,14.0,-13.787308542170912,-2.4310744873370256,TJSJ,78526,1973-01-26 12:00:00,18.43,-66.0,19.0,38.37
850.0,1542,14.8,12.4,60.0,9.0,-7.794228634059947,-4.500000000000001,TJSJ,78526,1973-01-26 12:00:00,18.43,-66.0,19.0,38.37
821.6,1828,12.9,9.5,60.0,10.0,-8.660254037844386,-5.000000000000001,TJSJ,78526,1973-01-26 12:00:00,18.43,-66.0,19.0,38.37
806.0,1990,11.8,7.9,57.0,9.0,-7.548035111508817,-4.901751315135244,TJSJ,78526,1973-01-26 12:00:00,18.43,-66.0,19.0,38.37
792.3,2133,12.3,3.2,55.0,9.0,-7.372368398600926,-5.162187927159415,TJSJ,78526,1973-01-26 12:00:00,18.43,-66.0,19.0,38.37
785.0,2211,12.6,0.6,56.0,9.0,-7.461338152995376,-5.032736131236721,TJSJ,78526,1973-01-26 12:00:00,18.43,-66.0,19.0,38.37
763.9,2438,11.3,0.8,60.0,10.0,-8.660254037844386,-5.000000000000001,TJSJ,78526,1973-01-26 12:00:00,18.43,-66.0,19.0,38.37
742.0,2681,10.0,1.0,64.0,8.0,-7.190352370393336,-3.5069691743126197,TJSJ,78526,1973-01-26 12:00:00,18.43,-66.0,19.0,38.37
736.5,2743,9.4,2.1,65.0,8.0,-7.2504622962931995,-3.3809460939255955,TJSJ,78526,1973-01-26 12:00:00,18.43,-66.0,19.0,38.37
713.0,3011,7.0,6.7,55.0,9.0,-7.372368398600926,-5.162187927159415,TJSJ,78526,1973-01-26 12:00:00,18.43,-66.0,19.0,38.37
700.0,3162,6.4,6.4,50.0,10.0,-7.66044443118978,-6.427876096865393,TJSJ,78526,1973-01-26 12:00:00,18.43,-66.0,19.0,38.37
694.0,3233,6.4,4.6,47.0,10.0,-7.313537016191704,-6.819983600624985,TJSJ,78526,1973-01-26 12:00:00,18.43,-66.0,19.0,38.37
676.0,3452,9.0,-20.0,38.0,11.0,-6.772276228582241,-8.668118289673941,TJSJ,78526,1973-01-26 12:00:00,18.43,-66.0,19.0,38.37
659.5,3657,8.3,-20.3,30.0,11.0,-5.499999999999999,-9.526279441628827,TJSJ,78526,1973-01-26 12:00:00,18.43,-66.0,19.0,38.37
629.0,4050,7.0,-21.0,24.0,12.0,-4.880839716909603,-10.96254549171121,TJSJ,78526,1973-01-26 12:00:00,18.43,-66.0,19.0,38.37
612.6,4267,5.5,-21.6,20.0,12.0,-4.104241719908025,-11.276311449430901,TJSJ,78526,1973-01-26 12:00:00,18.43,-66.0,19.0,38.37
593.0,4535,3.6,-22.4,350.0,9.0,1.5628335990023734,-8.863269777109872,TJSJ,78526,1973-01-26 12:00:00,18.43,-66.0,19.0,38.37
568.4,4876,-0.3,-26.9,310.0,6.0,4.596266658713869,-3.8567256581192355,TJSJ,78526,1973-01-26 12:00:00,18.43,-66.0,19.0,38.37
553.0,5098,-2.9,-29.9,308.0,8.0,6.304086028853774,-4.925291802605268,TJSJ,78526,1973-01-26 12:00:00,18.43,-66.0,19.0,38.37
500.0,5900,-4.3,-28.3,300.0,14.0,12.12435565298214,-7.000000000000002,TJSJ,78526,1973-01-26 12:00:00,18.43,-66.0,19.0,38.37
487.4,6096,-5.9,-29.5,300.0,14.0,12.12435565298214,-7.000000000000002,TJSJ,78526,1973-01-26 12:00:00,18.43,-66.0,19.0,38.37
400.0,7610,-17.9,-38.9,290.0,12.0,11.2763114494309,-4.104241719908028,TJSJ,78526,1973-01-26 12:00:00,18.43,-66.0,19.0,38.37
399.4,7620,-18.0,-38.9,290.0,13.0,12.216004070216808,-4.446261863233697,TJSJ,78526,1973-01-26 12:00:00,18.43,-66.0,19.0,38.37
323.7,9144,-32.1,-43.2,310.0,20.0,15.320888862379562,-12.855752193730785,TJSJ,78526,1973-01-26 12:00:00,18.43,-66.0,19.0,38.37
316.0,9318,-33.7,-43.7,315.0,25.0,17.677669529663692,-17.677669529663685,TJSJ,78526,1973-01-26 12:00:00,18.43,-66.0,19.0,38.37
300.0,9680,-37.1,-41.8,325.0,35.0,20.07517527228663,-28.670321550114704,TJSJ,78526,1973-01-26 12:00:00,18.43,-66.0,19.0,38.37
284.0,10055,-40.1,-42.5,320.0,40.0,25.711504387461584,-30.641777724759113,TJSJ,78526,1973-01-26 12:00:00,18.43,-66.0,19.0,38.37
283.9,10058,-40.1,,320.0,40.0,25.711504387461584,-30.641777724759113,TJSJ,78526,1973-01-26 12:00:00,18.43,-66.0,19.0,38.37
259.2,10668,-44.8,,330.0,42.0,21.000000000000018,-36.37306695894641,TJSJ,78526,1973-01-26 12:00:00,18.43,-66.0,19.0,38.37
250.0,10910,-46.7,,335.0,47.0,19.863058301812863,-42.59646599072255,TJSJ,78526,1973-01-26 12:00:00,18.43,-66.0,19.0,38.37
236.3,11277,-49.2,,340.0,56.0,19.153128026237443,-52.62278676401087,TJSJ,78526,1973-01-26 12:00:00,18.43,-66.0,19.0,38.37
