pressure,height,temperature,dewpoint,direction,speed,u_wind,v_wind,station,station_number,time,latitude,longitude,elevation,pw
1016.0,19,22.8,19.0,170.0,5.0,-0.8682408883346514,4.92403876506104,TJSJ,78526,1973-01-25 12:00:00,18.43,-66.0,19.0,24.84
1000.0,146,22.8,20.1,130.0,7.0,-5.362311101832846,4.499513267805775,TJSJ,78526,1973-01-25 12:00:00,18.43,-66.0,19.0,24.84
981.8,304,21.9,18.4,125.0,8.0,-6.5532163543119335,4.588611490808369,TJSJ,78526,1973-01-25 12:00:00,18.43,-66.0,19.0,24.84
947.5,609,20.1,15.0,120.0,12.0,-10.392304845413264,5.999999999999997,TJSJ,78526,1973-01-25 12:00:00,18.43,-66.0,19.0,24.84
914.5,914,18.3,11.6,140.0,14.0,-8.999026535611552,10.72462220366569,TJSJ,78526,1973-01-25 12:00:00,18.43,-66.0,19.0,24.84
882.6,1219,16.5,8.2,150.0,14.0,-6.999999999999999,12.124355652982143,TJSJ,78526,1973-01-25 12:00:00,18.43,-66.0,19.0,24.84
850.0,1542,14.6,4.6,130.0,13.0,-9.958577760546714,8.356238925925012,TJSJ,78526,1973-01-25 12:00:00,18.43,-66.0,19.0,24.84
821.7,1828,13.7,-7.7,135.0,13.0,-9.19238815542512,9.192388155425117,TJSJ,78526,1973-01-25 12:00:00,18.43,-66.0,19.0,24.84
813.0,1918,13.4,-11.6,136.0,14.0,-9.72521718642596,10.070757204741117,TJSJ,78526,1973-01-25 12:00:00,18.43,-66.0,19.0,24.84
792.2,2133,12.4,-13.0,140.0,15.0,-9.641814145298092,11.490666646784668,TJSJ,78526,1973-01-25 12:00:00,18.43,-66.0,19.0,24.84
763.7,2438,10.9,-14.9,135.0,16.0,-11.313708498984761,11.31370849898476,TJSJ,78526,1973-01-25 12:00:00,18.43,-66.0,19.0,24.84
736.2,2743,9.4,-16.9,140.0,16.0,-10.284601754984632,12.256711089903646,TJSJ,78526,1973-01-25 12:00:00,18.43,-66.0,19.0,24.84
700.0,3163,7.4,-19.6,135.0,11.0,-7.778174593052023,7.778174593052022,TJSJ,78526,1973-01-25 12:00:00,18.43,-66.0,19.0,24.84
659.0,3657,5.3,-20.7,100.0,8.0,-7.878462024097664,1.3891854213354424,TJSJ,78526,1973-01-25 12:00:00,18.43,-66.0,19.0,24.84
657.0,3682,5.2,-20.8,100.0,8.0,-7.878462024097664,1.3891854213354424,TJSJ,78526,1973-01-25 12:00:00,18.43,-66.0,19.0,24.84
629.0,4038,6.0,-21.0,100.0,8.0,-7.878462024097664,1.3891854213354424,TJSJ,78526,1973-01-25 12:00:00,18.43,-66.0,19.0,24.84
611.3,4267,4.7,-21.8,100.0,8.0,-7.878462024097664,1.3891854213354424,TJSJ,78526,1973-01-25 12:00:00,18.43,-66.0,19.0,24.84
566.6,4876,1.2,-24.0,75.0,11.0,-10.62518408917975,-2.847009496127728,TJSJ,78526,1973-01-25 12:00:00,18.43,-66.0,19.0,24.84
500.0,5880,-4.5,-27.5,55.0,14.0,-11.468128620045885,-8.030070108914646,TJSJ,78526,1973-01-25 12:00:00,18.43,-66.0,19.0,24.84
400.0,7590,-8.1,-28.1,60.0,18.0,-15.588457268119894,-9.000000000000002,TJSJ,78526,1973-01-25 12:00:00,18.43,-66.0,19.0,24.84
322.6,9144,-29.0,-45.3,350.0,19.0,3.2993153756716773,-18.711347307231954,TJSJ,78526,1973-01-25 12:00:00,18.43,-66.0,19.0,24.84
300.0,9670,-36.1,-51.1,350.0,20.0,3.472963553338608,-19.69615506024416,TJSJ,78526,1973-01-25 12:00:00,18.43,-66.0,19.0,24.84
285.0,10022,-40.1,-52.1,348.0,24.0,4.989880579626237,-23.475542417611333,TJSJ,78526,1973-01-25 12:00:00,18.43,-66.0,19.0,24.84
258.8,10668,-45.1,,345.0,32.0,8.282209443280662,-30.909626441250186,TJSJ,78526,1973-01-25 12:00:00,18.43,-66.0,19.0,24.84
250.0,10900,-46.9,,340.0,37.0,12.654745303049738,-34.76862696907861,TJSJ,78526,1973-01-25 12:00:00,18.43,-66.0,19.0,24.84
225.2,11582,-52.1,,340.0,48.0,16.416966879632092,-45.105245797723605,TJSJ,78526,1973-01-25 12:00:00,18.43,-66.0,19.0,24.84
210.0,12037,-55.5,,325.0,33.0,18.928022399584535,-27.03201746153672,TJSJ,78526,1973-01-25 12:00:00,18.43,-66.0,19.0,24.84
200.0,12350,-53.9,,315.0,23.0,16.263455967290597,-16.26345596729059,TJSJ,78526,1973-01-25 12:00:00,18.43,-66.0,19.0,24.84
195.4,12496,-54.7,,320.0,19.0,12.212964584044252,-14.554844419260577,TJSJ,78526,1973-01-25 12:00:00,18.43,-66.0,19.0,24.84
150.0,14150,-64.1,,325.0,12.0,6.882917236212558,-9.8298245314679,TJSJ,78526,1973-01-25 12:00:00,18.43,-66.0,19.0,24.84
124.9,15240,-71.0,,315.0,11.0,7.778174593052024,-7.778174593052021,TJSJ,78526,1973-01-25 12:00:00,18.43,-66.0,19.0,24.84
111.0,15940,-75.5,,304.0,10.0,8.290375725550415,-5.59192903470747,TJSJ,78526,1973-01-25 12:00:00,18.43,-66.0,19.0,24.84
100.0,16540,-77.3,,295.0,10.0,9.063077870366499,-4.226182617406996,TJSJ,78526,1973-01-25 12:00:00,18.43,-66.0,19.0,24.84
84.0,17535,-80.3,,315.0,7.0,4.949747468305834,-4.949747468305832,TJSJ,78526,1973-01-25 12:00:00,18.43,-66.0,19.0,24.84
70.0,18580,-75.5,,335.0,3.0,1.2678547852220976,-2.71892336110995,TJSJ,78526,1973-01-25 12:00:00,18.43,-66.0,19.0,24.84
50.0,20580,-64.3,,130.0,9.0,-6.894399988070802,5.785088487178855,TJSJ,78526,1973-01-25 12:00:00,18.43,-66.0,19.0,24.84
48.8,20726,-65.2,,115.0,8.0,-7.2504622962932,3.3809460939255946,TJSJ,78526,1973-01-25 12:00:00,18.43,-66.0,19.0,24.84
48.0,20829,-65.9,,119.0,8.0,-6.996957657115167,3.878476961970696,TJSJ,78526,1973-01-25 12:00:00,18.43,-66.0,19.0,24.84
44.2,21336,-63.1,,140.0,10.0,-6.427876096865395,7.660444431189779,TJSJ,78526,1973-01-25 12:00:00,18.43,-66.0,19.0,24.84
40.0,21955,-59.7,,135.0,9.0,-6.3639610306789285,6.363961030678928,TJSJ,78526,1973-01-25 12:00:00,18.43,-66.0,19.0,24.84
33.0,23150,-63.1,,125.0,7.0,-5.734064310022942,4.015035054457323,TJSJ,78526,1973-01-25 12:00:00,18.43,-66.0,19.0,24.84
30.0,23740,-61.3,,120.0,6.0,-5.196152422706632,2.9999999999999987,TJSJ,78526,1973-01-25 12:00:00,18.43,-66.0,19.0,24.84
29.0,23952,-58.3,,130.0,6.0,-4.596266658713868,3.8567256581192364,TJSJ,78526,1973-01-25 12:00:00,18.43,-66.0,19.0,24.84
22.0,25689,-58.7,,216.0,8.0,4.702282018339784,6.4721359549995805,TJSJ,78526,1973-01-25 12:00:00,18.43,-66.0,19.0,24.84
20.0,26290,-57.1,,245.0,8.0,7.2504622962932,3.3809460939255933,TJSJ,78526,1973-01-25 12:00:00,18.43,-66.0,19.0,24.84
14.0,28585,-49.5,,,,,,TJSJ,78526,1973-01-25 12:00:00,18.43,-66.0,19.0,24.84
13.0,29075,-45.7,,,,,,TJSJ,78526,1973-01-25 12:00:00,18.43,-66.0,19.0,24.84
12.0,29608,-45.7,,,,,,TJSJ,78526,1973-01-25 12:00:00,18.43,-66.0,19.0,24.84
