pressure,height,temperature,dewpoint,direction,speed,u_wind,v_wind,station,station_number,time,latitude,longitude,elevation,pw
1016.0,19,24.4,17.4,60.0,10.0,-8.660254037844386,-5.000000000000001,TJSJ,78526,1973-01-06 12:00:00,18.43,-66.0,19.0,24.43
1000.0,143,23.0,16.0,55.0,13.0,-10.648976575756894,-7.4564936725636,TJSJ,78526,1973-01-06 12:00:00,18.43,-66.0,19.0,24.43
981.6,304,21.5,15.9,55.0,15.0,-12.287280664334878,-8.603646545265692,TJSJ,78526,1973-01-06 12:00:00,18.43,-66.0,19.0,24.43
947.6,609,18.5,15.6,50.0,13.0,-9.958577760546714,-8.356238925925012,TJSJ,78526,1973-01-06 12:00:00,18.43,-66.0,19.0,24.43
937.0,706,17.6,15.5,48.0,12.0,-8.917737905728732,-8.029567276306299,TJSJ,78526,1973-01-06 12:00:00,18.43,-66.0,19.0,24.43
914.5,914,16.1,13.7,45.0,11.0,-7.778174593052022,-7.778174593052023,TJSJ,78526,1973-01-06 12:00:00,18.43,-66.0,19.0,24.43
903.0,1022,15.4,12.8,40.0,11.0,-7.070663706551931,-8.426488874308758,TJSJ,78526,1973-01-06 12:00:00,18.43,-66.0,19.0,24.43
882.3,1219,15.5,4.1,30.0,11.0,-5.499999999999999,-9.526279441628827,TJSJ,78526,1973-01-06 12:00:00,18.43,-66.0,19.0,24.43
874.0,1299,15.6,0.6,34.0,11.0,-6.151121938178216,-9.119413298105458,TJSJ,78526,1973-01-06 12:00:00,18.43,-66.0,19.0,24.43
850.0,1535,14.6,-2.4,45.0,11.0,-7.778174593052022,-7.778174593052023,TJSJ,78526,1973-01-06 12:00:00,18.43,-66.0,19.0,24.43
820.9,1828,13.0,-2.1,65.0,11.0,-9.96938565740315,-4.648800879147694,TJSJ,78526,1973-01-06 12:00:00,18.43,-66.0,19.0,24.43
791.6,2133,11.3,-1.8,60.0,9.0,-7.794228634059947,-4.500000000000001,TJSJ,78526,1973-01-06 12:00:00,18.43,-66.0,19.0,24.43
789.0,2161,11.2,-1.8,60.0,9.0,-7.794228634059947,-4.500000000000001,TJSJ,78526,1973-01-06 12:00:00,18.43,-66.0,19.0,24.43
772.0,2343,13.8,-14.2,57.0,10.0,-8.386705679454241,-5.446390350150271,TJSJ,78526,1973-01-06 12:00:00,18.43,-66.0,19.0,24.43
763.3,2438,13.5,-14.4,55.0,11.0,-9.01067248717891,-6.309340799861507,TJSJ,78526,1973-01-06 12:00:00,18.43,-66.0,19.0,24.43
736.0,2743,12.4,-15.1,55.0,9.0,-7.372368398600926,-5.162187927159415,TJSJ,78526,1973-01-06 12:00:00,18.43,-66.0,19.0,24.43
700.0,3163,11.0,-16.0,45.0,10.0,-7.071067811865475,-7.0710678118654755,TJSJ,78526,1973-01-06 12:00:00,18.43,-66.0,19.0,24.43
659.2,3657,8.7,-17.1,45.0,14.0,-9.899494936611664,-9.899494936611665,TJSJ,78526,1973-01-06 12:00:00,18.43,-66.0,19.0,24.43
