"Date","Source","Site ID","POC","Daily Max 8-hour CO Concentration","UNITS","DAILY_AQI_VALUE","Site Name","DAILY_OBS_COUNT","PERCENT_COMPLETE","AQS_PARAMETER_CODE","AQS_PARAMETER_DESC","CBSA_CODE","CBSA_NAME","STATE_CODE","STATE","COUNTY_CODE","COUNTY","SITE_LATITUDE","SITE_LONGITUDE"
"03/01/1981","AQS","721270002","1","1.9","ppm","22","","24","100.0000","42101","Carbon monoxide","41980","San Juan-Carolina-Caguas, PR","72","Puerto Rico","127","San Juan","18.445223297","-66.06711024"
"03/02/1981","AQS","721270002","1","4.2","ppm","48","","15","63.0000","42101","Carbon monoxide","41980","San Juan-Carolina-Caguas, PR","72","Puerto Rico","127","San Juan","18.445223297","-66.06711024"
"03/03/1981","AQS","721270002","1","4.7","ppm","53","","24","100.0000","42101","Carbon monoxide","41980","San Juan-Carolina-Caguas, PR","72","Puerto Rico","127","San Juan","18.445223297","-66.06711024"
"03/04/1981","AQS","721270002","1","4.4","ppm","50","","24","100.0000","42101","Carbon monoxide","41980","San Juan-Carolina-Caguas, PR","72","Puerto Rico","127","San Juan","18.445223297","-66.06711024"
"03/05/1981","AQS","721270002","1","6.6","ppm","72","","24","100.0000","42101","Carbon monoxide","41980","San Juan-Carolina-Caguas, PR","72","Puerto Rico","127","San Juan","18.445223297","-66.06711024"
"03/06/1981","AQS","721270002","1","4.3","ppm","49","","24","100.0000","42101","Carbon monoxide","41980","San Juan-Carolina-Caguas, PR","72","Puerto Rico","127","San Juan","18.445223297","-66.06711024"
"03/07/1981","AQS","721270002","1","3.7","ppm","42","","24","100.0000","42101","Carbon monoxide","41980","San Juan-Carolina-Caguas, PR","72","Puerto Rico","127","San Juan","18.445223297","-66.06711024"
"03/08/1981","AQS","721270002","1","2.1","ppm","24","","24","100.0000","42101","Carbon monoxide","41980","San Juan-Carolina-Caguas, PR","72","Puerto Rico","127","San Juan","18.445223297","-66.06711024"
"03/09/1981","AQS","721270002","1","3","ppm","34","","24","100.0000","42101","Carbon monoxide","41980","San Juan-Carolina-Caguas, PR","72","Puerto Rico","127","San Juan","18.445223297","-66.06711024"
"03/10/1981","AQS","721270002","1","2.4","ppm","27","","15","63.0000","42101","Carbon monoxide","41980","San Juan-Carolina-Caguas, PR","72","Puerto Rico","127","San Juan","18.445223297","-66.06711024"
"03/11/1981","AQS","721270002","1","3","ppm","34","","24","100.0000","42101","Carbon monoxide","41980","San Juan-Carolina-Caguas, PR","72","Puerto Rico","127","San Juan","18.445223297","-66.06711024"
"03/12/1981","AQS","721270002","1","4.6","ppm","52","","24","100.0000","42101","Carbon monoxide","41980","San Juan-Carolina-Caguas, PR","72","Puerto Rico","127","San Juan","18.445223297","-66.06711024"
"03/13/1981","AQS","721270002","1","4.9","ppm","55","","24","100.0000","42101","Carbon monoxide","41980","San Juan-Carolina-Caguas, PR","72","Puerto Rico","127","San Juan","18.445223297","-66.06711024"
"03/14/1981","AQS","721270002","1","3.3","ppm","38","","24","100.0000","42101","Carbon monoxide","41980","San Juan-Carolina-Caguas, PR","72","Puerto Rico","127","San Juan","18.445223297","-66.06711024"
"03/15/1981","AQS","721270002","1","1.9","ppm","22","","24","100.0000","42101","Carbon monoxide","41980","San Juan-Carolina-Caguas, PR","72","Puerto Rico","127","San Juan","18.445223297","-66.06711024"
"03/16/1981","AQS","721270002","1","5.4","ppm","60","","24","100.0000","42101","Carbon monoxide","41980","San Juan-Carolina-Caguas, PR","72","Puerto Rico","127","San Juan","18.445223297","-66.06711024"
"03/17/1981","AQS","721270002","1","4.3","ppm","49","","17","71.0000","42101","Carbon monoxide","41980","San Juan-Carolina-Caguas, PR","72","Puerto Rico","127","San Juan","18.445223297","-66.06711024"
"03/18/1981","AQS","721270002","1","5.3","ppm","59","","24","100.0000","42101","Carbon monoxide","41980","San Juan-Carolina-Caguas, PR","72","Puerto Rico","127","San Juan","18.445223297","-66.06711024"
"03/19/1981","AQS","721270002","1","5.2","ppm","58","","24","100.0000","42101","Carbon monoxide","41980","San Juan-Carolina-Caguas, PR","72","Puerto Rico","127","San Juan","18.445223297","-66.06711024"
"03/20/1981","AQS","721270002","1","5.2","ppm","58","","24","100.0000","42101","Carbon monoxide","41980","San Juan-Carolina-Caguas, PR","72","Puerto Rico","127","San Juan","18.445223297","-66.06711024"
"03/21/1981","AQS","721270002","1","2.5","ppm","28","","24","100.0000","42101","Carbon monoxide","41980","San Juan-Carolina-Caguas, PR","72","Puerto Rico","127","San Juan","18.445223297","-66.06711024"
"03/22/1981","AQS","721270002","1","1.3","ppm","15","","24","100.0000","42101","Carbon monoxide","41980","San Juan-Carolina-Caguas, PR","72","Puerto Rico","127","San Juan","18.445223297","-66.06711024"
"03/23/1981","AQS","721270002","1","1.6","ppm","18","","24","100.0000","42101","Carbon monoxide","41980","San Juan-Carolina-Caguas, PR","72","Puerto Rico","127","San Juan","18.445223297","-66.06711024"
"03/24/1981","AQS","721270002","1","4.4","ppm","50","","24","100.0000","42101","Carbon monoxide","41980","San Juan-Carolina-Caguas, PR","72","Puerto Rico","127","San Juan","18.445223297","-66.06711024"
"03/25/1981","AQS","721270002","1","4.9","ppm","55","","17","71.0000","42101","Carbon monoxide","41980","San Juan-Carolina-Caguas, PR","72","Puerto Rico","127","San Juan","18.445223297","-66.06711024"
"03/26/1981","AQS","721270002","1","4.6","ppm","52","","24","100.0000","42101","Carbon monoxide","41980","San Juan-Carolina-Caguas, PR","72","Puerto Rico","127","San Juan","18.445223297","-66.06711024"
"03/27/1981","AQS","721270002","1","3.6","ppm","41","","24","100.0000","42101","Carbon monoxide","41980","San Juan-Carolina-Caguas, PR","72","Puerto Rico","127","San Juan","18.445223297","-66.06711024"
"03/28/1981","AQS","721270002","1","2.1","ppm","24","","24","100.0000","42101","Carbon monoxide","41980","San Juan-Carolina-Caguas, PR","72","Puerto Rico","127","San Juan","18.445223297","-66.06711024"
"03/29/1981","AQS","721270002","1","1","ppm","11","","24","100.0000","42101","Carbon monoxide","41980","San Juan-Carolina-Caguas, PR","72","Puerto Rico","127","San Juan","18.445223297","-66.06711024"
"03/30/1981","AQS","721270002","1","3.3","ppm","38","","24","100.0000","42101","Carbon monoxide","41980","San Juan-Carolina-Caguas, PR","72","Puerto Rico","127","San Juan","18.445223297","-66.06711024"
"03/31/1981","AQS","721270002","1","3.5","ppm","40","","24","100.0000","42101","Carbon monoxide","41980","San Juan-Carolina-Caguas, PR","72","Puerto Rico","127","San Juan","18.445223297","-66.06711024"
"04/01/1981","AQS","721270002","1","3.2","ppm","36","","24","100.0000","42101","Carbon monoxide","41980","San Juan-Carolina-Caguas, PR","72","Puerto Rico","127","San Juan","18.445223297","-66.06711024"
"04/02/1981","AQS","721270002","1","4.2","ppm","48","","24","100.0000","42101","Carbon monoxide","41980","San Juan-Carolina-Caguas, PR","72","Puerto Rico","127","San Juan","18.445223297","-66.06711024"
"04/03/1981","AQS","721270002","1","6.5","ppm","71","","24","100.0000","42101","Carbon monoxide","41980","San Juan-Carolina-Caguas, PR","72","Puerto Rico","127","San Juan","18.445223297","-66.06711024"
"04/04/1981","AQS","721270002","1","2.2","ppm","25","","24","100.0000","42101","Carbon monoxide","41980","San Juan-Carolina-Caguas, PR","72","Puerto Rico","127","San Juan","18.445223297","-66.06711024"
"04/05/1981","AQS","721270002","1","0.9","ppm","10","","24","100.0000","42101","Carbon monoxide","41980","San Juan-Carolina-Caguas, PR","72","Puerto Rico","127","San Juan","18.445223297","-66.06711024"
"04/06/1981","AQS","721270002","1","4","ppm","45","","24","100.0000","42101","Carbon monoxide","41980","San Juan-Carolina-Caguas, PR","72","Puerto Rico","127","San Juan","18.445223297","-66.06711024"
"04/07/1981","AQS","721270002","1","3.3","ppm","38","","13","54.0000","42101","Carbon monoxide","41980","San Juan-Carolina-Caguas, PR","72","Puerto Rico","127","San Juan","18.445223297","-66.06711024"
"04/08/1981","AQS","721270002","1","3.4","ppm","39","","24","100.0000","42101","Carbon monoxide","41980","San Juan-Carolina-Caguas, PR","72","Puerto Rico","127","San Juan","18.445223297","-66.06711024"
"04/09/1981","AQS","721270002","1","3.4","ppm","39","","24","100.0000","42101","Carbon monoxide","41980","San Juan-Carolina-Caguas, PR","72","Puerto Rico","127","San Juan","18.445223297","-66.06711024"
"04/10/1981","AQS","721270002","1","3.2","ppm","36","","24","100.0000","42101","Carbon monoxide","41980","San Juan-Carolina-Caguas, PR","72","Puerto Rico","127","San Juan","18.445223297","-66.06711024"
"04/11/1981","AQS","721270002","1","1.3","ppm","15","","24","100.0000","42101","Carbon monoxide","41980","San Juan-Carolina-Caguas, PR","72","Puerto Rico","127","San Juan","18.445223297","-66.06711024"
"04/12/1981","AQS","721270002","1","1.2","ppm","14","","24","100.0000","42101","Carbon monoxide","41980","San Juan-Carolina-Caguas, PR","72","Puerto Rico","127","San Juan","18.445223297","-66.06711024"
"04/13/1981","AQS","721270002","1","3.2","ppm","36","","15","63.0000","42101","Carbon monoxide","41980","San Juan-Carolina-Caguas, PR","72","Puerto Rico","127","San Juan","18.445223297","-66.06711024"
"04/23/1981","AQS","721270002","1","3.9","ppm","44","","4","17.0000","42101","Carbon monoxide","41980","San Juan-Carolina-Caguas, PR","72","Puerto Rico","127","San Juan","18.445223297","-66.06711024"
"04/24/1981","AQS","721270002","1","2","ppm","23","","24","100.0000","42101","Carbon monoxide","41980","San Juan-Carolina-Caguas, PR","72","Puerto Rico","127","San Juan","18.445223297","-66.06711024"
"04/25/1981","AQS","721270002","1","0.4","ppm","5","","24","100.0000","42101","Carbon monoxide","41980","San Juan-Carolina-Caguas, PR","72","Puerto Rico","127","San Juan","18.445223297","-66.06711024"
"04/26/1981","AQS","721270002","1","0.1","ppm","1","","24","100.0000","42101","Carbon monoxide","41980","San Juan-Carolina-Caguas, PR","72","Puerto Rico","127","San Juan","18.445223297","-66.06711024"
"04/27/1981","AQS","721270002","1","0.3","ppm","3","","24","100.0000","42101","Carbon monoxide","41980","San Juan-Carolina-Caguas, PR","72","Puerto Rico","127","San Juan","18.445223297","-66.06711024"
"04/28/1981","AQS","721270002","1","0","ppm","0","","15","63.0000","42101","Carbon monoxide","41980","San Juan-Carolina-Caguas, PR","72","Puerto Rico","127","San Juan","18.445223297","-66.06711024"
"05/04/1981","AQS","721270002","1","0","ppm","0","","10","42.0000","42101","Carbon monoxide","41980","San Juan-Carolina-Caguas, PR","72","Puerto Rico","127","San Juan","18.445223297","-66.06711024"
"05/05/1981","AQS","721270002","1","5.2","ppm","58","","24","100.0000","42101","Carbon monoxide","41980","San Juan-Carolina-Caguas, PR","72","Puerto Rico","127","San Juan","18.445223297","-66.06711024"
"05/06/1981","AQS","721270002","1","5.4","ppm","60","","24","100.0000","42101","Carbon monoxide","41980","San Juan-Carolina-Caguas, PR","72","Puerto Rico","127","San Juan","18.445223297","-66.06711024"
"05/07/1981","AQS","721270002","1","3.7","ppm","42","","20","83.0000","42101","Carbon monoxide","41980","San Juan-Carolina-Caguas, PR","72","Puerto Rico","127","San Juan","18.445223297","-66.06711024"
"05/11/1981","AQS","721270002","1","3.3","ppm","38","","9","38.0000","42101","Carbon monoxide","41980","San Juan-Carolina-Caguas, PR","72","Puerto Rico","127","San Juan","18.445223297","-66.06711024"
"05/12/1981","AQS","721270002","1","4.5","ppm","51","","24","100.0000","42101","Carbon monoxide","41980","San Juan-Carolina-Caguas, PR","72","Puerto Rico","127","San Juan","18.445223297","-66.06711024"
"05/13/1981","AQS","721270002","1","5.3","ppm","59","","24","100.0000","42101","Carbon monoxide","41980","San Juan-Carolina-Caguas, PR","72","Puerto Rico","127","San Juan","18.445223297","-66.06711024"
"05/14/1981","AQS","721270002","1","5.1","ppm","57","","24","100.0000","42101","Carbon monoxide","41980","San Juan-Carolina-Caguas, PR","72","Puerto Rico","127","San Juan","18.445223297","-66.06711024"
"05/15/1981","AQS","721270002","1","5.3","ppm","59","","24","100.0000","42101","Carbon monoxide","41980","San Juan-Carolina-Caguas, PR","72","Puerto Rico","127","San Juan","18.445223297","-66.06711024"
"05/16/1981","AQS","721270002","1","2.4","ppm","27","","24","100.0000","42101","Carbon monoxide","41980","San Juan-Carolina-Caguas, PR","72","Puerto Rico","127","San Juan","18.445223297","-66.06711024"
"05/17/1981","AQS","721270002","1","2.2","ppm","25","","24","100.0000","42101","Carbon monoxide","41980","San Juan-Carolina-Caguas, PR","72","Puerto Rico","127","San Juan","18.445223297","-66.06711024"
"05/18/1981","AQS","721270002","1","2.8","ppm","32","","24","100.0000","42101","Carbon monoxide","41980","San Juan-Carolina-Caguas, PR","72","Puerto Rico","127","San Juan","18.445223297","-66.06711024"
"05/19/1981","AQS","721270002","1","6.9","ppm","75","","24","100.0000","42101","Carbon monoxide","41980","San Juan-Carolina-Caguas, PR","72","Puerto Rico","127","San Juan","18.445223297","-66.06711024"
"05/20/1981","AQS","721270002","1","6.6","ppm","72","","24","100.0000","42101","Carbon monoxide","41980","San Juan-Carolina-Caguas, PR","72","Puerto Rico","127","San Juan","18.445223297","-66.06711024"
"05/21/1981","AQS","721270002","1","5.9","ppm","65","","24","100.0000","42101","Carbon monoxide","41980","San Juan-Carolina-Caguas, PR","72","Puerto Rico","127","San Juan","18.445223297","-66.06711024"
"05/22/1981","AQS","721270002","1","5.4","ppm","60","","24","100.0000","42101","Carbon monoxide","41980","San Juan-Carolina-Caguas, PR","72","Puerto Rico","127","San Juan","18.445223297","-66.06711024"
"05/23/1981","AQS","721270002","1","2.8","ppm","32","","24","100.0000","42101","Carbon monoxide","41980","San Juan-Carolina-Caguas, PR","72","Puerto Rico","127","San Juan","18.445223297","-66.06711024"
"05/24/1981","AQS","721270002","1","2.3","ppm","26","","24","100.0000","42101","Carbon monoxide","41980","San Juan-Carolina-Caguas, PR","72","Puerto Rico","127","San Juan","18.445223297","-66.06711024"
"05/25/1981","AQS","721270002","1","3","ppm","34","","24","100.0000","42101","Carbon monoxide","41980","San Juan-Carolina-Caguas, PR","72","Puerto Rico","127","San Juan","18.445223297","-66.06711024"
"05/26/1981","AQS","721270002","1","6.7","ppm","73","","24","100.0000","42101","Carbon monoxide","41980","San Juan-Carolina-Caguas, PR","72","Puerto Rico","127","San Juan","18.445223297","-66.06711024"
"05/27/1981","AQS","721270002","1","5.3","ppm","59","","24","100.0000","42101","Carbon monoxide","41980","San Juan-Carolina-Caguas, PR","72","Puerto Rico","127","San Juan","18.445223297","-66.06711024"
"05/28/1981","AQS","721270002","1","4.8","ppm","54","","24","100.0000","42101","Carbon monoxide","41980","San Juan-Carolina-Caguas, PR","72","Puerto Rico","127","San Juan","18.445223297","-66.06711024"
"05/29/1981","AQS","721270002","1","3.5","ppm","40","","24","100.0000","42101","Carbon monoxide","41980","San Juan-Carolina-Caguas, PR","72","Puerto Rico","127","San Juan","18.445223297","-66.06711024"
"05/30/1981","AQS","721270002","1","2","ppm","23","","24","100.0000","42101","Carbon monoxide","41980","San Juan-Carolina-Caguas, PR","72","Puerto Rico","127","San Juan","18.445223297","-66.06711024"
"05/31/1981","AQS","721270002","1","2.5","ppm","28","","24","100.0000","42101","Carbon monoxide","41980","San Juan-Carolina-Caguas, PR","72","Puerto Rico","127","San Juan","18.445223297","-66.06711024"
"06/01/1981","AQS","721270002","1","12.5","ppm","151","","24","100.0000","42101","Carbon monoxide","41980","San Juan-Carolina-Caguas, PR","72","Puerto Rico","127","San Juan","18.445223297","-66.06711024"
"06/02/1981","AQS","721270002","1","10.9","ppm","125","","24","100.0000","42101","Carbon monoxide","41980","San Juan-Carolina-Caguas, PR","72","Puerto Rico","127","San Juan","18.445223297","-66.06711024"
"06/03/1981","AQS","721270002","1","12.1","ppm","145","","24","100.0000","42101","Carbon monoxide","41980","San Juan-Carolina-Caguas, PR","72","Puerto Rico","127","San Juan","18.445223297","-66.06711024"
"06/04/1981","AQS","721270002","1","11.1","ppm","128","","24","100.0000","42101","Carbon monoxide","41980","San Juan-Carolina-Caguas, PR","72","Puerto Rico","127","San Juan","18.445223297","-66.06711024"
"06/05/1981","AQS","721270002","1","10.2","ppm","113","","14","58.0000","42101","Carbon monoxide","41980","San Juan-Carolina-Caguas, PR","72","Puerto Rico","127","San Juan","18.445223297","-66.06711024"
"06/06/1981","AQS","721270002","1","2.8","ppm","32","","24","100.0000","42101","Carbon monoxide","41980","San Juan-Carolina-Caguas, PR","72","Puerto Rico","127","San Juan","18.445223297","-66.06711024"
"06/07/1981","AQS","721270002","1","2.3","ppm","26","","24","100.0000","42101","Carbon monoxide","41980","San Juan-Carolina-Caguas, PR","72","Puerto Rico","127","San Juan","18.445223297","-66.06711024"
"06/08/1981","AQS","721270002","1","4.6","ppm","52","","24","100.0000","42101","Carbon monoxide","41980","San Juan-Carolina-Caguas, PR","72","Puerto Rico","127","San Juan","18.445223297","-66.06711024"
"06/09/1981","AQS","721270002","1","4.2","ppm","48","","24","100.0000","42101","Carbon monoxide","41980","San Juan-Carolina-Caguas, PR","72","Puerto Rico","127","San Juan","18.445223297","-66.06711024"
