datetime;pmptp
2015/08/21 11:52:30;49.28125
2015/08/22 11:52:30;26.8333333333333
2015/08/23 11:52:30;26.1145833333333
2015/08/24 11:52:30;19.1770833333333
2015/08/25 11:52:30;50.0729166666667
2015/08/26 11:52:30;43.7833333333333
2015/08/28 11:52:30;40.65
2015/08/29 11:52:30;24.3854166666667
2015/08/30 11:52:30;39.3645833333333
2015/08/31 11:52:30;38.8958333333333
2015/09/01 11:52:30;27.4270833333333
2015/09/02 11:52:30;50.96875
2015/09/03 11:52:30;48.4583333333333
2015/09/04 11:52:30;22.828125
2015/09/05 11:52:30;28,0
2015/09/06 11:52:30;37.2708333333333
2015/09/07 11:52:30;40.96875
2015/09/08 11:52:30;31.6770833333333
2015/09/09 11:52:30;53.6979166666667
2015/09/10 11:52:30;42.3229166666667
2015/09/11 11:52:30;21.2875
2015/09/12 11:52:30;31.2708333333333
2015/09/13 11:52:30;52.9895833333333
2015/09/14 11:52:30;38.3333333333333
2015/09/15 11:52:30;58.0492424242424
2015/09/16 11:52:30;66.375
2015/09/17 11:52:30;47.1770833333333
2015/09/18 11:52:30;42.4375
2015/09/19 11:52:30;34.6515151515152
2015/09/20 11:52:30;45.5178571428571
2015/09/22 11:52:30;18.6944444444444
2015/09/23 11:52:30;14.65625
2015/09/24 11:52:30;12.0416666666667
2015/09/25 11:52:30;11.875
2015/09/26 11:52:30;11.8645833333333
2015/09/27 11:52:30;13.28125
2015/09/28 11:52:30;20.3333333333333
2015/09/29 11:52:30;15.6041666666667
2015/09/30 11:52:30;13.2083333333333
2015/10/01 11:52:30;13.0416666666667
2015/10/02 11:52:30;15.8645833333333
2015/10/03 11:52:30;18.1979166666667
2015/10/04 11:52:30;16.46875
2015/10/05 11:52:30;11.4479166666667
2015/10/06 11:52:30;16.8020833333333
2015/10/07 11:52:30;14.2604166666667
2015/10/08 11:52:30;26.1354166666667
2015/10/09 11:52:30;65.15625
2015/10/10 11:52:30;34.8020833333333
2015/10/11 11:52:30;21.2916666666667
2015/10/12 11:52:30;16.21875
2015/10/13 11:52:30;22.8645833333333
2015/10/14 11:52:30;14.9375
2015/10/15 11:52:30;20.3333333333333
2015/10/16 11:52:30;20.78125
2015/10/17 11:52:30;14.5
2015/10/18 11:52:30;17.9479166666667
2015/10/19 11:52:30;21.9895833333333
2015/10/20 11:52:30;22.1979166666667
2015/10/21 11:52:30;18.4375
2015/10/22 11:52:30;19.2916666666667
2015/10/23 11:52:30;18.65625
2015/10/24 11:52:30;15.5833333333333
2015/10/25 11:52:30;14.4236111111111
2015/10/26 11:52:30;18.1979166666667
2015/10/27 11:52:30;17.2291666666667
2015/10/28 11:52:30;23.9583333333333
2015/10/29 11:52:30;16.3854166666667
2015/10/30 11:52:30;16.0416666666667
2015/10/31 11:52:30;18.8125
2015/11/01 11:52:30;23.46875
2015/11/02 11:52:30;14.9479166666667
2015/11/03 11:52:30;18.3645833333333
2015/11/04 11:52:30;18.3854166666667
2015/11/05 11:52:30;20,0
2015/11/06 11:52:30;19.6979166666667
2015/11/07 11:52:30;14.46875
2015/11/08 11:52:30;25.4311594202899
2015/11/09 11:52:30;33.195652173913
2015/11/10 11:52:30;28.25
2015/11/12 11:52:30;19.9615384615385
2015/11/13 11:52:30;15.4166666666667
2015/11/14 11:52:30;14.5520833333333
2015/11/15 11:52:30;14.1458333333333
2015/11/16 11:52:30;28.2916666666667
2015/11/17 11:52:30;28.40625
2015/11/18 11:52:30;37.7916666666667
2015/11/19 11:52:30;25.1458333333333
2015/11/20 11:52:30;22.0104166666667
2015/11/21 11:52:30;18.5729166666667
2015/11/22 11:52:30;14.2916666666667
2015/11/23 11:52:30;18.7916666666667
2015/11/24 11:52:30;25.7916666666667
2015/11/25 11:52:30;38.65625
2015/11/26 11:52:30;29.8645833333333
2015/11/27 11:52:30;17.9826388888889
2015/11/28 11:52:30;20.2708333333333
2015/11/29 11:52:30;23,0
2015/11/30 11:52:30;21.7916666666667
2015/12/01 11:52:30;19.2395833333333
2015/12/02 11:52:30;20.15625
2015/12/03 11:52:30;20.09375
2015/12/04 11:52:30;20.1458333333333
2015/12/05 11:52:30;19.3125
2015/12/06 11:52:30;14.6875
2015/12/07 11:52:30;17.0729166666667
2015/12/08 11:52:30;16.28125
2015/12/09 11:52:30;14.8478260869565
2015/12/10 11:52:30;19.8645833333333
2015/12/11 11:52:30;34.2916666666667
2015/12/12 11:52:30;30.3854166666667
2015/12/13 11:52:30;19.15625
2015/12/14 11:52:30;17.75
2015/12/15 11:52:30;16.6354166666667
2015/12/16 11:52:30;20.1666666666667
2015/12/17 11:52:30;15.125
2015/12/18 11:52:30;18.2708333333333
2015/12/19 11:52:30;28.2395833333333
2015/12/20 11:52:30;25.4895833333333
2015/12/21 11:52:30;24.3229166666667
2015/12/22 11:52:30;21.84375
2015/12/23 11:52:30;17.6458333333333
2015/12/24 11:52:30;15.3854166666667
2015/12/25 11:52:30;14.2916666666667
2015/12/26 11:52:30;16.71875
2015/12/27 11:52:30;14.0208333333333
2015/12/28 11:52:30;13.3229166666667
2015/12/29 11:52:30;13.2717391304348
2015/12/30 11:52:30;12.2826086956522
2015/12/31 11:52:30;15.2395833333333
