"Date","Source","Site ID","POC","Daily Max 1-hour NO2 Concentration","UNITS","DAILY_AQI_VALUE","Site Name","DAILY_OBS_COUNT","PERCENT_COMPLETE","AQS_PARAMETER_CODE","AQS_PARAMETER_DESC","CBSA_CODE","CBSA_NAME","STATE_CODE","STATE","COUNTY_CODE","COUNTY","SITE_LATITUDE","SITE_LONGITUDE"
"05/24/2019","AQS","720250007","1","10.7","ppb","9","","24","100.0000","42602","Nitrogen dioxide (NO2)","41980","San Juan-Carolina-Caguas, PR","72","Puerto Rico","025","Caguas","18.198712055868","-66.0522374571092"
"05/25/2019","AQS","720250007","1","8","ppb","8","","24","100.0000","42602","Nitrogen dioxide (NO2)","41980","San Juan-Carolina-Caguas, PR","72","Puerto Rico","025","Caguas","18.198712055868","-66.0522374571092"
"05/26/2019","AQS","720250007","1","7.1","ppb","7","","24","100.0000","42602","Nitrogen dioxide (NO2)","41980","San Juan-Carolina-Caguas, PR","72","Puerto Rico","025","Caguas","18.198712055868","-66.0522374571092"
"05/27/2019","AQS","720250007","1","8.8","ppb","8","","24","100.0000","42602","Nitrogen dioxide (NO2)","41980","San Juan-Carolina-Caguas, PR","72","Puerto Rico","025","Caguas","18.198712055868","-66.0522374571092"
"05/28/2019","AQS","720250007","1","8","ppb","8","","24","100.0000","42602","Nitrogen dioxide (NO2)","41980","San Juan-Carolina-Caguas, PR","72","Puerto Rico","025","Caguas","18.198712055868","-66.0522374571092"
"05/29/2019","AQS","720250007","1","7.6","ppb","7","","24","100.0000","42602","Nitrogen dioxide (NO2)","41980","San Juan-Carolina-Caguas, PR","72","Puerto Rico","025","Caguas","18.198712055868","-66.0522374571092"
"05/30/2019","AQS","720250007","1","12.5","ppb","11","","24","100.0000","42602","Nitrogen dioxide (NO2)","41980","San Juan-Carolina-Caguas, PR","72","Puerto Rico","025","Caguas","18.198712055868","-66.0522374571092"
"05/31/2019","AQS","720250007","1","9.2","ppb","8","","21","88.0000","42602","Nitrogen dioxide (NO2)","41980","San Juan-Carolina-Caguas, PR","72","Puerto Rico","025","Caguas","18.198712055868","-66.0522374571092"
"06/01/2019","AQS","720250007","1","9","ppb","8","","24","100.0000","42602","Nitrogen dioxide (NO2)","41980","San Juan-Carolina-Caguas, PR","72","Puerto Rico","025","Caguas","18.198712055868","-66.0522374571092"
"06/02/2019","AQS","720250007","1","8.8","ppb","8","","24","100.0000","42602","Nitrogen dioxide (NO2)","41980","San Juan-Carolina-Caguas, PR","72","Puerto Rico","025","Caguas","18.198712055868","-66.0522374571092"
"06/03/2019","AQS","720250007","1","6.4","ppb","6","","24","100.0000","42602","Nitrogen dioxide (NO2)","41980","San Juan-Carolina-Caguas, PR","72","Puerto Rico","025","Caguas","18.198712055868","-66.0522374571092"
"06/04/2019","AQS","720250007","1","9","ppb","8","","24","100.0000","42602","Nitrogen dioxide (NO2)","41980","San Juan-Carolina-Caguas, PR","72","Puerto Rico","025","Caguas","18.198712055868","-66.0522374571092"
"06/05/2019","AQS","720250007","1","8.1","ppb","8","","23","96.0000","42602","Nitrogen dioxide (NO2)","41980","San Juan-Carolina-Caguas, PR","72","Puerto Rico","025","Caguas","18.198712055868","-66.0522374571092"
"06/06/2019","AQS","720250007","1","6.8","ppb","6","","24","100.0000","42602","Nitrogen dioxide (NO2)","41980","San Juan-Carolina-Caguas, PR","72","Puerto Rico","025","Caguas","18.198712055868","-66.0522374571092"
"06/07/2019","AQS","720250007","1","7.8","ppb","7","","24","100.0000","42602","Nitrogen dioxide (NO2)","41980","San Juan-Carolina-Caguas, PR","72","Puerto Rico","025","Caguas","18.198712055868","-66.0522374571092"
"06/08/2019","AQS","720250007","1","7.3","ppb","7","","24","100.0000","42602","Nitrogen dioxide (NO2)","41980","San Juan-Carolina-Caguas, PR","72","Puerto Rico","025","Caguas","18.198712055868","-66.0522374571092"
"06/09/2019","AQS","720250007","1","6.8","ppb","6","","24","100.0000","42602","Nitrogen dioxide (NO2)","41980","San Juan-Carolina-Caguas, PR","72","Puerto Rico","025","Caguas","18.198712055868","-66.0522374571092"
"06/10/2019","AQS","720250007","1","8.9","ppb","8","","24","100.0000","42602","Nitrogen dioxide (NO2)","41980","San Juan-Carolina-Caguas, PR","72","Puerto Rico","025","Caguas","18.198712055868","-66.0522374571092"
"06/11/2019","AQS","720250007","1","9.1","ppb","8","","22","92.0000","42602","Nitrogen dioxide (NO2)","41980","San Juan-Carolina-Caguas, PR","72","Puerto Rico","025","Caguas","18.198712055868","-66.0522374571092"
"06/12/2019","AQS","720250007","1","9.4","ppb","8","","24","100.0000","42602","Nitrogen dioxide (NO2)","41980","San Juan-Carolina-Caguas, PR","72","Puerto Rico","025","Caguas","18.198712055868","-66.0522374571092"
"06/13/2019","AQS","720250007","1","7.5","ppb","7","","24","100.0000","42602","Nitrogen dioxide (NO2)","41980","San Juan-Carolina-Caguas, PR","72","Puerto Rico","025","Caguas","18.198712055868","-66.0522374571092"
"06/14/2019","AQS","720250007","1","7.4","ppb","7","","24","100.0000","42602","Nitrogen dioxide (NO2)","41980","San Juan-Carolina-Caguas, PR","72","Puerto Rico","025","Caguas","18.198712055868","-66.0522374571092"
"06/15/2019","AQS","720250007","1","6.6","ppb","6","","24","100.0000","42602","Nitrogen dioxide (NO2)","41980","San Juan-Carolina-Caguas, PR","72","Puerto Rico","025","Caguas","18.198712055868","-66.0522374571092"
"06/16/2019","AQS","720250007","1","5","ppb","5","","24","100.0000","42602","Nitrogen dioxide (NO2)","41980","San Juan-Carolina-Caguas, PR","72","Puerto Rico","025","Caguas","18.198712055868","-66.0522374571092"
"06/17/2019","AQS","720250007","1","7.3","ppb","7","","24","100.0000","42602","Nitrogen dioxide (NO2)","41980","San Juan-Carolina-Caguas, PR","72","Puerto Rico","025","Caguas","18.198712055868","-66.0522374571092"
"06/18/2019","AQS","720250007","1","8.2","ppb","8","","24","100.0000","42602","Nitrogen dioxide (NO2)","41980","San Juan-Carolina-Caguas, PR","72","Puerto Rico","025","Caguas","18.198712055868","-66.0522374571092"
"06/19/2019","AQS","720250007","1","9.4","ppb","8","","24","100.0000","42602","Nitrogen dioxide (NO2)","41980","San Juan-Carolina-Caguas, PR","72","Puerto Rico","025","Caguas","18.198712055868","-66.0522374571092"
"06/20/2019","AQS","720250007","1","7.1","ppb","7","","24","100.0000","42602","Nitrogen dioxide (NO2)","41980","San Juan-Carolina-Caguas, PR","72","Puerto Rico","025","Caguas","18.198712055868","-66.0522374571092"
"06/21/2019","AQS","720250007","1","6.6","ppb","6","","24","100.0000","42602","Nitrogen dioxide (NO2)","41980","San Juan-Carolina-Caguas, PR","72","Puerto Rico","025","Caguas","18.198712055868","-66.0522374571092"
"06/22/2019","AQS","720250007","1","7.2","ppb","7","","24","100.0000","42602","Nitrogen dioxide (NO2)","41980","San Juan-Carolina-Caguas, PR","72","Puerto Rico","025","Caguas","18.198712055868","-66.0522374571092"
"06/23/2019","AQS","720250007","1","8.2","ppb","8","","24","100.0000","42602","Nitrogen dioxide (NO2)","41980","San Juan-Carolina-Caguas, PR","72","Puerto Rico","025","Caguas","18.198712055868","-66.0522374571092"
"06/24/2019","AQS","720250007","1","8.4","ppb","8","","24","100.0000","42602","Nitrogen dioxide (NO2)","41980","San Juan-Carolina-Caguas, PR","72","Puerto Rico","025","Caguas","18.198712055868","-66.0522374571092"
"06/25/2019","AQS","720250007","1","8.6","ppb","8","","20","83.0000","42602","Nitrogen dioxide (NO2)","41980","San Juan-Carolina-Caguas, PR","72","Puerto Rico","025","Caguas","18.198712055868","-66.0522374571092"
"06/26/2019","AQS","720250007","1","7","ppb","7","","22","92.0000","42602","Nitrogen dioxide (NO2)","41980","San Juan-Carolina-Caguas, PR","72","Puerto Rico","025","Caguas","18.198712055868","-66.0522374571092"
"06/27/2019","AQS","720250007","1","8.1","ppb","8","","24","100.0000","42602","Nitrogen dioxide (NO2)","41980","San Juan-Carolina-Caguas, PR","72","Puerto Rico","025","Caguas","18.198712055868","-66.0522374571092"
"06/28/2019","AQS","720250007","1","13.2","ppb","12","","24","100.0000","42602","Nitrogen dioxide (NO2)","41980","San Juan-Carolina-Caguas, PR","72","Puerto Rico","025","Caguas","18.198712055868","-66.0522374571092"
"06/29/2019","AQS","720250007","1","5.7","ppb","5","","24","100.0000","42602","Nitrogen dioxide (NO2)","41980","San Juan-Carolina-Caguas, PR","72","Puerto Rico","025","Caguas","18.198712055868","-66.0522374571092"
"06/30/2019","AQS","720250007","1","9.2","ppb","8","","24","100.0000","42602","Nitrogen dioxide (NO2)","41980","San Juan-Carolina-Caguas, PR","72","Puerto Rico","025","Caguas","18.198712055868","-66.0522374571092"
"07/01/2019","AQS","720250007","1","6.9","ppb","6","","24","100.0000","42602","Nitrogen dioxide (NO2)","41980","San Juan-Carolina-Caguas, PR","72","Puerto Rico","025","Caguas","18.198712055868","-66.0522374571092"
"07/02/2019","AQS","720250007","1","8.2","ppb","8","","22","92.0000","42602","Nitrogen dioxide (NO2)","41980","San Juan-Carolina-Caguas, PR","72","Puerto Rico","025","Caguas","18.198712055868","-66.0522374571092"
"07/03/2019","AQS","720250007","1","6.8","ppb","6","","24","100.0000","42602","Nitrogen dioxide (NO2)","41980","San Juan-Carolina-Caguas, PR","72","Puerto Rico","025","Caguas","18.198712055868","-66.0522374571092"
"07/04/2019","AQS","720250007","1","5.9","ppb","5","","24","100.0000","42602","Nitrogen dioxide (NO2)","41980","San Juan-Carolina-Caguas, PR","72","Puerto Rico","025","Caguas","18.198712055868","-66.0522374571092"
"07/05/2019","AQS","720250007","1","8.4","ppb","8","","24","100.0000","42602","Nitrogen dioxide (NO2)","41980","San Juan-Carolina-Caguas, PR","72","Puerto Rico","025","Caguas","18.198712055868","-66.0522374571092"
"07/06/2019","AQS","720250007","1","10.9","ppb","9","","24","100.0000","42602","Nitrogen dioxide (NO2)","41980","San Juan-Carolina-Caguas, PR","72","Puerto Rico","025","Caguas","18.198712055868","-66.0522374571092"
"07/07/2019","AQS","720250007","1","9.5","ppb","8","","24","100.0000","42602","Nitrogen dioxide (NO2)","41980","San Juan-Carolina-Caguas, PR","72","Puerto Rico","025","Caguas","18.198712055868","-66.0522374571092"
"07/08/2019","AQS","720250007","1","8.3","ppb","8","","24","100.0000","42602","Nitrogen dioxide (NO2)","41980","San Juan-Carolina-Caguas, PR","72","Puerto Rico","025","Caguas","18.198712055868","-66.0522374571092"
"07/09/2019","AQS","720250007","1","11.1","ppb","10","","24","100.0000","42602","Nitrogen dioxide (NO2)","41980","San Juan-Carolina-Caguas, PR","72","Puerto Rico","025","Caguas","18.198712055868","-66.0522374571092"
"07/10/2019","AQS","720250007","1","8.3","ppb","8","","24","100.0000","42602","Nitrogen dioxide (NO2)","41980","San Juan-Carolina-Caguas, PR","72","Puerto Rico","025","Caguas","18.198712055868","-66.0522374571092"
"07/11/2019","AQS","720250007","1","9","ppb","8","","23","96.0000","42602","Nitrogen dioxide (NO2)","41980","San Juan-Carolina-Caguas, PR","72","Puerto Rico","025","Caguas","18.198712055868","-66.0522374571092"
"07/12/2019","AQS","720250007","1","10.9","ppb","9","","24","100.0000","42602","Nitrogen dioxide (NO2)","41980","San Juan-Carolina-Caguas, PR","72","Puerto Rico","025","Caguas","18.198712055868","-66.0522374571092"
"07/13/2019","AQS","720250007","1","5.7","ppb","5","","24","100.0000","42602","Nitrogen dioxide (NO2)","41980","San Juan-Carolina-Caguas, PR","72","Puerto Rico","025","Caguas","18.198712055868","-66.0522374571092"
"07/14/2019","AQS","720250007","1","8.3","ppb","8","","24","100.0000","42602","Nitrogen dioxide (NO2)","41980","San Juan-Carolina-Caguas, PR","72","Puerto Rico","025","Caguas","18.198712055868","-66.0522374571092"
"07/15/2019","AQS","720250007","1","9.3","ppb","8","","24","100.0000","42602","Nitrogen dioxide (NO2)","41980","San Juan-Carolina-Caguas, PR","72","Puerto Rico","025","Caguas","18.198712055868","-66.0522374571092"
"07/16/2019","AQS","720250007","1","9.5","ppb","8","","24","100.0000","42602","Nitrogen dioxide (NO2)","41980","San Juan-Carolina-Caguas, PR","72","Puerto Rico","025","Caguas","18.198712055868","-66.0522374571092"
"07/17/2019","AQS","720250007","1","9.2","ppb","8","","22","92.0000","42602","Nitrogen dioxide (NO2)","41980","San Juan-Carolina-Caguas, PR","72","Puerto Rico","025","Caguas","18.198712055868","-66.0522374571092"
"07/18/2019","AQS","720250007","1","8.8","ppb","8","","24","100.0000","42602","Nitrogen dioxide (NO2)","41980","San Juan-Carolina-Caguas, PR","72","Puerto Rico","025","Caguas","18.198712055868","-66.0522374571092"
"07/19/2019","AQS","720250007","1","10.4","ppb","9","","24","100.0000","42602","Nitrogen dioxide (NO2)","41980","San Juan-Carolina-Caguas, PR","72","Puerto Rico","025","Caguas","18.198712055868","-66.0522374571092"
"07/20/2019","AQS","720250007","1","9.3","ppb","8","","24","100.0000","42602","Nitrogen dioxide (NO2)","41980","San Juan-Carolina-Caguas, PR","72","Puerto Rico","025","Caguas","18.198712055868","-66.0522374571092"
"07/21/2019","AQS","720250007","1","9.9","ppb","8","","24","100.0000","42602","Nitrogen dioxide (NO2)","41980","San Juan-Carolina-Caguas, PR","72","Puerto Rico","025","Caguas","18.198712055868","-66.0522374571092"
"07/22/2019","AQS","720250007","1","8.9","ppb","8","","24","100.0000","42602","Nitrogen dioxide (NO2)","41980","San Juan-Carolina-Caguas, PR","72","Puerto Rico","025","Caguas","18.198712055868","-66.0522374571092"
"07/23/2019","AQS","720250007","1","10.1","ppb","9","","23","96.0000","42602","Nitrogen dioxide (NO2)","41980","San Juan-Carolina-Caguas, PR","72","Puerto Rico","025","Caguas","18.198712055868","-66.0522374571092"
"07/24/2019","AQS","720250007","1","8.8","ppb","8","","24","100.0000","42602","Nitrogen dioxide (NO2)","41980","San Juan-Carolina-Caguas, PR","72","Puerto Rico","025","Caguas","18.198712055868","-66.0522374571092"
"07/25/2019","AQS","720250007","1","7.1","ppb","7","","24","100.0000","42602","Nitrogen dioxide (NO2)","41980","San Juan-Carolina-Caguas, PR","72","Puerto Rico","025","Caguas","18.198712055868","-66.0522374571092"
"07/26/2019","AQS","720250007","1","9.6","ppb","8","","24","100.0000","42602","Nitrogen dioxide (NO2)","41980","San Juan-Carolina-Caguas, PR","72","Puerto Rico","025","Caguas","18.198712055868","-66.0522374571092"
