"Date","Source","Site ID","POC","Daily Max 1-hour NO2 Concentration","UNITS","DAILY_AQI_VALUE","Site Name","DAILY_OBS_COUNT","PERCENT_COMPLETE","AQS_PARAMETER_CODE","AQS_PARAMETER_DESC","CBSA_CODE","CBSA_NAME","STATE_CODE","STATE","COUNTY_CODE","COUNTY","SITE_LATITUDE","SITE_LONGITUDE"
"08/14/2018","AQS","720610006","1","13.4","ppb","12","","21","88.0000","42602","Nitrogen dioxide (NO2)","41980","San Juan-Carolina-Caguas, PR","72","Puerto Rico","061","Guaynabo","18.422594589197","-66.1200117309779"
"08/15/2018","AQS","720610006","1","6.4","ppb","6","","22","92.0000","42602","Nitrogen dioxide (NO2)","41980","San Juan-Carolina-Caguas, PR","72","Puerto Rico","061","Guaynabo","18.422594589197","-66.1200117309779"
"08/16/2018","AQS","720610006","1","15.7","ppb","14","","24","100.0000","42602","Nitrogen dioxide (NO2)","41980","San Juan-Carolina-Caguas, PR","72","Puerto Rico","061","Guaynabo","18.422594589197","-66.1200117309779"
"08/17/2018","AQS","720610006","1","8.9","ppb","8","","24","100.0000","42602","Nitrogen dioxide (NO2)","41980","San Juan-Carolina-Caguas, PR","72","Puerto Rico","061","Guaynabo","18.422594589197","-66.1200117309779"
"08/18/2018","AQS","720610006","1","6.1","ppb","6","","24","100.0000","42602","Nitrogen dioxide (NO2)","41980","San Juan-Carolina-Caguas, PR","72","Puerto Rico","061","Guaynabo","18.422594589197","-66.1200117309779"
"08/19/2018","AQS","720610006","1","5.7","ppb","5","","24","100.0000","42602","Nitrogen dioxide (NO2)","41980","San Juan-Carolina-Caguas, PR","72","Puerto Rico","061","Guaynabo","18.422594589197","-66.1200117309779"
"08/20/2018","AQS","720610006","1","10.2","ppb","9","","24","100.0000","42602","Nitrogen dioxide (NO2)","41980","San Juan-Carolina-Caguas, PR","72","Puerto Rico","061","Guaynabo","18.422594589197","-66.1200117309779"
"08/21/2018","AQS","720610006","1","14.7","ppb","13","","22","92.0000","42602","Nitrogen dioxide (NO2)","41980","San Juan-Carolina-Caguas, PR","72","Puerto Rico","061","Guaynabo","18.422594589197","-66.1200117309779"
"08/22/2018","AQS","720610006","1","20.5","ppb","19","","24","100.0000","42602","Nitrogen dioxide (NO2)","41980","San Juan-Carolina-Caguas, PR","72","Puerto Rico","061","Guaynabo","18.422594589197","-66.1200117309779"
"08/23/2018","AQS","720610006","1","11.9","ppb","10","","24","100.0000","42602","Nitrogen dioxide (NO2)","41980","San Juan-Carolina-Caguas, PR","72","Puerto Rico","061","Guaynabo","18.422594589197","-66.1200117309779"
"08/24/2018","AQS","720610006","1","18.4","ppb","17","","24","100.0000","42602","Nitrogen dioxide (NO2)","41980","San Juan-Carolina-Caguas, PR","72","Puerto Rico","061","Guaynabo","18.422594589197","-66.1200117309779"
"08/25/2018","AQS","720610006","1","12.3","ppb","11","","24","100.0000","42602","Nitrogen dioxide (NO2)","41980","San Juan-Carolina-Caguas, PR","72","Puerto Rico","061","Guaynabo","18.422594589197","-66.1200117309779"
"08/26/2018","AQS","720610006","1","8.3","ppb","8","","24","100.0000","42602","Nitrogen dioxide (NO2)","41980","San Juan-Carolina-Caguas, PR","72","Puerto Rico","061","Guaynabo","18.422594589197","-66.1200117309779"
"08/27/2018","AQS","720610006","1","15.4","ppb","14","","24","100.0000","42602","Nitrogen dioxide (NO2)","41980","San Juan-Carolina-Caguas, PR","72","Puerto Rico","061","Guaynabo","18.422594589197","-66.1200117309779"
"08/28/2018","AQS","720610006","1","13.7","ppb","12","","24","100.0000","42602","Nitrogen dioxide (NO2)","41980","San Juan-Carolina-Caguas, PR","72","Puerto Rico","061","Guaynabo","18.422594589197","-66.1200117309779"
"08/29/2018","AQS","720610006","1","11.3","ppb","10","","24","100.0000","42602","Nitrogen dioxide (NO2)","41980","San Juan-Carolina-Caguas, PR","72","Puerto Rico","061","Guaynabo","18.422594589197","-66.1200117309779"
"08/30/2018","AQS","720610006","1","13.5","ppb","12","","22","92.0000","42602","Nitrogen dioxide (NO2)","41980","San Juan-Carolina-Caguas, PR","72","Puerto Rico","061","Guaynabo","18.422594589197","-66.1200117309779"
"08/31/2018","AQS","720610006","1","17.2","ppb","16","","24","100.0000","42602","Nitrogen dioxide (NO2)","41980","San Juan-Carolina-Caguas, PR","72","Puerto Rico","061","Guaynabo","18.422594589197","-66.1200117309779"
"09/01/2018","AQS","720610006","1","13.5","ppb","12","","24","100.0000","42602","Nitrogen dioxide (NO2)","41980","San Juan-Carolina-Caguas, PR","72","Puerto Rico","061","Guaynabo","18.422594589197","-66.1200117309779"
"09/02/2018","AQS","720610006","1","10.2","ppb","9","","24","100.0000","42602","Nitrogen dioxide (NO2)","41980","San Juan-Carolina-Caguas, PR","72","Puerto Rico","061","Guaynabo","18.422594589197","-66.1200117309779"
"09/03/2018","AQS","720610006","1","12.5","ppb","11","","24","100.0000","42602","Nitrogen dioxide (NO2)","41980","San Juan-Carolina-Caguas, PR","72","Puerto Rico","061","Guaynabo","18.422594589197","-66.1200117309779"
"09/04/2018","AQS","720610006","1","13.6","ppb","12","","24","100.0000","42602","Nitrogen dioxide (NO2)","41980","San Juan-Carolina-Caguas, PR","72","Puerto Rico","061","Guaynabo","18.422594589197","-66.1200117309779"
"09/05/2018","AQS","720610006","1","17.1","ppb","16","","19","79.0000","42602","Nitrogen dioxide (NO2)","41980","San Juan-Carolina-Caguas, PR","72","Puerto Rico","061","Guaynabo","18.422594589197","-66.1200117309779"
"09/06/2018","AQS","720610006","1","15.2","ppb","14","","24","100.0000","42602","Nitrogen dioxide (NO2)","41980","San Juan-Carolina-Caguas, PR","72","Puerto Rico","061","Guaynabo","18.422594589197","-66.1200117309779"
"09/07/2018","AQS","720610006","1","10.8","ppb","9","","24","100.0000","42602","Nitrogen dioxide (NO2)","41980","San Juan-Carolina-Caguas, PR","72","Puerto Rico","061","Guaynabo","18.422594589197","-66.1200117309779"
"09/08/2018","AQS","720610006","1","12","ppb","11","","24","100.0000","42602","Nitrogen dioxide (NO2)","41980","San Juan-Carolina-Caguas, PR","72","Puerto Rico","061","Guaynabo","18.422594589197","-66.1200117309779"
"09/09/2018","AQS","720610006","1","5.8","ppb","5","","24","100.0000","42602","Nitrogen dioxide (NO2)","41980","San Juan-Carolina-Caguas, PR","72","Puerto Rico","061","Guaynabo","18.422594589197","-66.1200117309779"
"09/10/2018","AQS","720610006","1","13.6","ppb","12","","22","92.0000","42602","Nitrogen dioxide (NO2)","41980","San Juan-Carolina-Caguas, PR","72","Puerto Rico","061","Guaynabo","18.422594589197","-66.1200117309779"
"09/11/2018","AQS","720610006","1","11.4","ppb","10","","24","100.0000","42602","Nitrogen dioxide (NO2)","41980","San Juan-Carolina-Caguas, PR","72","Puerto Rico","061","Guaynabo","18.422594589197","-66.1200117309779"
"09/12/2018","AQS","720610006","1","14.4","ppb","13","","24","100.0000","42602","Nitrogen dioxide (NO2)","41980","San Juan-Carolina-Caguas, PR","72","Puerto Rico","061","Guaynabo","18.422594589197","-66.1200117309779"
"09/13/2018","AQS","720610006","1","13","ppb","12","","24","100.0000","42602","Nitrogen dioxide (NO2)","41980","San Juan-Carolina-Caguas, PR","72","Puerto Rico","061","Guaynabo","18.422594589197","-66.1200117309779"
"09/14/2018","AQS","720610006","1","13.6","ppb","12","","24","100.0000","42602","Nitrogen dioxide (NO2)","41980","San Juan-Carolina-Caguas, PR","72","Puerto Rico","061","Guaynabo","18.422594589197","-66.1200117309779"
"09/15/2018","AQS","720610006","1","11.1","ppb","10","","24","100.0000","42602","Nitrogen dioxide (NO2)","41980","San Juan-Carolina-Caguas, PR","72","Puerto Rico","061","Guaynabo","18.422594589197","-66.1200117309779"
"09/16/2018","AQS","720610006","1","10.8","ppb","9","","24","100.0000","42602","Nitrogen dioxide (NO2)","41980","San Juan-Carolina-Caguas, PR","72","Puerto Rico","061","Guaynabo","18.422594589197","-66.1200117309779"
"09/17/2018","AQS","720610006","1","10.2","ppb","9","","24","100.0000","42602","Nitrogen dioxide (NO2)","41980","San Juan-Carolina-Caguas, PR","72","Puerto Rico","061","Guaynabo","18.422594589197","-66.1200117309779"
"09/18/2018","AQS","720610006","1","16.8","ppb","15","","24","100.0000","42602","Nitrogen dioxide (NO2)","41980","San Juan-Carolina-Caguas, PR","72","Puerto Rico","061","Guaynabo","18.422594589197","-66.1200117309779"
"09/19/2018","AQS","720610006","1","17.1","ppb","16","","24","100.0000","42602","Nitrogen dioxide (NO2)","41980","San Juan-Carolina-Caguas, PR","72","Puerto Rico","061","Guaynabo","18.422594589197","-66.1200117309779"
"09/20/2018","AQS","720610006","1","8.4","ppb","8","","20","83.0000","42602","Nitrogen dioxide (NO2)","41980","San Juan-Carolina-Caguas, PR","72","Puerto Rico","061","Guaynabo","18.422594589197","-66.1200117309779"
"09/21/2018","AQS","720610006","1","18","ppb","17","","24","100.0000","42602","Nitrogen dioxide (NO2)","41980","San Juan-Carolina-Caguas, PR","72","Puerto Rico","061","Guaynabo","18.422594589197","-66.1200117309779"
"09/22/2018","AQS","720610006","1","7.8","ppb","7","","24","100.0000","42602","Nitrogen dioxide (NO2)","41980","San Juan-Carolina-Caguas, PR","72","Puerto Rico","061","Guaynabo","18.422594589197","-66.1200117309779"
"09/23/2018","AQS","720610006","1","9.1","ppb","8","","24","100.0000","42602","Nitrogen dioxide (NO2)","41980","San Juan-Carolina-Caguas, PR","72","Puerto Rico","061","Guaynabo","18.422594589197","-66.1200117309779"
"09/24/2018","AQS","720610006","1","13.9","ppb","12","","22","92.0000","42602","Nitrogen dioxide (NO2)","41980","San Juan-Carolina-Caguas, PR","72","Puerto Rico","061","Guaynabo","18.422594589197","-66.1200117309779"
"09/25/2018","AQS","720610006","1","18.5","ppb","17","","24","100.0000","42602","Nitrogen dioxide (NO2)","41980","San Juan-Carolina-Caguas, PR","72","Puerto Rico","061","Guaynabo","18.422594589197","-66.1200117309779"
"09/26/2018","AQS","720610006","1","14.2","ppb","13","","24","100.0000","42602","Nitrogen dioxide (NO2)","41980","San Juan-Carolina-Caguas, PR","72","Puerto Rico","061","Guaynabo","18.422594589197","-66.1200117309779"
"09/28/2018","AQS","720610006","1","13.5","ppb","12","","24","100.0000","42602","Nitrogen dioxide (NO2)","41980","San Juan-Carolina-Caguas, PR","72","Puerto Rico","061","Guaynabo","18.422594589197","-66.1200117309779"
"09/29/2018","AQS","720610006","1","8.7","ppb","8","","24","100.0000","42602","Nitrogen dioxide (NO2)","41980","San Juan-Carolina-Caguas, PR","72","Puerto Rico","061","Guaynabo","18.422594589197","-66.1200117309779"
"09/30/2018","AQS","720610006","1","5.8","ppb","5","","24","100.0000","42602","Nitrogen dioxide (NO2)","41980","San Juan-Carolina-Caguas, PR","72","Puerto Rico","061","Guaynabo","18.422594589197","-66.1200117309779"
"10/01/2018","AQS","720610006","1","6.8","ppb","6","","24","100.0000","42602","Nitrogen dioxide (NO2)","41980","San Juan-Carolina-Caguas, PR","72","Puerto Rico","061","Guaynabo","18.422594589197","-66.1200117309779"
"10/02/2018","AQS","720610006","1","7.5","ppb","7","","21","88.0000","42602","Nitrogen dioxide (NO2)","41980","San Juan-Carolina-Caguas, PR","72","Puerto Rico","061","Guaynabo","18.422594589197","-66.1200117309779"
"10/03/2018","AQS","720610006","1","23.6","ppb","22","","24","100.0000","42602","Nitrogen dioxide (NO2)","41980","San Juan-Carolina-Caguas, PR","72","Puerto Rico","061","Guaynabo","18.422594589197","-66.1200117309779"
"10/04/2018","AQS","720610006","1","18.2","ppb","17","","24","100.0000","42602","Nitrogen dioxide (NO2)","41980","San Juan-Carolina-Caguas, PR","72","Puerto Rico","061","Guaynabo","18.422594589197","-66.1200117309779"
"10/05/2018","AQS","720610006","1","15.8","ppb","14","","24","100.0000","42602","Nitrogen dioxide (NO2)","41980","San Juan-Carolina-Caguas, PR","72","Puerto Rico","061","Guaynabo","18.422594589197","-66.1200117309779"
"10/06/2018","AQS","720610006","1","12.6","ppb","11","","24","100.0000","42602","Nitrogen dioxide (NO2)","41980","San Juan-Carolina-Caguas, PR","72","Puerto Rico","061","Guaynabo","18.422594589197","-66.1200117309779"
"10/07/2018","AQS","720610006","1","8.7","ppb","8","","24","100.0000","42602","Nitrogen dioxide (NO2)","41980","San Juan-Carolina-Caguas, PR","72","Puerto Rico","061","Guaynabo","18.422594589197","-66.1200117309779"
"10/08/2018","AQS","720610006","1","8","ppb","8","","24","100.0000","42602","Nitrogen dioxide (NO2)","41980","San Juan-Carolina-Caguas, PR","72","Puerto Rico","061","Guaynabo","18.422594589197","-66.1200117309779"
"10/09/2018","AQS","720610006","1","13.4","ppb","12","","24","100.0000","42602","Nitrogen dioxide (NO2)","41980","San Juan-Carolina-Caguas, PR","72","Puerto Rico","061","Guaynabo","18.422594589197","-66.1200117309779"
"10/10/2018","AQS","720610006","1","20.9","ppb","19","","24","100.0000","42602","Nitrogen dioxide (NO2)","41980","San Juan-Carolina-Caguas, PR","72","Puerto Rico","061","Guaynabo","18.422594589197","-66.1200117309779"
"10/11/2018","AQS","720610006","1","12.2","ppb","11","","24","100.0000","42602","Nitrogen dioxide (NO2)","41980","San Juan-Carolina-Caguas, PR","72","Puerto Rico","061","Guaynabo","18.422594589197","-66.1200117309779"
"10/12/2018","AQS","720610006","1","11.7","ppb","10","","23","96.0000","42602","Nitrogen dioxide (NO2)","41980","San Juan-Carolina-Caguas, PR","72","Puerto Rico","061","Guaynabo","18.422594589197","-66.1200117309779"
"10/13/2018","AQS","720610006","1","6.4","ppb","6","","24","100.0000","42602","Nitrogen dioxide (NO2)","41980","San Juan-Carolina-Caguas, PR","72","Puerto Rico","061","Guaynabo","18.422594589197","-66.1200117309779"
"10/14/2018","AQS","720610006","1","5","ppb","5","","24","100.0000","42602","Nitrogen dioxide (NO2)","41980","San Juan-Carolina-Caguas, PR","72","Puerto Rico","061","Guaynabo","18.422594589197","-66.1200117309779"
"10/15/2018","AQS","720610006","1","8","ppb","8","","24","100.0000","42602","Nitrogen dioxide (NO2)","41980","San Juan-Carolina-Caguas, PR","72","Puerto Rico","061","Guaynabo","18.422594589197","-66.1200117309779"
"10/16/2018","AQS","720610006","1","10.7","ppb","9","","24","100.0000","42602","Nitrogen dioxide (NO2)","41980","San Juan-Carolina-Caguas, PR","72","Puerto Rico","061","Guaynabo","18.422594589197","-66.1200117309779"
"10/17/2018","AQS","720610006","1","9.2","ppb","8","","24","100.0000","42602","Nitrogen dioxide (NO2)","41980","San Juan-Carolina-Caguas, PR","72","Puerto Rico","061","Guaynabo","18.422594589197","-66.1200117309779"
"10/18/2018","AQS","720610006","1","12.9","ppb","11","","19","79.0000","42602","Nitrogen dioxide (NO2)","41980","San Juan-Carolina-Caguas, PR","72","Puerto Rico","061","Guaynabo","18.422594589197","-66.1200117309779"
"10/19/2018","AQS","720610006","1","11.6","ppb","10","","24","100.0000","42602","Nitrogen dioxide (NO2)","41980","San Juan-Carolina-Caguas, PR","72","Puerto Rico","061","Guaynabo","18.422594589197","-66.1200117309779"
"10/20/2018","AQS","720610006","1","9.4","ppb","8","","24","100.0000","42602","Nitrogen dioxide (NO2)","41980","San Juan-Carolina-Caguas, PR","72","Puerto Rico","061","Guaynabo","18.422594589197","-66.1200117309779"
"10/21/2018","AQS","720610006","1","8.5","ppb","8","","24","100.0000","42602","Nitrogen dioxide (NO2)","41980","San Juan-Carolina-Caguas, PR","72","Puerto Rico","061","Guaynabo","18.422594589197","-66.1200117309779"
"10/22/2018","AQS","720610006","1","8.1","ppb","8","","24","100.0000","42602","Nitrogen dioxide (NO2)","41980","San Juan-Carolina-Caguas, PR","72","Puerto Rico","061","Guaynabo","18.422594589197","-66.1200117309779"
"10/23/2018","AQS","720610006","1","7.7","ppb","7","","24","100.0000","42602","Nitrogen dioxide (NO2)","41980","San Juan-Carolina-Caguas, PR","72","Puerto Rico","061","Guaynabo","18.422594589197","-66.1200117309779"
"10/24/2018","AQS","720610006","1","9","ppb","8","","24","100.0000","42602","Nitrogen dioxide (NO2)","41980","San Juan-Carolina-Caguas, PR","72","Puerto Rico","061","Guaynabo","18.422594589197","-66.1200117309779"
"10/25/2018","AQS","720610006","1","8.9","ppb","8","","24","100.0000","42602","Nitrogen dioxide (NO2)","41980","San Juan-Carolina-Caguas, PR","72","Puerto Rico","061","Guaynabo","18.422594589197","-66.1200117309779"
"10/26/2018","AQS","720610006","1","8.4","ppb","8","","24","100.0000","42602","Nitrogen dioxide (NO2)","41980","San Juan-Carolina-Caguas, PR","72","Puerto Rico","061","Guaynabo","18.422594589197","-66.1200117309779"
"10/27/2018","AQS","720610006","1","8.8","ppb","8","","24","100.0000","42602","Nitrogen dioxide (NO2)","41980","San Juan-Carolina-Caguas, PR","72","Puerto Rico","061","Guaynabo","18.422594589197","-66.1200117309779"
"10/28/2018","AQS","720610006","1","7.5","ppb","7","","24","100.0000","42602","Nitrogen dioxide (NO2)","41980","San Juan-Carolina-Caguas, PR","72","Puerto Rico","061","Guaynabo","18.422594589197","-66.1200117309779"
"10/29/2018","AQS","720610006","1","9.2","ppb","8","","24","100.0000","42602","Nitrogen dioxide (NO2)","41980","San Juan-Carolina-Caguas, PR","72","Puerto Rico","061","Guaynabo","18.422594589197","-66.1200117309779"
"10/30/2018","AQS","720610006","1","13.3","ppb","12","","24","100.0000","42602","Nitrogen dioxide (NO2)","41980","San Juan-Carolina-Caguas, PR","72","Puerto Rico","061","Guaynabo","18.422594589197","-66.1200117309779"
"10/31/2018","AQS","720610006","1","10.9","ppb","9","","24","100.0000","42602","Nitrogen dioxide (NO2)","41980","San Juan-Carolina-Caguas, PR","72","Puerto Rico","061","Guaynabo","18.422594589197","-66.1200117309779"
"11/01/2018","AQS","720610006","1","8.7","ppb","8","","24","100.0000","42602","Nitrogen dioxide (NO2)","41980","San Juan-Carolina-Caguas, PR","72","Puerto Rico","061","Guaynabo","18.422594589197","-66.1200117309779"
"11/02/2018","AQS","720610006","1","9.1","ppb","8","","24","100.0000","42602","Nitrogen dioxide (NO2)","41980","San Juan-Carolina-Caguas, PR","72","Puerto Rico","061","Guaynabo","18.422594589197","-66.1200117309779"
"11/03/2018","AQS","720610006","1","11.9","ppb","10","","24","100.0000","42602","Nitrogen dioxide (NO2)","41980","San Juan-Carolina-Caguas, PR","72","Puerto Rico","061","Guaynabo","18.422594589197","-66.1200117309779"
"11/04/2018","AQS","720610006","1","8.4","ppb","8","","24","100.0000","42602","Nitrogen dioxide (NO2)","41980","San Juan-Carolina-Caguas, PR","72","Puerto Rico","061","Guaynabo","18.422594589197","-66.1200117309779"
"11/05/2018","AQS","720610006","1","11.8","ppb","10","","24","100.0000","42602","Nitrogen dioxide (NO2)","41980","San Juan-Carolina-Caguas, PR","72","Puerto Rico","061","Guaynabo","18.422594589197","-66.1200117309779"
"11/06/2018","AQS","720610006","1","9.9","ppb","8","","24","100.0000","42602","Nitrogen dioxide (NO2)","41980","San Juan-Carolina-Caguas, PR","72","Puerto Rico","061","Guaynabo","18.422594589197","-66.1200117309779"
"11/07/2018","AQS","720610006","1","9.3","ppb","8","","21","88.0000","42602","Nitrogen dioxide (NO2)","41980","San Juan-Carolina-Caguas, PR","72","Puerto Rico","061","Guaynabo","18.422594589197","-66.1200117309779"
"11/08/2018","AQS","720610006","1","9.8","ppb","8","","24","100.0000","42602","Nitrogen dioxide (NO2)","41980","San Juan-Carolina-Caguas, PR","72","Puerto Rico","061","Guaynabo","18.422594589197","-66.1200117309779"
"11/09/2018","AQS","720610006","1","10.1","ppb","9","","24","100.0000","42602","Nitrogen dioxide (NO2)","41980","San Juan-Carolina-Caguas, PR","72","Puerto Rico","061","Guaynabo","18.422594589197","-66.1200117309779"
"11/10/2018","AQS","720610006","1","7.8","ppb","7","","24","100.0000","42602","Nitrogen dioxide (NO2)","41980","San Juan-Carolina-Caguas, PR","72","Puerto Rico","061","Guaynabo","18.422594589197","-66.1200117309779"
"11/11/2018","AQS","720610006","1","8.4","ppb","8","","24","100.0000","42602","Nitrogen dioxide (NO2)","41980","San Juan-Carolina-Caguas, PR","72","Puerto Rico","061","Guaynabo","18.422594589197","-66.1200117309779"
"11/12/2018","AQS","720610006","1","11.9","ppb","10","","24","100.0000","42602","Nitrogen dioxide (NO2)","41980","San Juan-Carolina-Caguas, PR","72","Puerto Rico","061","Guaynabo","18.422594589197","-66.1200117309779"
"11/13/2018","AQS","720610006","1","11.4","ppb","10","","22","92.0000","42602","Nitrogen dioxide (NO2)","41980","San Juan-Carolina-Caguas, PR","72","Puerto Rico","061","Guaynabo","18.422594589197","-66.1200117309779"
"11/14/2018","AQS","720610006","1","9.7","ppb","8","","24","100.0000","42602","Nitrogen dioxide (NO2)","41980","San Juan-Carolina-Caguas, PR","72","Puerto Rico","061","Guaynabo","18.422594589197","-66.1200117309779"
"11/15/2018","AQS","720610006","1","7.6","ppb","7","","24","100.0000","42602","Nitrogen dioxide (NO2)","41980","San Juan-Carolina-Caguas, PR","72","Puerto Rico","061","Guaynabo","18.422594589197","-66.1200117309779"
"11/16/2018","AQS","720610006","1","8.6","ppb","8","","24","100.0000","42602","Nitrogen dioxide (NO2)","41980","San Juan-Carolina-Caguas, PR","72","Puerto Rico","061","Guaynabo","18.422594589197","-66.1200117309779"
"11/17/2018","AQS","720610006","1","11.8","ppb","10","","24","100.0000","42602","Nitrogen dioxide (NO2)","41980","San Juan-Carolina-Caguas, PR","72","Puerto Rico","061","Guaynabo","18.422594589197","-66.1200117309779"
"11/18/2018","AQS","720610006","1","10.3","ppb","9","","24","100.0000","42602","Nitrogen dioxide (NO2)","41980","San Juan-Carolina-Caguas, PR","72","Puerto Rico","061","Guaynabo","18.422594589197","-66.1200117309779"
"11/19/2018","AQS","720610006","1","13.6","ppb","12","","24","100.0000","42602","Nitrogen dioxide (NO2)","41980","San Juan-Carolina-Caguas, PR","72","Puerto Rico","061","Guaynabo","18.422594589197","-66.1200117309779"
"11/20/2018","AQS","720610006","1","12.8","ppb","11","","24","100.0000","42602","Nitrogen dioxide (NO2)","41980","San Juan-Carolina-Caguas, PR","72","Puerto Rico","061","Guaynabo","18.422594589197","-66.1200117309779"
"11/21/2018","AQS","720610006","1","16.2","ppb","15","","24","100.0000","42602","Nitrogen dioxide (NO2)","41980","San Juan-Carolina-Caguas, PR","72","Puerto Rico","061","Guaynabo","18.422594589197","-66.1200117309779"
"11/22/2018","AQS","720610006","1","6.6","ppb","6","","24","100.0000","42602","Nitrogen dioxide (NO2)","41980","San Juan-Carolina-Caguas, PR","72","Puerto Rico","061","Guaynabo","18.422594589197","-66.1200117309779"
"11/23/2018","AQS","720610006","1","6.9","ppb","6","","24","100.0000","42602","Nitrogen dioxide (NO2)","41980","San Juan-Carolina-Caguas, PR","72","Puerto Rico","061","Guaynabo","18.422594589197","-66.1200117309779"
"11/24/2018","AQS","720610006","1","8","ppb","8","","24","100.0000","42602","Nitrogen dioxide (NO2)","41980","San Juan-Carolina-Caguas, PR","72","Puerto Rico","061","Guaynabo","18.422594589197","-66.1200117309779"
"11/25/2018","AQS","720610006","1","10","ppb","9","","24","100.0000","42602","Nitrogen dioxide (NO2)","41980","San Juan-Carolina-Caguas, PR","72","Puerto Rico","061","Guaynabo","18.422594589197","-66.1200117309779"
"11/26/2018","AQS","720610006","1","9.5","ppb","8","","24","100.0000","42602","Nitrogen dioxide (NO2)","41980","San Juan-Carolina-Caguas, PR","72","Puerto Rico","061","Guaynabo","18.422594589197","-66.1200117309779"
"11/27/2018","AQS","720610006","1","8.1","ppb","8","","24","100.0000","42602","Nitrogen dioxide (NO2)","41980","San Juan-Carolina-Caguas, PR","72","Puerto Rico","061","Guaynabo","18.422594589197","-66.1200117309779"
"11/28/2018","AQS","720610006","1","9.1","ppb","8","","22","92.0000","42602","Nitrogen dioxide (NO2)","41980","San Juan-Carolina-Caguas, PR","72","Puerto Rico","061","Guaynabo","18.422594589197","-66.1200117309779"
"11/29/2018","AQS","720610006","1","12","ppb","11","","24","100.0000","42602","Nitrogen dioxide (NO2)","41980","San Juan-Carolina-Caguas, PR","72","Puerto Rico","061","Guaynabo","18.422594589197","-66.1200117309779"
"11/30/2018","AQS","720610006","1","10.7","ppb","9","","24","100.0000","42602","Nitrogen dioxide (NO2)","41980","San Juan-Carolina-Caguas, PR","72","Puerto Rico","061","Guaynabo","18.422594589197","-66.1200117309779"
